"timepoint","gene_symbol","logFC","P.Value","FDR","P.Value_raw","P.Value_for_rank","p_value_replaced_for_rank","rank_stat","rank_order"
"1W","C2cd5",0.163057819898302,0.00125429778069506,0.00215456840492237,0.00125429778069506,0.00125429778069506,FALSE,2.90159934615274,3958
"1W","Zbtb9",0.282342467407861,0.00125440807546212,0.00215456840492237,0.00125440807546212,0.00125440807546212,FALSE,2.90156115880716,3959
"1W","Srrt",0.280303064743581,0.00125829673937693,0.00216072529844291,0.00125829673937693,0.00125829673937693,FALSE,2.90021692878182,3960
"1W","Usp54",0.328407491684923,0.00126105491980917,0.00216494205342958,0.00126105491980917,0.00126105491980917,FALSE,2.89926599919164,3961
"1W","Cavin3",0.580879711532086,0.00126430921268556,0.00217000829248537,0.00126430921268556,0.00126430921268556,FALSE,2.89814669746176,3962
"1W","Mbd6",0.359245326816739,0.00126614873860651,0.00217290497639977,0.00126614873860651,0.00126614873860651,FALSE,2.89751527333783,3963
"1W","Trappc6a",0.568001371205484,0.00126777897220314,0.00217508823778364,0.00126777897220314,0.00126777897220314,FALSE,2.89695645585469,3964
"1W","Ebf4",0.738706974785941,0.00126787688348761,0.00217508823778364,0.00126787688348761,0.00126787688348761,FALSE,2.89692291634223,3965
"1W","Irf7",0.713363520360612,0.00126942826610564,0.00217748866309934,0.00126942826610564,0.00126942826610564,FALSE,2.89639183556592,3966
"1W","Lims1",0.431755377934764,0.00127564563826553,0.00218764380014641,0.00127564563826553,0.00127564563826553,FALSE,2.89426995157056,3967
"1W","Dmtf1",0.258098566928544,0.00127565421788986,0.00218764380014641,0.00127565421788986,0.00127565421788986,FALSE,2.89426703064106,3968
"1W","Ccdc32",0.291420989266414,0.00127808592008775,0.00219155135422667,0.00127808592008775,0.00127808592008775,FALSE,2.89343994949083,3969
"1W","Ier3",0.750408583068174,0.00129241682253404,0.00221479788615551,0.00129241682253404,0.00129241682253404,FALSE,2.88859739769389,3970
"1W","Dtnb",0.607846927647263,0.00129353402119292,0.0022164470039861,0.00129353402119292,0.00129353402119292,FALSE,2.88822214443329,3971
"1W","Tusc1",0.540323928012301,0.00129456644027055,0.00221795047608186,0.00129456644027055,0.00129456644027055,FALSE,2.88787565561735,3972
"1W","Galnt18",0.457277201929031,0.00129525144043412,0.0022188584347681,0.00129525144043412,0.00129525144043412,FALSE,2.88764591606671,3973
"1W","Sgce",0.492232370029254,0.00129892783251722,0.00222409143469179,0.00129892783251722,0.00129892783251722,FALSE,2.88641497734129,3974
"1W","Atp6v0a4",1.35194942470045,0.00131228804481955,0.00224562408339264,0.00131228804481955,0.00131228804481955,FALSE,2.88197082765436,3975
"1W","Prkg2",1.2836520021335,0.00133445799575532,0.00228165213587268,0.00133445799575532,0.00133445799575532,FALSE,2.87469509178938,3976
"1W","Ift140",0.414521560681494,0.00133766099545753,0.00228685539433672,0.00133766099545753,0.00133766099545753,FALSE,2.8736539362368,3977
"1W","Tmem196",1.26539821358361,0.00134040634700891,0.00229127511132878,0.00134040634700891,0.00134040634700891,FALSE,2.87276352438763,3978
"1W","Taok2",0.410548897270096,0.0013486826976759,0.00230487199503699,0.0013486826976759,0.0013486826976759,FALSE,2.8700902140475,3979
"1W","Gapt",0.79144247935251,0.00135374391580694,0.0023129690997031,0.00135374391580694,0.00135374391580694,FALSE,2.86846348223175,3980
"1W","Cenatac",0.358443767722151,0.00135727237176061,0.00231844412894081,0.00135727237176061,0.00135727237176061,FALSE,2.8673329911885,3981
"1W","Nherf1",0.679564751669585,0.00135848092646759,0.002320231595498,0.00135848092646759,0.00135848092646759,FALSE,2.86694645484493,3982
"1W","Col22a1",0.700620377044789,0.00136054791687598,0.00232320740226848,0.00136054791687598,0.00136054791687598,FALSE,2.86628615828086,3983
"1W","Zbtb6",0.379861536511842,0.00136473533162171,0.00232980166179629,0.00136473533162171,0.00136473533162171,FALSE,2.86495156485859,3984
"1W","Rce1",0.3162676725143,0.00137342581456372,0.00234296064277285,0.00137342581456372,0.00137342581456372,FALSE,2.86219479397602,3985
"1W","Fbxo33",0.379659555220437,0.00137476389368517,0.00234496377622509,0.00137476389368517,0.00137476389368517,FALSE,2.86177188254238,3986
"1W","Ccnjl",1.04259930503094,0.00140720253729423,0.00239515645946927,0.00140720253729423,0.00140720253729423,FALSE,2.85164339048359,3987
"1W","Pmel",0.87942618995284,0.00142585833873608,0.00242546757228717,0.00142585833873608,0.00142585833873608,FALSE,2.84592362017932,3988
"1W","Fam72a",0.56988364171228,0.00143509026336186,0.00244001149566017,0.00143509026336186,0.00143509026336186,FALSE,2.84312078210272,3989
"1W","Tsc22d1",0.408858853436394,0.00143663311004002,0.00244234455188675,0.00143663311004002,0.00143663311004002,FALSE,2.84265412861553,3990
"1W","Samd1",0.259989187282131,0.00145011536718194,0.00246438677351154,0.00145011536718194,0.00145011536718194,FALSE,2.83859744511853,3991
"1W","Ttll1",0.229085164211731,0.00145505906573751,0.00247249469125736,0.00145505906573751,0.00145505906573751,FALSE,2.83711937684769,3992
"1W","Ccr1",1.00729715457087,0.00145552867712904,0.00247299903815668,0.00145552867712904,0.00145552867712904,FALSE,2.83697923358057,3993
"1W","Alyref2",0.337063576517155,0.0014566731871092,0.00247464980777776,0.0014566731871092,0.0014566731871092,FALSE,2.83663787373148,3994
"1W","Ddr2",0.630345353239894,0.00146339382648201,0.00248547698205365,0.00146339382648201,0.00146339382648201,FALSE,2.83463878142676,3995
"1W","Tjp2",0.40308685496678,0.00146387943875525,0.00248600672220558,0.00146387943875525,0.00146387943875525,FALSE,2.8344946891515,3996
"1W","Erlin2",0.242933754948351,0.00146660942825304,0.00249011920831661,0.00146660942825304,0.00146660942825304,FALSE,2.83368552742366,3997
"1W","Myo6",0.273037971375164,0.00147072420955989,0.00249644575530917,0.00147072420955989,0.00147072420955989,FALSE,2.83246875860873,3998
"1W","Cbarp",0.551264917190822,0.00147420986249015,0.00250206562406269,0.00147420986249015,0.00147420986249015,FALSE,2.83144068768876,3999
"1W","H2-Ob",0.698758838729105,0.00148201046032608,0.00251441039688518,0.00148201046032608,0.00148201046032608,FALSE,2.8291487310086,4000
"1W","Sesn2",0.335183056525685,0.00149434978765931,0.00253384357952516,0.00149434978765931,0.00149434978765931,FALSE,2.82554773379924,4001
"1W","Angpt2",0.58309215463619,0.00150637220191379,0.00255362385472497,0.00150637220191379,0.00150637220191379,FALSE,2.82206770724182,4002
"1W","Hnrnpa3",0.262186498873596,0.00150751410775521,0.00255525694611926,0.00150751410775521,0.00150751410775521,FALSE,2.8217386149148,4003
"1W","Gjc2",0.834920642266641,0.0015098720657113,0.0025586476178087,0.0015098720657113,0.0015098720657113,FALSE,2.82105984973296,4004
"1W","Pcdh20",1.16104910282238,0.00151467960660171,0.00256618679413721,0.00151467960660171,0.00151467960660171,FALSE,2.8196792218153,4005
"1W","Ppia",0.390047046422437,0.00151538077856791,0.00256707082411048,0.00151538077856791,0.00151538077856791,FALSE,2.81947822574096,4006
"1W","Nupr1",0.611109797391864,0.00151812910516642,0.00257111782532977,0.00151812910516642,0.00151812910516642,FALSE,2.81869129347536,4007
"1W","Olr1",1.34336614225123,0.00151845519463203,0.0025713657898922,0.00151845519463203,0.00151845519463203,FALSE,2.81859801837275,4008
"1W","Cyria",0.514022613536826,0.00151913469343854,0.00257221209155216,0.00151913469343854,0.00151913469343854,FALSE,2.81840371789249,4009
"1W","Atp23",0.334911381051781,0.00152323793404469,0.00257854957110404,0.00152323793404469,0.00152323793404469,FALSE,2.81723225334698,4010
"1W","AU041133",0.624462508530287,0.00152374889309393,0.00257910945110197,0.00152374889309393,0.00152374889309393,FALSE,2.8170865968606,4011
"1W","Heg1",0.402136050349062,0.00152925074238815,0.00258780978766901,0.00152925074238815,0.00152925074238815,FALSE,2.81552129999805,4012
"1W","Tnfrsf18",0.690944841818038,0.001542049421651,0.00260761778013086,0.001542049421651,0.001542049421651,FALSE,2.81190170721479,4013
"1W","Tmem185b",0.284578788821321,0.00155009180298764,0.00262028865964517,0.00155009180298764,0.00155009180298764,FALSE,2.80964258031338,4014
"1W","Plcb3",0.316017708100292,0.00155257079460775,0.00262354949127778,0.00155257079460775,0.00155257079460775,FALSE,2.80894858760452,4015
"1W","Mylip",0.22974503413772,0.00155942691646198,0.00263420191235687,0.00155942691646198,0.00155942691646198,FALSE,2.80703497391807,4016
"1W","Ephb6",0.766127735503085,0.00156105973616996,0.00263602665301809,0.00156105973616996,0.00156105973616996,FALSE,2.80658047772387,4017
"1W","Plac8",1.30207127165795,0.0015706119601621,0.00265121818375559,0.0015706119601621,0.0015706119601621,FALSE,2.80393109973189,4018
"1W","Il17rd",0.507828518391569,0.00157112551424442,0.00265177228851891,0.00157112551424442,0.00157112551424442,FALSE,2.80378911860972,4019
"1W","Tapbp",0.424540397856579,0.00157730793350336,0.00266157927560035,0.00157730793350336,0.00157730793350336,FALSE,2.80208351227274,4020
"1W","Adcy3",0.806029000279645,0.00157871655638641,0.00266332814316232,0.00157871655638641,0.00157871655638641,FALSE,2.80169583645604,4021
"1W","Sertad3",0.377725435789528,0.0015832756199881,0.00267070454946365,0.0015832756199881,0.0015832756199881,FALSE,2.80044347564902,4022
"1W","Sgms2",0.921140480418289,0.00158742962634469,0.00267739603802226,0.00158742962634469,0.00158742962634469,FALSE,2.79930551867701,4023
"1W","Brinp3",1.89823651412795,0.00158868168619225,0.00267919203524598,0.00158868168619225,0.00158868168619225,FALSE,2.79896311083454,4024
"1W","Mboat7",0.235143841991303,0.00159693001327115,0.00269246765079211,0.00159693001327115,0.00159693001327115,FALSE,2.79671411674578,4025
"1W","Mok",0.662004908376263,0.00161160971417779,0.00271625799312193,0.00161160971417779,0.00161160971417779,FALSE,2.79274012351182,4026
"1W","Ifi44",0.660516881010074,0.00161371586857299,0.00271948749354075,0.00161371586857299,0.00161371586857299,FALSE,2.79217293031633,4027
"1W","Dhfr",0.351931996997115,0.00161639684853607,0.0027230435902766,0.00161639684853607,0.00161639684853607,FALSE,2.7914520049658,4028
"1W","Rpl39",0.386070698642093,0.00162924640110918,0.00274243063353017,0.00162924640110918,0.00162924640110918,FALSE,2.7880132296573,4029
"1W","Ddx60",0.700593699600612,0.00163232576045514,0.00274729083357326,0.00163232576045514,0.00163232576045514,FALSE,2.78719316552695,4030
"1W","Gdpd3",0.701414524264391,0.00163615771149123,0.00275309265245749,0.00163615771149123,0.00163615771149123,FALSE,2.7861748364048,4031
"1W","Exog",0.265919500733375,0.00163986941665334,0.00275901378106349,0.00163986941665334,0.00163986941665334,FALSE,2.78519073358938,4032
"1W","Cpsf6",0.247615753767628,0.00164292536631068,0.00276383036526063,0.00164292536631068,0.00164292536631068,FALSE,2.78438216494938,4033
"1W","Vps26c",0.22044918640952,0.0016446001363601,0.00276599747931008,0.0016446001363601,0.0016446001363601,FALSE,2.78393967806784,4034
"1W","Ildr1",1.38927419575606,0.00164524547728385,0.00276675769981306,0.00164524547728385,0.00164524547728385,FALSE,2.78376929438505,4035
"1W","Socs5",0.264010306338101,0.00164546176353399,0.00276679629866466,0.00164546176353399,0.00164546176353399,FALSE,2.78371220518312,4036
"1W","Foxp3",1.01957472100055,0.0016464992381043,0.0027682155306051,0.0016464992381043,0.0016464992381043,FALSE,2.78343846591604,4037
"1W","Rab11fip1",0.844672329707032,0.00164897624607778,0.00277205439417586,0.00164897624607778,0.00164897624607778,FALSE,2.78278560043289,4038
"1W","Ctsl",0.366649415544227,0.00165493589846786,0.00278174625827737,0.00165493589846786,0.00165493589846786,FALSE,2.78121882332683,4039
"1W","Aoc2",0.467157698562258,0.00165542236926394,0.00278223717281694,0.00165542236926394,0.00165542236926394,FALSE,2.78109118059648,4040
"1W","Whrn",0.431391970059315,0.00165862901568863,0.00278729918312823,0.00165862901568863,0.00165862901568863,FALSE,2.78025074143577,4041
"1W","Atp13a1",0.263465103287621,0.001666460560773,0.00279947377453016,0.001666460560773,0.001666460560773,FALSE,2.77820496009606,4042
"1W","Pigf",0.566574223718391,0.00168233792350225,0.00282481966716423,0.00168233792350225,0.00168233792350225,FALSE,2.77408676503513,4043
"1W","Nudt21",0.282504571524346,0.0016942835464509,0.00284421018571951,0.0016942835464509,0.0016942835464509,FALSE,2.77101390666519,4044
"1W","Aldh1b1",0.924014642759083,0.00170053722413989,0.00285403872577294,0.00170053722413989,0.00170053722413989,FALSE,2.76941385707933,4045
"1W","Creb5",0.605463565903703,0.00170166832361559,0.00285560217861898,0.00170166832361559,0.00170166832361559,FALSE,2.76912508541519,4046
"1W","Rfx1",0.387581624005601,0.00171450879475871,0.00287647542342225,0.00171450879475871,0.00171450879475871,FALSE,2.7658602827827,4047
"1W","Gopc",0.208811539111099,0.00171544591731459,0.00287737301016047,0.00171544591731459,0.00171544591731459,FALSE,2.76562296934904,4048
"1W","Tstd2",0.170069560961041,0.00171856033087862,0.00288192136105038,0.00171856033087862,0.00171856033087862,FALSE,2.76483521714458,4049
"1W","Tgfbr1",0.336906388027807,0.00173406399097059,0.00290689818141972,0.00173406399097059,0.00173406399097059,FALSE,2.76093488009358,4050
"1W","Rabif",0.217914646858654,0.00173698123549801,0.00291076562777658,0.00173698123549801,0.00173698123549801,FALSE,2.76020487318427,4051
"1W","Tor1a",0.442899525490651,0.00174065586336157,0.00291658190616643,0.00174065586336157,0.00174065586336157,FALSE,2.75928708265423,4052
"1W","Ttc8",0.262265779527303,0.00175044699905372,0.00293264422892271,0.00175044699905372,0.00175044699905372,FALSE,2.75685103449448,4053
"1W","Git2",0.237498021678338,0.00175254893948617,0.00293582206168636,0.00175254893948617,0.00175254893948617,FALSE,2.75632984562833,4054
"1W","Xlr",0.762711397889455,0.00175702256844508,0.00294230953489584,0.00175702256844508,0.00175702256844508,FALSE,2.75522266008227,4055
"1W","Efna1",0.285831730787156,0.00176134977332132,0.00294883909756685,0.00176134977332132,0.00176134977332132,FALSE,2.75415439216471,4056
"1W","Ero1a",0.31175887906428,0.00176695943557579,0.00295753876988598,0.00176695943557579,0.00176695943557579,FALSE,2.75277342055991,4057
"1W","Lhx8",1.54170353323468,0.00177401017179964,0.00296899304977484,0.00177401017179964,0.00177401017179964,FALSE,2.75104389434432,4058
"1W","Aldh3a2",0.267274525878877,0.00177856069422134,0.00297556489303269,0.00177856069422134,0.00177856069422134,FALSE,2.74993130972158,4059
"1W","Scfd1",0.388449659273913,0.00177936362326489,0.00297656023524767,0.00177936362326489,0.00177936362326489,FALSE,2.74973529225309,4060
"1W","Slc6a19",1.07696637001472,0.00177973621512128,0.0029768355510286,0.00177973621512128,0.00177973621512128,FALSE,2.74964436218922,4061
"1W","Zfp821",0.273004715180112,0.00178204572956247,0.00298000192051513,0.00178204572956247,0.00178204572956247,FALSE,2.74908115560676,4062
"1W","Ppp1r9b",0.445498143565035,0.00178411897912329,0.00298277181194315,0.00178411897912329,0.00178411897912329,FALSE,2.74857618681319,4063
"1W","Crybb3",0.795944069077325,0.0017950338951698,0.00300066932295001,0.0017950338951698,0.0017950338951698,FALSE,2.74592734633568,4064
"1W","Ccn1",0.817485423166292,0.00179599678279948,0.00300192828295298,0.00179599678279948,0.00179599678279948,FALSE,2.74569444562734,4065
"1W","Cfap74",0.437305014895818,0.00179742477241783,0.00300396425529273,0.00179742477241783,0.00179742477241783,FALSE,2.74534927708277,4066
"1W","Krtcap3",0.583758348519004,0.00180068297377538,0.0030090581547991,0.00180068297377538,0.00180068297377538,FALSE,2.74456274184976,4067
"1W","Dph6",0.282529762627875,0.00180459316112395,0.0030141844921621,0.00180459316112395,0.00180459316112395,FALSE,2.74362069281329,4068
"1W","Sh3tc1",0.442840802867084,0.00181860144077621,0.00303722782342728,0.00181860144077621,0.00181860144077621,FALSE,2.74026246918137,4069
"1W","Telo2",0.331857183397145,0.00182305631125003,0.00304431258696607,0.00182305631125003,0.00182305631125003,FALSE,2.7391999164863,4070
"1W","Arl6",0.298754391251262,0.00183533729542241,0.00306374805024963,0.00183533729542241,0.00183533729542241,FALSE,2.73628411011518,4071
"1W","Fam234b",0.289776762680156,0.00184215632115999,0.00307477246467467,0.00184215632115999,0.00184215632115999,FALSE,2.73467351934186,4072
"1W","Trpv4",0.621370081203224,0.00185676197022045,0.003097344743656,0.00185676197022045,0.00185676197022045,FALSE,2.73124376758259,4073
"1W","Spata31f1b",1.97351766289396,0.00185950879602802,0.0031015653123493,0.00185950879602802,0.00185950879602802,FALSE,2.73060176295847,4074
"1W","Diaph2",0.39128619086103,0.00185997211799961,0.00310197657390659,0.00185997211799961,0.00185997211799961,FALSE,2.73049356604535,4075
"1W","Srek1",0.253245740349752,0.00186271520665256,0.00310618938736947,0.00186271520665256,0.00186271520665256,FALSE,2.72985353996899,4076
"1W","S100a16",0.238650338691882,0.00186358812466383,0.00310692097531035,0.00186358812466383,0.00186358812466383,FALSE,2.72965006566823,4077
"1W","Zmiz1",0.250602023025687,0.00186440709674341,0.00310792428206114,0.00186440709674341,0.00186440709674341,FALSE,2.72945925262283,4078
"1W","Hnrnpl",0.191325513822323,0.00187556421797817,0.00312579475060972,0.00187556421797817,0.00187556421797817,FALSE,2.72686806132606,4079
"1W","Sel1l",0.175812821937013,0.0018795026636052,0.00313162913247805,0.0018795026636052,0.0018795026636052,FALSE,2.72595705447359,4080
"1W","Tbc1d14",0.193918530369416,0.00187986324859302,0.0031318653027491,0.00187986324859302,0.00187986324859302,FALSE,2.72587374251376,4081
"1W","Ncoa5",0.265086438978111,0.00188649540121756,0.00314218292444419,0.00188649540121756,0.00188649540121756,FALSE,2.72434424915807,4082
"1W","Hoxa11",0.756618544209369,0.00188768715492837,0.00314380203353659,0.00188768715492837,0.00188768715492837,FALSE,2.72406997939507,4083
"1W","Tmem200a",1.01914895043586,0.00188935542801637,0.00314621428093347,0.00188935542801637,0.00188935542801637,FALSE,2.723686334346,4084
"1W","Ttc28",0.350840114851962,0.00189889298709474,0.00316172862574901,0.00189889298709474,0.00189889298709474,FALSE,2.72149950941979,4085
"1W","Itga1",0.418495904894218,0.00190087414205833,0.00316465912598845,0.00190087414205833,0.00190087414205833,FALSE,2.72104663706357,4086
"1W","Spg11",0.241797812834982,0.00191250069595116,0.00318364516223765,0.00191250069595116,0.00191250069595116,FALSE,2.71839839813634,4087
"1W","Adat3",0.621201548268939,0.00191708423841626,0.00319090399348395,0.00191708423841626,0.00191708423841626,FALSE,2.71735880341012,4088
"1W","Map3k8",0.583214676012547,0.00192038122394102,0.00319601996695196,0.00192038122394102,0.00192038122394102,FALSE,2.71661254889047,4089
"1W","Prkab1",0.216526207572997,0.00192770862123715,0.00320746867556386,0.00192770862123715,0.00192770862123715,FALSE,2.71495861034612,4090
"1W","Prpsap1",0.319435759011969,0.00192972843347023,0.00321045612780661,0.00192972843347023,0.00192972843347023,FALSE,2.71450380402003,4091
"1W","Dlx4",1.48877575024279,0.00193294270106108,0.00321505613608614,0.00193294270106108,0.00193294270106108,FALSE,2.71378101973338,4092
"1W","Nudt5",0.437978753819128,0.00193712921053503,0.00322164510539998,0.00193712921053503,0.00193712921053503,FALSE,2.71284140997226,4093
"1W","Ttc21b",0.320122216268102,0.00193778941475288,0.00322236861660801,0.00193778941475288,0.00193778941475288,FALSE,2.71269342077339,4094
"1W","Arrdc3",0.322268637979303,0.00193814171152873,0.00322257999694292,0.00193814171152873,0.00193814171152873,FALSE,2.71261447172028,4095
"1W","Tasor",0.318366941707091,0.00194268297922695,0.00322975558965112,0.00194268297922695,0.00194268297922695,FALSE,2.71159806486888,4096
"1W","C4a",0.785649648755137,0.00194774885997658,0.00323765656570244,0.00194774885997658,0.00194774885997658,FALSE,2.71046704117282,4097
"1W","Cdan1",0.271438382155988,0.00195108246328741,0.00324221332235325,0.00195108246328741,0.00195108246328741,FALSE,2.70972437458609,4098
"1W","Slc35g2",0.510212024245983,0.0019515727602473,0.00324265154671997,0.0019515727602473,0.0019515727602473,FALSE,2.70961525233311,4099
"1W","Jund",0.478223123753777,0.00195418136959561,0.00324660895986566,0.00195418136959561,0.00195418136959561,FALSE,2.70903513142626,4100
"1W","Ccnd2",0.527987505204952,0.00196169776373236,0.00325796178446952,0.00196169776373236,0.00196169776373236,FALSE,2.70736790299799,4101
"1W","Crip2",0.372009519161677,0.00196268985260081,0.0032592311998805,0.00196268985260081,0.00196268985260081,FALSE,2.70714832288897,4102
"1W","Rbm12b2",0.353045094893839,0.00196656391111373,0.00326490674384554,0.00196656391111373,0.00196656391111373,FALSE,2.70629193494302,4103
"1W","Asah2",0.278216526430538,0.00196945608587719,0.00326894990083373,0.00196945608587719,0.00196945608587719,FALSE,2.70565369846684,4104
"1W","Slc7a11",1.53626355466078,0.00197199206862443,0.00327194737856428,0.00197199206862443,0.00197199206862443,FALSE,2.70509483612887,4105
"1W","Tbc1d5",0.1601377693012,0.00197217651369544,0.00327194737856428,0.00197217651369544,0.00197217651369544,FALSE,2.70505421744083,4106
"1W","Adrb1",1.05907686025751,0.00198421824648102,0.00329097612162047,0.00198421824648102,0.00198421824648102,FALSE,2.70241056099759,4107
"1W","Il16",0.626003754447472,0.00198628018038445,0.0032938187325008,0.00198628018038445,0.00198628018038445,FALSE,2.70195949087967,4108
"1W","Slc39a10",0.408266742871148,0.00199512857406088,0.00330665028780333,0.00199512857406088,0.00199512857406088,FALSE,2.70002911140286,4109
"1W","Neurl1b",0.477232804172,0.0019988112181334,0.0033119123935055,0.0019988112181334,0.0019988112181334,FALSE,2.6992282217871,4110
"1W","Creb3",0.2063366428097,0.00200043699374407,0.00331383884911116,0.00200043699374407,0.00200043699374407,FALSE,2.69887512271547,4111
"1W","Lrrc41",0.201459566470114,0.00201530818556937,0.00333731490901217,0.00201530818556937,0.00201530818556937,FALSE,2.69565853113188,4112
"1W","Col28a1",0.604434800018518,0.00203051975634293,0.0033601720898501,0.00203051975634293,0.00203051975634293,FALSE,2.69239278059947,4113
"1W","Stk32a",1.01039207266335,0.00203920446325661,0.00337376359233125,0.00203920446325661,0.00203920446325661,FALSE,2.69053922698681,4114
"1W","Chrd",0.578310402000621,0.0020436974601283,0.00338080619025501,0.0020436974601283,0.0020436974601283,FALSE,2.68958339480036,4115
"1W","Fbxo4",0.406773974826593,0.0020504207161561,0.00339114421228591,0.0020504207161561,0.0020504207161561,FALSE,2.68815701896445,4116
"1W","Ssr4",0.232757715871454,0.00205647141686064,0.00340075831369223,0.00205647141686064,0.00205647141686064,FALSE,2.68687732242321,4117
"1W","Gstt3",0.553195465640493,0.00206358923169892,0.00341213466144924,0.00206358923169892,0.00206358923169892,FALSE,2.68537674704507,4118
"1W","Dcp2",0.252164414611108,0.00207340127508084,0.00342756678383758,0.00207340127508084,0.00207340127508084,FALSE,2.68331663872213,4119
"1W","Il18",0.596600416669246,0.00208098748725736,0.0034397103176415,0.00208098748725736,0.00208098748725736,FALSE,2.68173053114417,4120
"1W","Il18bp",0.543466872514432,0.0020901110559126,0.0034543918837239,0.0020901110559126,0.0020901110559126,FALSE,2.67983063748289,4121
"1W","Ifi47",0.559599741926849,0.00209124422652346,0.00345586560343848,0.00209124422652346,0.00209124422652346,FALSE,2.67959524502176,4122
"1W","Hmgb3",0.271688551014122,0.00209386420116813,0.00345979570291158,0.00209386420116813,0.00209386420116813,FALSE,2.67905148817569,4123
"1W","Cdkl3",0.349888894356296,0.00211282544816166,0.00348911204576985,0.00211282544816166,0.00211282544816166,FALSE,2.67513638086132,4124
"1W","Clk2",0.296464192796333,0.00214961884118672,0.00354455527551828,0.00214961884118672,0.00214961884118672,FALSE,2.66763854001201,4125
"1W","Slc52a3",0.514047018027809,0.00215523982609884,0.00355300508596942,0.00215523982609884,0.00215523982609884,FALSE,2.66650439633566,4126
"1W","Snip1",0.241187533362154,0.00215779434725392,0.00355598743707403,0.00215779434725392,0.00215779434725392,FALSE,2.66598994895283,4127
"1W","Tspan9",0.257910556649267,0.00216451669893332,0.00356583382968053,0.00216451669893332,0.00216451669893332,FALSE,2.66463905931878,4128
"1W","Pear1",0.536656086718352,0.00216508658197695,0.00356636211725048,0.00216508658197695,0.00216508658197695,FALSE,2.66452473149401,4129
"1W","Dstn",0.498701678390898,0.0021658982508116,0.00356728851045745,0.0021658982508116,0.0021658982508116,FALSE,2.66436194944154,4130
"1W","Strn",0.357780185493218,0.00216621696954152,0.00356740288275129,0.00216621696954152,0.00216621696954152,FALSE,2.66429804634622,4131
"1W","Gm5127",1.38633201059539,0.00216814271879508,0.00357016343903767,0.00216814271879508,0.00216814271879508,FALSE,2.66391213359807,4132
"1W","Rnh1",0.202398385186871,0.00217357278042898,0.0035782493881539,0.00217357278042898,0.00217357278042898,FALSE,2.66282581320974,4133
"1W","Emx2",0.659457575313147,0.00218155370585446,0.00359018112747047,0.00218155370585446,0.00218155370585446,FALSE,2.66123409101127,4134
"1W","Tmem179b",0.321838645434588,0.00220738025838161,0.00363065544859172,0.00220738025838161,0.00220738025838161,FALSE,2.65612284586345,4135
"1W","Rassf8",0.322797975242,0.00221614684774646,0.00364417758682059,0.00221614684774646,0.00221614684774646,FALSE,2.6544014654901,4136
"1W","Abcc6",1.52543318326538,0.00221714469113831,0.00364483202350505,0.00221714469113831,0.00221714469113831,FALSE,2.65420596384876,4137
"1W","Borcs8",0.201506559566855,0.00221923278552041,0.0036475755591573,0.00221923278552041,0.00221923278552041,FALSE,2.65379714023554,4138
"1W","Slc9b2",0.972826166546571,0.00223263262680707,0.00366917840172669,0.00223263262680707,0.00223263262680707,FALSE,2.65118273294126,4139
"1W","Kif27",0.77918679725098,0.00223315664326088,0.00366924771002436,0.00223315664326088,0.00223315664326088,FALSE,2.65108081256769,4140
"1W","Ewsr1",0.232249217883004,0.00223318758677326,0.00366924771002436,0.00223318758677326,0.00223318758677326,FALSE,2.65107479485119,4141
"1W","Mvp",0.231081702090741,0.0022433299009017,0.00368506591044585,0.0022433299009017,0.0022433299009017,FALSE,2.64910685499223,4142
"1W","4933430I17Rik",0.824997058662416,0.00226215803255446,0.00371343698140478,0.00226215803255446,0.00226215803255446,FALSE,2.64547705888492,4143
"1W","Gspt2",0.646189873800305,0.00226256088134323,0.00371367229876167,0.00226256088134323,0.00226256088134323,FALSE,2.64539972590146,4144
"1W","Aph1b",0.448897565401141,0.00227404258755767,0.00373123405991031,0.00227404258755767,0.00227404258755767,FALSE,2.64320140624103,4145
"1W","F13a1",0.903899112872697,0.00229229941654563,0.0037590348287137,0.00229229941654563,0.00229229941654563,FALSE,2.63972865613715,4146
"1W","Pttg1ip",0.438311129593399,0.00230690361502717,0.00378038447665795,0.00230690361502717,0.00230690361502717,FALSE,2.63697055040144,4147
"1W","Ccar1",0.25842061819385,0.00231037542346413,0.0037847736590196,0.00231037542346413,0.00231037542346413,FALSE,2.63631744387789,4148
"1W","Gm10479",0.579545644665298,0.00231506757979487,0.00379072450050851,0.00231506757979487,0.00231506757979487,FALSE,2.63543632684749,4149
"1W","Tra2b",0.199623989996667,0.00232013967476846,0.00379816047650553,0.00232013967476846,0.00232013967476846,FALSE,2.63448586935252,4150
"1W","Sp140",0.578814405191668,0.00232187420364255,0.00380013057277315,0.00232187420364255,0.00232187420364255,FALSE,2.63416131351382,4151
"1W","Cd79b",1.40488372009789,0.0023259424838588,0.00380470637870765,0.0023259424838588,0.0023259424838588,FALSE,2.6334010287527,4152
"1W","Lfng",0.576398927321082,0.00232599930873547,0.00380470637870765,0.00232599930873547,0.00232599930873547,FALSE,2.63339041867568,4153
"1W","Dffb",0.277020799393927,0.00232741756059571,0.00380659116682117,0.00232741756059571,0.00232741756059571,FALSE,2.63312569320911,4154
"1W","Ergic1",0.220068435805573,0.00232936976051546,0.0038089134646637,0.00232936976051546,0.00232936976051546,FALSE,2.63276156676574,4155
"1W","Arhgef10",0.475459952578548,0.00233130909877804,0.0038107783566662,0.00233130909877804,0.00233130909877804,FALSE,2.63240014132536,4156
