"","M131L","M131R","M137L","M137R","M140L","M140R","M146L","M146R","M150L","M150R","M154L","M154R","M157L","M157R","M161L","M161R","M166L","M166R","M169L","M169R","M173L","M173R","M176L","M176R"
"G10090_22588",1.19646685534576,1.80900691077655,0.347555888467846,1.67292720815597,0.425775697844125,1.83758187542814,1.3500905328296,2.0024624794202,1.00228355120354,2.32636888781878,0.144234376925181,0.277292707889599,1.41275015740002,1.42852198472438,0.745704665506923,1.50420213232379,0.544489107684343,1.90228159434441,0.773083614338877,1.62958270251041,0.924563308231371,2.24313306333764,1.12430300578586,2.05171384316711
"G10090_7610",5.32394117186448,5.56548952531276,5.81458449598288,5.37505955088696,5.58683073970197,5.57560883779246,5.20134408871525,5.35792538484039,5.32143967361216,5.24212417550661,5.97079842858462,5.84737733677119,5.59229490841299,5.32605867548108,4.81472281641058,5.84926087723356,5.62694809739322,5.16178080465585,5.72432371103638,5.63758326952672,5.67954996128597,5.31882889609287,5.76082487067902,5.50086217933781
"G10090_18775",3.52691902253966,2.16455997710186,3.2230335314449,1.81621308449991,2.04193282016888,2.55496307327595,3.17940118962589,2.60060036888909,2.42352620000909,4.11601479866117,2.02937041989318,2.42870441168058,3.08172891389013,2.65765598393988,3.0381889825018,2.59852951487195,3.67741990164445,3.6656175290173,3.80609867156684,3.23781498255441,2.7040288331155,2.96428814265638,3.49096941543851,2.04086646093012
"G10090_24899",3.82873507084527,3.48747251081342,3.74092984372948,3.26943133075981,4.23818975439374,3.26673390417989,3.82646489709034,3.44859727544404,3.99605159749203,3.16016505181554,3.87159920080911,3.9631042141057,3.58352305486491,3.54035603091313,3.67668087963975,3.3281717682323,3.89355333250922,3.24736741021903,3.77974734461989,3.05076494201016,3.77792110005487,2.99729240970869,3.74848681630473,3.47684722018146
"G10090_13336",5.99531614931058,5.51593553034838,6.03015511468092,5.26568081745285,6.33896726081465,5.66098012775861,5.89523521076728,5.58353726454772,6.3464427091297,5.60574603988742,6.16222898125366,6.14214863212372,5.61785631020091,5.68887677138431,6.01961985459494,5.69532085058643,5.85798296279663,5.49612654295408,5.66763194164998,5.71421118773455,5.79324396463665,5.39169041159552,5.75764267573963,5.61884358844784
"G10090_11721",0.269398377799609,0.198621813175492,-1.03095573478588,0.342281896167494,-1.59807104411024,-0.245834132759494,-0.0951472042249433,0.15711029412081,-1.98122832600789,-0.294813800815127,-1.77003574904894,-2.19401301103599,-0.368132553296393,-0.660913098857566,-0.839257835214233,-0.299258873629318,-1.00440413832929,0.425234432790142,-0.612570078158873,-0.119160059432152,-1.76845893834724,-0.0866786306255553,-1.22052549121158,-0.964587969161989
"G10090_16071",3.1776429810541,3.22010154058594,3.6805391718642,3.38003681816291,3.06109239845233,3.69723879915567,2.59329141644595,2.74471267671467,3.46322190109099,3.39429579332658,3.42130823602828,2.55112651457592,2.43922236876121,2.30083943178547,2.55513989800557,2.90059863388982,3.72653766820914,3.44620186225358,3.05894245451872,3.19565530926064,2.64206307980911,3.06111871248694,2.42563716594631,2.14583602053166
"G10090_7771",-0.0989890281804137,1.48550296096365,-0.720615614173734,1.37826119327306,-0.550765329331886,1.03427378643324,0.257524414093527,0.925440059196351,-0.685772442481719,1.63632434104007,-2.30055046574772,-0.898557127509818,0.990059085577741,1.47506457066141,-0.155731500009487,1.04963626885831,-0.401739635874676,0.317319093623255,1.27872366239863,0.844920366312906,0.433174922822412,1.55004529778534,-0.43811692628421,-0.454393236842805
"G10090_10550",7.92267239758626,7.85063019871368,7.72299638409226,8.10006752767248,7.79037683220687,7.73534803477753,7.73784015449912,8.13922631706003,7.74251017639694,7.7631320441821,7.69301697542791,7.609090710853,8.04518765002067,8.03831633842547,7.96956011814296,7.74894522735266,7.80330855063427,7.97282376555553,8.36904323520534,7.78625160725045,8.00049726440784,7.81170533764036,7.81388833453727,8.17038277896298
"G10090_1671",4.66750976435334,4.53223636695795,4.53073698661242,4.80961407974142,4.49562996935132,5.2601071920438,5.01314563074374,5.31217091798729,4.28508121185876,4.95320379782017,4.73017796917744,4.57897629750279,4.79228897545748,5.02575680231185,4.76393238740079,5.05801425824034,4.39147110386266,5.01616331546457,4.33560872594028,4.98799268814747,4.55666359135541,4.97858440918086,4.76759563925244,4.57635606512326
"G10090_8339",6.65856766075904,8.05751456872236,6.52884196096899,9.23271507736732,5.9134180796462,8.62095416125572,7.51899632190816,8.29581811317341,5.65275761974277,8.28715271222062,5.27183396889397,5.97272069023121,6.68557122518404,7.74343638180318,6.49328736704716,8.35699732637496,5.71390674318477,8.64313756516974,5.35878805132781,8.52652789918924,5.6198454219249,8.13600050138809,6.69952956359538,6.81816210246384
"G10090_16486",4.05186601026331,3.65104153445742,3.95999912561111,3.40466879525916,4.19721104564679,3.23015657775121,3.84682585053902,3.37212318509166,4.25456834685056,3.39808239665756,4.32556414163974,4.12955357924713,3.47438922319241,3.59406055821814,4.01268044933726,3.59304049731497,4.14910098028099,3.23258935484775,4.00877285828878,3.72324180972465,3.89260654145971,3.42220147726477,3.82736183818497,3.91137076689464
"G10090_15969",6.23241654018024,6.41248749054544,6.29637234784407,6.40488684030467,6.56146396091679,6.31677173649207,6.16528384143013,6.25826346848763,6.40991760256043,6.41943171685099,6.37932055505558,6.28796984126962,6.33910106701436,6.35291267139082,6.37108143467399,6.4134303385559,6.44802778596504,6.21836170781186,6.47180971422304,6.38499140953536,6.31723481005004,6.36893008565869,6.31644124097455,6.3679572330994
"G10090_5198",4.40789445195562,4.63599161255239,4.3107738899979,4.8943881573579,4.14235286982837,4.72646464718102,4.86383819905966,4.95325618542287,4.06729322475985,4.55282646331093,4.15523337587444,4.2018599237281,4.87559191262703,4.67251063486763,4.47308610529072,4.40753228981103,4.1940318080902,4.88936104593294,4.40022925125273,4.4182989665057,4.21728434946868,4.59587927493761,4.41241737548964,4.41971306881202
"G10090_4020",4.62411275482951,4.55724312700701,4.36427162132076,4.81811356655655,3.77111622625513,5.01346227044674,4.80099048268642,5.20123535435113,4.13518180154379,4.75944604929667,4.14614688783918,3.81745823137261,4.73252405218508,4.68082446839058,4.44623405887435,4.46877560486421,4.18489331238232,4.8697725718211,4.37568946946159,4.71759188433233,4.08460520805555,4.56973937560394,4.51845846348893,4.32256191198653
"G10090_501",2.02051806627568,1.98705696164855,1.51065822150633,2.12604542249138,0.938645011756854,2.31767268526819,2.12603982552506,2.9493936069833,0.707867480515276,2.3660390332488,0.972799644575777,0.75492757389939,2.40571036705724,2.78331016802295,2.61220307231448,2.40561309082703,0.516832764781478,1.80574424894071,1.23283903390692,1.2262270082792,1.29089633926918,2.32005930789938,2.17497608417339,1.99124331497051
"G10090_20032",3.28541249001657,3.45724123560833,3.45899816654542,2.97431504933803,3.52625709089196,2.95261012912087,3.12699153414252,2.9468280821165,3.8589602134509,3.24817868519079,3.68616384350206,3.85292246322978,3.25667021195655,3.2145469596059,3.7680455748805,3.30118144781799,3.91772321606296,2.96169063966511,4.0802602441091,3.24182586498688,3.8345442058176,3.2821088499408,3.58480824262666,3.66954763055455
"G10090_17510",-1.63242122826149,-0.852279085124546,-1.76792132895209,-1.07762135828317,-2.04553002108146,-0.340471006897569,-0.56292616557576,-1.70682815630316,-2.27073494320288,-0.396097136652309,-1.56358487158151,-2.19401301103599,-1.02020924987609,-1.83925034011608,-0.929455644185811,-0.741777109330269,-2.58936663905045,-0.754471589444755,-1.86632667040466,-0.920614380050071,-0.630955414597304,-0.167978732727403,-1.00640068585874,-1.61666466574168
"G10090_11556",3.09979083593408,2.94421771248514,2.86821989569463,3.35858370849659,3.09866470526743,3.15409647412914,3.22899871591224,3.10669653299465,3.26324362879948,3.11945935670232,3.12571428895438,3.09138920782626,3.29965637855438,3.1051149609111,3.14701518167425,2.9700001527451,2.89534438803521,3.03383059001503,2.94498626522163,2.9807697392519,3.02855403948891,3.05217173782237,3.01520156862648,3.02719152403304
"G10090_3484",3.91893287981685,3.55664291064144,3.41530049510368,3.65690519043162,3.75948096050784,3.6762428666637,4.08583298572636,3.6251636219289,3.82378265558141,3.39429579332658,3.64066020304468,3.62964372335072,3.79155533951953,3.67603451325474,3.5941063118712,3.55590343931042,3.44772267968477,3.57772484089643,3.89471305874041,3.54068965292,3.67558964759067,3.46327742026769,3.74848681630473,3.53983981993831
"G10090_3533",3.7832093625122,3.89609911746072,4.26623568177997,3.4185576634493,4.57318916801589,3.48596975629093,3.83522622993309,3.34802032069246,4.82963538182685,4.13429146482799,4.87048729706167,5.01986444588841,4.03165999004451,4.41962558423598,4.62116703306016,4.25706642163715,5.17955281697341,3.5422105542835,5.23655753049574,4.446956380393,4.93843993051682,4.11043705581874,4.43825724280125,4.65012187495322
"G10090_15976",3.84586941762713,4.32405250462485,3.65834342575001,4.79174322604986,3.28620124883626,4.80686329033017,4.23893695296836,4.83975767270494,2.98140482152762,4.54107602589225,3.46321518776221,3.32096996013224,4.10671642170633,4.24485869480199,3.65356644596591,4.33147187270037,3.32019314333406,4.84088104968027,3.13020113768854,4.44495818749616,3.73191823028897,4.63862925944508,3.66894805131953,3.64027408899687
"G10090_31485",1.57218080297285,2.45232876344753,1.75212369508773,2.02162834737,-0.468458305979773,1.62538369912574,1.08744731328912,1.66990674869536,0.735662827995275,1.92698465285142,0.374010620567771,0.828435509946999,1.57978857920635,1.83192382599973,1.03878378566046,1.96036893076123,0.728709130341308,2.65557040425088,-0.374572223262403,2.75391083751261,-0.155556047714657,1.78797013924784,1.14505507462178,0.904625423302657
"G10090_7383",5.11471172532765,5.05660280830306,5.22982269710754,4.90213211068491,5.344443461229,4.96485653572479,5.0530360180633,4.96389889819631,5.33330342378837,4.86898509783034,5.3067798480019,5.1865464408666,4.92665526120145,4.96878238089263,5.08860989416061,5.06755817685558,5.11030220274802,4.91910790862101,4.99452155661908,5.03690228862841,5.03459584627674,5.04936439106985,5.02055196696345,4.91211499958635
"G10090_32405",7.06124912656102,6.67305785642776,7.11207026910409,6.49817338203334,7.22614521466927,6.69369844145042,6.51616139263892,6.59530807831889,6.96740437526948,6.70001901635746,6.9685762134017,6.8441577571102,5.82312859523769,6.24345897116363,6.6019258163305,6.62185225291415,6.84224703544709,6.74504892663101,6.18100701198104,6.79813864463677,6.14602585841678,6.38772185133236,6.24708005887141,6.30134667009636
"G10090_13047",10.0026901730269,10.4577994985992,9.50607935611037,11.1871531092214,9.3739791842556,10.520283780713,10.2314084656584,10.804972718246,9.55648159799594,10.5498906339356,9.22100199239068,9.37645509493716,10.4365828214652,10.5828111054413,9.76759374271703,10.6360282328156,9.63417524022194,10.6096757987172,9.58477663161629,10.6628061142946,9.6781212549123,10.5973796824344,9.94850305766545,10.0953230349309
"G10090_9333",7.57716039402762,6.97595385084992,7.8642256873168,5.82046930806387,8.13787979831486,6.48618519645274,7.01160697563416,5.99222368771369,8.05681770087837,6.65800146805962,7.92519254244681,8.00175064801503,6.01761221555888,6.59208230615713,7.37093382173674,7.15537021211485,7.64704625260094,6.16779423205068,6.9952374751058,7.18656532437886,7.31067023910832,6.30446194647176,7.10841865423817,7.05188268804306
"G10090_10559",-2.17990902356398,-0.820743511691439,-0.630417805202155,-3.96514662902475,-0.646980644591189,-1.57925786648469,-1.25953402212583,-2.89125272744059,-0.0831079400271043,-1.53360066040224,-0.426081347831574,-0.0988557779956494,-2.06202942557071,-2.18028725795115,-1.36008999851567,-1.63486190541376,0.123351408869081,-2.28171859230962,-0.2813641696835,-1.52633544093802,-1.283032111177,-2.36961259389705,-0.506829676368224,-0.651430083902359
"G10090_12444",4.31317661879614,3.9456510906864,4.46857128942921,2.38181026035413,5.09588047466854,3.27473778069171,4.06114983375307,2.8016004962287,5.40090440308539,3.829570416717,5.41140324041042,5.15310499231267,3.97592120366226,4.02526165322189,4.73931499021782,4.10081499278388,5.23576882653996,3.14454616239247,5.82178911543681,4.20631129153235,5.11662728694293,3.29524945399797,4.63247209640173,4.56939060284036
"G10090_14496",2.44608074541723,2.77393414386293,3.04970192855934,3.09013580647644,3.15681645805323,2.94931345238607,2.13515041519685,2.48536600898018,2.5872460519247,2.57408720891213,2.92612931399183,2.86619162316993,1.50155942435788,2.40066218026339,2.29127372792799,3.13521200056439,2.01549541910841,2.16609394306084,1.65240213191641,2.9359445400083,2.24946296965002,2.76515596213164,2.12997175587255,1.95101984354764
"G10090_18181",4.76800884030459,4.8909002107864,5.21012172338915,4.80105096827609,5.23734779636524,4.84901854790782,4.57858315370247,4.61437841066674,5.11296934927118,4.76871839054659,5.20283360837167,5.48033977950662,4.52910787227841,4.75595805755169,4.8720701990696,5.01516405160117,5.09167651048968,4.73999626979531,4.82662406889824,5.12315506077908,5.06020648995578,4.92990072446827,5.34568080225392,5.2630644358695
"G10090_636",5.78276456675073,6.04962120789197,5.87256463893749,6.19447246629117,6.11663239929878,5.97931590975594,5.81433052293028,5.95623176744466,6.14101141393296,6.20165071538418,6.08267380840852,6.06637197334484,6.05171274047848,6.19966864917622,6.10041041511375,6.14681004597402,6.26895978767003,5.99248824593281,6.02147976349907,6.03789690779286,6.1113284999349,6.1315611304091,6.01634975415536,6.07682229175764
"G10090_4500",5.30018206563941,5.83669565035621,6.16950153664269,6.05583330987946,5.67805336116399,5.86202640544235,5.29981010042652,5.37851151305421,5.54162065991309,5.83691239205817,5.42358437908399,5.80649921870164,5.47758557369634,5.67146178346491,5.53578159613269,5.56387544584426,5.65803347718716,5.74748742240715,5.391061172288,5.87380148630003,5.65051804661966,5.9012277775277,5.57492978083254,5.55944910464702
"G10090_33373",3.04149219536942,3.04394458543212,3.00114510838114,2.7817035540733,2.83933426819706,2.83487766649977,3.31084515545089,3.11895747116163,2.96448151849116,2.81972263076065,2.91754181815511,3.18260572538478,3.24067668937913,2.83466308351483,3.05003870037955,2.94148746500269,2.7991290727759,2.96397391675065,3.46390074770119,2.9359445400083,2.9576456631872,2.87578165280101,2.92025316457121,2.57973254706182
"G10090_16376",6.02766851935773,6.02813314888526,5.82851693206605,6.26150639425301,5.88574473315401,6.12423048317214,6.16238569854936,6.30596396566946,5.9041907392978,6.11400166860538,5.61366854342512,5.65318673203921,6.60727252258309,6.19156197299045,6.05482498409367,6.07446812183825,5.95966927149145,6.18900008630006,5.82286495071477,6.01787306045279,6.06738094256342,6.26241321295854,5.91492729297359,5.80359635561494
"G10090_15386",4.91487922432361,4.58175006449959,4.79177441315864,4.56233037703564,4.90548971178523,4.6026397766237,4.90415902560497,4.91668758518739,4.84589781696277,4.5815990889832,4.95474043610936,4.72268075960289,4.66669141461129,4.74175197409182,4.7736664950086,4.69306493009505,4.76916247027203,4.63293034291989,4.26137009564836,4.6856586269165,4.48326015425872,4.59617169076503,4.67574635759579,4.77810423603117
"G10090_12790",3.20976367795922,0.935587407341698,4.30675535734241,0.932093796550046,4.19374302705158,1.55167300334176,0.0322321022512842,0.788867006320907,4.24759036448799,0.26548664567176,4.89912187908865,3.84440720727783,-0.791940262202968,0.989637743491167,-0.102292241048027,0.602177291887092,1.06088732192243,0.476308617384411,-0.0749132922160736,1.10997393978335,2.86768228629948,3.43945880074957,1.58682943084602,0.14076503098424
"G10090_17500",4.86576244184483,4.93330614650608,4.83157500506452,5.33293427306597,4.82615684318107,5.03567572522423,4.88704255360116,5.23058215382733,4.87788286505754,4.97925829404773,4.98345359345802,4.8049414760253,4.73394526863596,5.08960616064605,4.85027853544789,5.14380976925635,4.78006106820859,4.95716939981953,4.61306807738195,5.0611600055629,4.63050701837137,4.90515845629038,4.69174113685487,4.93532001614754
"G10090_21113",-0.751065724760107,-0.0994595397575027,0.800921506405789,-0.0972501650320986,-1.11264421694,-1.09383103931444,-0.389594562690199,-1.30629022671943,-0.396265825286734,-0.89205463131472,0.144234376925181,0.0189807122982088,-0.791940262202968,-0.472468009444455,0.182437235885086,-0.245819614667858,-0.473889421630511,-0.536291419395222,0.266123625618993,-0.0726174734951214,-0.317797529337673,-0.0476844990096917,-0.819987561627854,1.21018643194172
"G10090_8973",9.0056983499519,8.77361539246647,8.87561863550522,8.68255102752004,8.89397039177787,8.71339138425724,8.95923211695001,8.83255945119761,8.94814172743579,8.79803648931969,8.93981024578282,8.77013485433855,9.06176105961904,8.76323756202263,8.93410519046448,8.63188002435516,8.87755951613377,8.74965665534512,8.82889358899094,8.64468902218429,8.66695991411227,8.73236482736357,8.71099683726426,8.61782205641181
"G10090_3923",2.98705356402247,2.76135675606821,2.86116324217163,2.67060776225301,2.77608743701481,2.87275763269356,2.8517275871811,2.70258993619149,2.68418511860823,2.85348610961367,2.84738933120192,2.74393052474281,3.25437190978574,2.86463138242413,2.91472263752415,2.83490005873695,2.64678578124147,2.90083350387759,2.28623119906757,2.90737880247031,2.50047443321665,3.00250372430179,2.83411463932676,2.52745941644694
"G10090_14771",6.40938199837868,7.29356160238592,6.2466571359708,7.49704887211283,5.93746355361285,7.58091610184554,6.79668322520156,7.55310337504297,6.02337520754473,7.46808900800197,5.43265320962229,6.43832130884352,7.14441040180047,7.66111983924345,6.85718287157258,7.70191029027965,6.74478247402782,7.38163021333759,7.03940745617128,7.50959919612363,6.62700379247545,7.59569071225053,7.48088494502123,7.50066922265763
"G10090_25800",6.55506108145825,6.05361482993249,6.71455053108328,5.11113453755474,7.22359665806795,5.85269932120204,6.59436701109869,5.76012518082077,7.24999285470329,5.85286543246707,7.135698377527,7.12072470564489,6.3565673220069,6.43172113921765,6.69919567397758,6.34867464822595,6.61275718478001,5.4329309850261,6.82420861760979,6.13590721811342,7.01180741018315,5.87101975484517,6.55794594298825,6.6645478358807
"G10090_2640",7.33077907892058,7.32088038098749,7.29547375233642,7.55222749798836,7.34737279226767,7.55650271453149,7.52893118890134,7.53739294842257,7.29129542912675,7.38538180294084,7.09200547815929,7.24572344646104,7.43676113124493,7.16858840356914,7.28172615877342,7.36741734004848,7.09499237968345,7.50185746509951,6.95899909027617,7.32201534422907,6.96421728472607,7.28943188803541,7.20724827116694,7.04341614355114
"G10090_11975",-1.42091712306778,-2.57076525868309,-2.40877503056529,-2.48798741783811,-3.09896928004292,-2.0790676866427,-1.01317835743866,-1.44764607596497,-1.98122832600789,-1.4225693480135,-3.79240356207739,-4.02117641417377,-1.90156475337747,-1.40235911600644,-1.57622342938044,-1.56643676440287,-2.29986002185546,-1.21862175698458,-0.437483371600782,-1.31545873085787,-1.42742202051217,-1.40268999114649,-1.04573559816377,-2.06599849033334
"G10090_10900",5.78543128662441,6.06816425001171,5.59606737076818,6.58848266489161,5.67556916762572,6.2589375727745,5.93063123696616,6.5024302373624,5.61394437331548,6.37208718812462,5.48590069005964,5.78274636580813,6.0075388075573,6.19966864917622,5.80852762173985,6.30457738406295,5.61520450519876,6.5235510990519,5.79023570371924,6.26156711845341,5.74197558372416,6.2590152082631,5.79249004462767,6.01857839372834
"G10090_13365",6.96062582811681,6.90109466796078,7.31120784850347,6.3542997003824,7.66980803358567,6.82042594251232,6.81007778214617,6.42059877356312,7.48952297222008,6.62202715544305,7.49693093712174,7.65475217194125,6.54334114817972,6.94572882406859,7.25605926208921,7.03368544837098,7.53346135575722,6.47807170476088,7.26077480162675,7.03540907299652,7.07221409629936,6.54307718564943,7.33052903628906,7.10849868431254
"G10090_579",3.92216762341615,4.65542796240597,3.83496307976633,4.32302733908755,3.58515077994553,4.11562232631451,4.14105101663653,4.39834703596232,4.15366465927966,4.53592966476006,4.12011158272501,3.83238467902862,4.337342754742,4.11372075147878,4.05739565176789,4.05895689683479,3.90070425193722,3.87993201915376,3.89880001626365,4.00131154391973,3.97749543904622,4.13394816199842,4.1454469363818,4.30049426532066
"G10090_1554",-0.0989890281804137,-0.570765258683092,0.185654333956557,-0.929522719294032,0.167463702252734,-1.01366069063046,-1.72519759447464,-1.29757300961832,1.3929891829498,-0.622867998499331,-0.341192450245061,0.223808824203321,-0.981171151081329,-0.00652019021443864,0.0513362472107915,-0.311285957644913,0.683651855355969,-1.08377921469772,0.773083614338877,-0.11490919521156,0.132520544344025,-1.22252302131792,-0.372528584656633,-0.0317021650205256
"G10090_14724",3.39828655897875,3.60098017838359,3.53731963700239,4.00430321120909,3.96468017752075,4.09110662780658,4.57173171881835,4.15272402306879,3.2211181531268,3.68827642067479,2.82009638366205,4.40589983115114,5.34133855842423,4.67354209390596,4.30785147746083,3.76886028063725,3.86092818501473,4.08733726486799,4.36249202009122,4.36055395450896,4.55963550344664,4.59632557002931,4.41986406884336,3.9151771953969
"G10090_16968",0.0969311817948432,0.815293173623986,0.302467998939307,1.14755350372461,0.276398073805898,0.832168379241779,0.777302746054546,1.08394388155884,-0.796803754870463,1.29014869990603,-0.185073248327779,0.127915083851373,0.948539816139475,0.92404940186359,0.592081476393712,1.39067318669338,-0.401739635874676,0.596602851102123,-1.17444896576699,1.18850734233004,0.51447502492426,0.942665330956589,-0.654928315357358,0.099542368257727
"G10090_15313",5.32605517226877,5.57944359711642,5.48694981874407,5.62394268388487,5.25908057758783,5.75952307741001,5.08522102599677,6.00988843540281,5.15459753680385,5.96560743045444,5.17788211481964,5.53452596231091,5.5686124463007,6.0138129305331,5.74797985134495,6.2567771594726,5.21009488084952,5.73836259841602,4.35656109687344,5.88342442373791,5.37653912194962,6.20756443292663,5.69068671034703,5.82509386491444
"G10090_32027",7.27968022359474,7.1705485021812,7.31227440476758,6.92982266992126,7.61316833777852,6.83267675830649,7.27386284506175,7.14204512163173,7.59293512380652,7.01313949229867,7.52405475969918,7.52817353872253,7.34473831439351,7.17094647137926,7.42568228282828,7.1303255117336,7.43130470198288,6.77340431479632,7.66670349897633,7.02508026530611,7.67241022926363,7.0023817992966,7.40020752714052,7.36564989776633
"G10090_10724",-1.48803131892631,1.14971221269455,-1.28249450178185,1.96559070853813,-3.9199991389976,0.832168379241779,-2.03005217600306,1.31465157110729,-3.85569744392403,1.30635892708729,-1.56358487158151,-3.33151653478592,-1.29151127169348,0.322213082578038,-1.36008999851567,1.39067318669338,-2.58936663905045,1.16220002695635,-1.17444896576699,0.868965840279557,-1.97490981581466,1.10720110296848,-1.10949417882284,-0.879699071575476
"G10090_18652",-1.72492330995788,-0.876391541241353,0.229672173340815,-0.32313827176763,-0.741550065248754,-1.84044680351437,-2.87567483368873,-2.57458035800472,-1.42095803020264,-1.19013598424772,-0.208944651946622,0.578448531972044,0.681371489930706,0.496281056571105,-0.232313188466756,-0.441015082261608,-1.85240104488424,-1.10765061831656,-0.0438318276022931,-0.686726319875794,-0.992776236608179,-1.39092882513415,-0.171173532076291,-1.56802989049081
"G10090_9946",6.24990004234562,6.18685203623595,6.34512623186419,5.85726486733572,6.70174750963989,5.69463095718381,5.9649667106097,5.57301453721719,6.88098634634619,5.91826981846208,6.70288936365901,6.39470162454627,5.93564819488071,6.10295546830514,6.15149079331322,5.99414770443185,6.51886739094448,5.58973372253139,6.84659709266522,5.94904555444805,6.55916855178423,5.8434105959467,5.93125216352047,6.39908223139423
"G10090_7275",7.26860442310405,7.2536149575105,7.64274201212556,6.68392987416131,7.84058221439126,6.88655338799139,6.87630791949252,6.47208562836641,7.97494979939033,7.16725515975804,7.99674796263093,7.87537572481022,6.85700914074838,7.02314232005003,7.507994416033,7.31919589073549,7.92227621639572,6.72572097919145,7.85411492448975,7.50024814018576,7.55542148448409,6.8249801220597,7.54514184970513,7.43486798891799
"G10090_26450",2.49902962536619,3.06520014547217,3.07002191293894,2.80832229888044,2.57718740163511,2.8185450953778,3.29822675103669,3.29857183143943,2.89473041004874,2.95953426190326,3.30760166234533,3.09138920782626,2.66107936792009,2.97621722772885,2.83402446849371,3.01994458392151,3.30948663749265,3.35020738738212,3.16455264247932,3.24701880988425,3.16070082110231,3.06557147849357,2.93327984486745,3.35076747180189
"G10090_7856",4.58010715460456,5.36480163718128,4.34060312782608,5.64107349225692,4.27803656920165,5.73289902182869,4.61804100665814,5.94651853641902,4.39696798852622,6.16044375268396,4.21777484194315,4.50516505854119,4.92129954260201,5.84540601572963,5.12827411173412,6.12415439109914,4.67220596376529,5.60917152460518,4.78527703724968,5.52800343989193,4.6112082276522,6.04175715420684,5.39477308788053,5.51996032654445
"G10090_7746",4.36163440798926,5.12398833194491,4.42716374638862,5.44974997518675,4.33895941157027,5.10836276560021,4.67120331543706,5.02054778229174,4.21933594778479,5.07934153590242,4.03929953713691,4.19361271641805,4.3006879803437,4.51922735913812,4.36546149814104,4.83313172672696,4.444056362487,5.34892327956179,4.32349788847536,4.77585643588808,4.40280127377889,5.1439834233202,4.48545241047094,4.83729182282946
"G10090_12990",0.494690689641851,-0.603932122618291,0.255925413002277,-0.732485872234478,1.41390159755583,0.376798785927717,0.56898550992982,0.335816181105332,1.06713469555351,-0.294813800815127,0.460261870372858,-0.227179874971189,1.26836024806485,0.783186866023741,0.345166735923195,-0.299258873629318,0.650099295644942,0.596602851102123,0.87617710730298,-0.558044300665363,0.832445106242939,0.43774232816055,0.285365438518375,0.530176722587589
"G10090_6732",3.09205672307939,3.04533575384697,3.19085949308782,3.66336452809332,3.15467754729689,3.19802506927097,3.50632990208005,3.38443160988952,3.07006466974789,3.26706114284271,3.21980193383341,3.36341935944919,3.16311845616872,2.98278203690011,2.97675222450899,3.27106657275938,3.13976311570165,3.25911828037833,2.74838317371055,3.15989710617958,3.00897831209747,3.06925686554895,3.43555894883776,3.24689626406234
"G10090_25581",5.55480059666186,5.5142846449904,5.7509284997556,5.09824845226376,5.85093999860966,5.02540654867902,5.39571909655265,5.14367125745496,5.8648318474655,5.21646982546345,5.80506708889669,5.57116005186521,5.40940671432565,5.45052589434798,5.61669201469772,5.24369996713627,5.74304293970524,4.97455948491224,6.32235726774849,5.27933834473876,5.62557495702054,5.20680876549378,5.44224968072619,5.49335249167756
"G10090_21843",4.52798099906232,3.70281844436557,5.14935128518355,2.0836126828951,5.7494765085485,3.68827793158405,4.37533960292135,2.72880043774893,5.05019093209511,3.2340541378351,5.44615045502121,5.24968404713903,3.68497878316317,3.83317500185542,5.01040789170134,4.46166501826482,5.02452511882742,2.16609394306084,4.89573588405152,3.8940825173487,5.209584113994,3.46327742026769,5.14194439753863,4.98041241132429
"G10090_15635",3.88948910192437,4.06651827716815,3.88933756542512,4.06496870188332,4.06299443569671,3.9728732417691,3.8497112415826,3.88891418317124,4.00020922296568,3.96847529564355,4.15340602282343,4.12627472547012,3.55959154572929,3.81519726092636,3.97277357405284,3.99934411432725,4.14609536452537,4.0789348718495,4.04978245523324,3.87639859778607,3.96308638003471,4.08653644075094,3.95739230098426,3.79998208639882
"G10090_225",1.66237362015325,2.27001838590802,1.37351146197721,2.29186398918127,1.57185395733207,2.33698945720533,2.10523159375908,2.22583779184262,1.83098982781202,2.69826178894086,1.77441159193351,1.62676936613733,2.88915241977228,2.57317465611126,2.08132419456743,2.42221696889426,2.19210965118155,2.21420225589033,3.00688079894757,2.36584437129505,1.64892103762578,2.60778945734702,2.23090983922542,2.35067963381344
"G10090_697",3.75111937064808,3.84389307346925,3.83551709492996,4.22355100192433,3.68723252556458,3.84370168193218,3.89985018803933,4.10630656271497,3.61673617130301,3.74372952005877,3.54855920217431,3.50354853673936,3.91788831119801,3.80332963921469,3.5548904190804,3.83207589923591,3.29452566159667,4.02433773442855,3.50179694679313,3.68199859666155,3.46353659291716,3.84673879290589,3.44827441762003,3.39211074840423
"G10090_12400",7.65456202642024,7.96830540853972,7.45784845258668,7.92321611214589,7.37289761641157,8.4533389280773,8.36799986234697,8.67449848255762,7.35233364635753,8.38209949052587,6.85511107802054,7.50279648956247,8.23063054241284,8.53984297132586,7.8095082686843,7.98465940526273,7.6355729376916,8.16579010904736,7.95667305084176,7.99458210661704,7.65850462723841,8.67928291769634,8.14097970673646,8.22276410403851
