"metric","value"
"n_fastq_reports","36"
"adapter_content_warn_or_fail_n","0"
"per_base_quality_warn_or_fail_n","0"
"per_sequence_quality_warn_or_fail_n","0"
"overrepresented_sequences_warn_or_fail_n","11"
"sequence_duplication_warn_or_fail_n","36"
"per_base_sequence_content_warn_or_fail_n","36"
"recommended_branch","no_trimming"
"decision_reason","No substantial adapter or low-quality-tail evidence was detected by FastQC. Adapter Content, Per base sequence quality, and Per sequence quality scores were PASS for all 36 FASTQ files."
