"M130L","M130R","M135L","M135R","M142L","M142R","M143L","M143R","M147L","M147R","M153L","M153R","M158L","M158R","M160L","M160R","M163L","M163R","M167L","M167R","M174L","M174R","M178L","M178R","M131L","M131R","M137L","M137R","M140L","M140R","M146L","M146R","M150L","M150R","M154L","M154R","M157L","M157R","M161L","M161R","M166L","M166R","M169L","M169R","M173L","M173R","M176L","M176R","gene_id"
0.510277709955198,-0.200396860893117,0.289055219518353,-0.808415410876864,-1.29455674500762,-1.13206434062303,-1.21549144842615,-1.33421739781887,1.61132586404754,1.34654458779643,0.868803101859502,0.829866682170026,0.93680219315368,1.31691960226004,1.08909561961105,1.2620564132457,0.344013408050575,0.905868907557942,0.996720570624793,-2.22663618050259,-0.822612655754624,0.460709461899222,0.473884899774274,-1.36884254684787,-0.146201434618579,-0.0176217049113474,0.635697578511096,-1.24281916389278,0.483024055751639,-0.288788286774827,-1.09340322452062,-1.57502205374397,0.256789455351964,-0.359736610812727,0.472741637022423,0.687574145070138,-1.43206207930356,-1.37159575743962,-0.490219479474998,-0.0500299147584901,1.11245737525531,-0.971642205559786,0.481938653539985,0.723878036463343,0.269419014996801,-1.31086429120713,1.28486997071957,1.10290562956258,"G10090_20435"
0.0539209291217082,0.436248227979361,-2.24969474181803,1.06617369039725,1.43890087070874,1.44888204831108,1.34637396306705,1.1088749905837,-2.24969474181803,0.100857348269771,-0.991904483494073,-0.626913106487,-0.0712015360460151,0.40830383413337,-1.4492873368641,0.493874274656368,-0.100305284044457,0.66363705347273,-0.259620038845378,1.36067534217033,0.288053525816344,0.94932682084734,0.0878997997195022,1.54824108864877,-0.709028897029414,-0.215468918699283,-0.932665176906748,-0.383247242356336,-0.253140869028918,0.798937190793645,1.26279102533944,0.855811334222674,-1.31162669086187,-0.667215318391774,-1.31769976847631,-0.351182331152445,0.556953710088428,1.13196427656031,0.275561336821253,-0.0683167935153783,-1.43192035682641,0.754411241967067,-2.24969474181803,0.0357646738564649,-0.158883329433765,-0.378512116900591,0.492247229113219,-0.537462005851551,"G10090_7229"
0.986721884215138,0.767178809584633,1.6691334968966,-1.34815734926948,-0.158110434211718,-1.9881886306637,0.418043818954317,-1.61955865300629,0.939157385333182,-0.49927807793667,-0.734696231665188,-0.522581537756777,0.804199727391239,-1.21770014507897,-0.301406260950171,-0.999942277248237,1.20661035607759,1.03460851584173,1.47940499629118,-2.20405569530394,0.556926609612576,-0.0872323827498547,1.17589834653645,-0.900483627175358,0.902585708569391,-0.114417964150722,1.36733343327373,-1.38708753518338,1.48542397542233,-0.516469260265923,0.738385513166289,-1.18794901597001,1.25205179182267,-0.885079262418825,1.22338409071966,0.590206804576002,-0.350102949259928,-0.427849237786738,0.0682896129191896,-0.284238819569046,0.577672643561092,-1.02454750186646,0.301239052944005,-0.350562208202086,0.508625524899358,-1.13812896977442,0.12787979113511,0.0668621377204114,"G10090_6078"
-0.877665768959364,-0.118181665544992,-2.10915393097977,1.1615649513489,0.476326511294008,1.62288019396099,-0.268157153872898,1.70060988765763,-1.40795637237385,0.312591104817007,0.292604108087909,-0.00730217128701356,-1.29336128841027,1.41909832807918,-1.07106298506861,1.17852652718253,-0.368072169034339,0.561144259477055,-1.08702181871409,1.69871690121669,-0.444572883237281,0.891207822987504,-2.06903806605768,1.06239233939035,-0.31822745938044,0.771457743935016,-0.838251674995365,1.1819208350928,-1.6589746942448,0.760132321417391,0.1027296286524,0.388914836368812,-0.938195811451495,0.713312634776371,-1.43693890599076,-0.836650069214128,-0.138633127697298,0.46858072598755,-0.209538574737347,0.378383550519146,-0.576100544662875,1.11419460279912,-0.582190366790816,1.01757121374558,-0.991821864194507,0.586271359803808,-0.352241889619503,0.138178867921763,"G10090_5196"
0.996407600047741,-1.78852646722772,-0.098379453257577,-0.601081850616337,1.18452392108721,-0.0458214159573984,2.24494921514292,-0.785519724169151,-1.50176761265686,-0.986513380932952,1.38694274649791,-0.576619802292038,-0.0146223712943885,-1.69196614263624,-0.489255951865345,-2.44316976729248,-0.481219713452767,-1.43440756290701,0.569250717269689,-0.295443257724357,0.693959530415091,-1.06284203272005,0.586727269029705,-0.767030484240911,1.26414424030529,-0.126079654865887,0.84954965886105,-0.775220007278206,0.47366175427634,-0.439159862148351,1.40008838797795,-0.38202440364693,0.692414167731814,0.405453492097184,-0.159836728989113,-0.188013035972183,1.73537213620298,-0.317661538876577,1.20247323768701,-0.452331194267454,1.02758637145465,0.837069732420931,0.79169339903691,-0.471767297595832,0.279329740695135,-0.576731788961895,1.0533418296119,-0.721926644003403,"G10090_1177"
0.351848106711057,-0.383317212528887,-1.33877395862629,0.621293319211568,1.77080259264861,1.40680251227639,0.930325718010869,0.674690483009928,-1.56468255751427,-0.5135627182661,0.108261319106946,-0.0394020241405412,-1.38341088194179,-0.136610393649643,-0.480099321052038,-0.730716256337907,-1.37116267823017,-0.744170798221441,-1.17593831188583,0.693348516103751,0.128050472465299,-0.35043252831551,-0.497113983216775,1.63292760528962,0.804072798999797,0.40599469522538,-0.299181323218772,2.08162918661515,-1.27121096304949,0.217512676379587,1.82391107237952,0.696045694444589,-0.537555108463928,-0.0556454060503373,-1.60651419692091,-0.360634450242314,1.82331426905228,0.519760914319838,0.405099411300327,0.0580595596224026,-0.646986980325128,0.521216810045719,-2.21164522640119,-0.628815556201833,0.0911388822751787,1.20036165108258,0.0263293741750233,-0.665214805950309,"G10090_24170"
-0.475094577446591,-1.72822273720804,-1.68463405341411,0.934578728728996,0.246103387085734,0.471077628099318,0.0770202729060634,0.349768230035761,-1.12970110966002,0.159305205860309,-0.0428361906255095,0.195907286176119,-0.743551383638463,-0.376020662957361,-0.359819762668413,-0.237954874320135,-1.5186127712838,-1.18580758661444,-1.0389562333412,0.973679547986016,0.361786731949713,0.0754408871479244,-1.8075928706838,0.454924256818248,0.356108537804564,0.180161225889198,-0.732877048707048,1.64385148334706,-1.3074366724541,0.822122505515435,1.07316846525893,1.81943491514473,0.0925932340959103,1.77160174911659,-1.78174528135756,-1.5241034844697,1.85952981434888,0.223029860419505,0.231568998509391,0.69157237547125,-0.279170971426726,1.68002014088895,-0.0631701638433229,0.873361691014985,-0.613593475628187,0.972672550134217,0.313342203579901,-0.272830001585145,"G10090_11159"
0.407402442772165,0.178604955425189,0.235889377813346,1.08883686260826,0.330695344896916,0.703851450703222,-0.834429747681861,0.650626750625539,-3.08161606016886,-0.407276729066718,-1.39822968444858,1.14012151654684,-1.49774421831695,-0.550773259504984,-0.14874954311374,0.0151575262355324,0.501406729215195,-0.118404516499406,0.0539087765308838,1.07724465382101,-0.202202153911633,0.326691824136959,0.254329018279678,1.23185836319882,1.12356719401716,0.395242882940778,-0.517527891235395,1.28446220719124,-1.27180843345265,0.741564028799987,0.604963015886241,1.70521138153657,-1.08983239138692,0.69899524624382,-2.06094024586158,-1.07765328919594,0.0496792989011134,0.174352169442339,0.114403162625751,0.645440163704087,-1.92580792058557,1.07181945376817,0.457117742885411,0.426999532156969,-0.837118934982346,0.739858024504775,-1.53439452236887,0.12420844436801,"G10090_12960"
0.114243379806979,-0.37888247686623,-0.314322692402784,-0.896891047087678,-0.881704092846811,-1.25601357629231,-0.609045888299657,-1.22014131867814,1.67278241178061,0.540347676777355,1.03764008052874,0.316094021320435,1.36731767087021,0.56245182039154,0.859722956018104,0.7236817177145,0.922098040001949,0.576023309325343,1.02055924935326,-2.01164935385018,-0.846427593148194,0.24018890673774,0.758272129533452,-1.0429407930515,0.198201190661001,-0.115793446523384,1.24291101368458,-0.926525453134394,0.808687806938858,-0.344366805634551,-1.01743232003492,-1.5493011135211,0.0141156176160131,-0.800533024550258,0.820381799914886,1.4963787602894,-2.11634928730215,-1.26428083304814,-0.748116765964135,-0.0134622436342979,1.25304615621316,-0.958672214971345,-0.22701994735428,0.738272921927944,0.398463194012864,-1.02413568380213,1.46969595267156,1.4124301879081,"G10090_20475"
-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,1.91682842597325,-0.372482132410775,-0.372482132410765,2.38089136855214,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410775,-0.372482132410765,-0.372482132410765,4.60523490362436,2.21216864468815,-0.372482132410765,1.12462237623582,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,1.56812916009307,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410765,-0.372482132410775,-0.372482132410765,1.4638925496746,"G10090_30796"
1.08438043283082,-0.914953495699312,1.09696713738338,-1.21610099663739,0.621343250373416,-1.54090389532478,1.63165278563425,-0.850534380871314,0.818151240629979,-0.249197626501417,0.705901112789206,-0.37382998905281,0.303084580390813,-1.63270056885191,0.927126346179317,-1.54272786397438,1.07892864799849,-1.18013455301196,0.392411375920488,-1.1253473646191,0.569835621754095,-0.709982147721007,0.735137566202222,-1.9048456789669,1.99132068439025,-0.0814522326618209,0.781953995413944,-1.7694790928063,0.813471904519347,-0.620652584908038,0.817621947795538,-0.733445786315183,1.50116268040334,-0.745596583157321,0.630879414151312,0.629926926536579,0.768588214960715,-0.177013773471481,0.0719923463453098,-1.14763542538052,1.26036925855183,-0.748649013522496,0.930217455338536,-0.174331748773721,0.601258758704246,-0.871029618847048,-0.0979668913213998,-0.35517237279985,"G10090_9881"
-1.10238928973779,-0.552835042043365,-0.749216304268597,1.37251904541638,-0.265797962452655,1.73006278087105,0.141307054633609,0.941843583026606,-1.04193166184383,1.2464132853132,-0.616688043936124,0.573938550890655,-0.721466220842481,1.52182294383588,-0.774715346651535,1.0945878072957,-1.64760918908738,0.382469442626126,-1.45392861955571,1.18297356618531,-0.49412434901805,0.578610509099536,-0.944628901914222,1.31284964874949,-0.489340323588346,1.17842068226188,-0.452535650445144,1.06481364943992,-1.88315209415427,0.0214407536845785,-0.516164033745389,0.107996198087697,-1.4172259258705,1.95361414738181,-1.37314132630341,-0.519444062702886,0.297716107145488,0.794648001392644,-0.222923845306184,0.547189915559251,-0.968298872283709,-0.00387677491389566,-0.886360834523352,1.17264905919979,-0.317610236678763,1.19844646532831,-1.01658868214412,0.0156603965868123,"G10090_22453"
1.47443690045459,0.640697029142026,0.977187267598766,-1.60700757052049,-0.200484393759994,-1.70635586083737,0.466739880056421,-1.18506091074075,1.2337828600154,0.357208428470118,0.162600456670444,-0.628215128845307,1.00215527984909,-0.623540098863951,0.991983892030921,-0.356855240084376,1.16632220974682,0.384258658695981,1.06269648004077,-2.27162787824979,0.259934250506056,-0.578835448879882,1.30254163019832,-1.39304694095099,0.614573953395696,-0.451222997614866,0.437019554487851,-1.74188402065436,1.08206244824609,-1.07704122490752,0.117757434511282,-1.31424098772307,1.12864006892474,-0.811772680410992,1.16774868182344,0.512202189370601,-0.350208601960792,-0.351145215238293,0.551291046160847,-0.231514351027784,0.97346157381948,-1.70518108315223,1.22004719868492,-0.639449990318837,0.664334946362406,-1.23471622288704,0.293845982624834,0.213876545740794,"G10090_14922"
-0.736982573417025,0.895419787457667,-1.16569661793771,0.998261954341263,0.1056930962221,1.02713829391259,-0.69612591127198,0.983837030477208,-1.78478477838215,-0.140730961467626,-0.881048053987825,0.715656712260684,-1.91730924975785,0.765726266266206,-1.11820803746489,0.372002052878437,-1.0315768321311,0.448740632238376,-0.757493951711589,1.58469399512144,-0.203901499818177,1.0062594906146,-1.16244910377091,1.35977115165958,-0.529998540858813,0.536848133961917,-0.542479557940273,2.07138729682738,-0.681236418319593,1.22370801602434,0.511598252305568,1.5526661616566,-1.33103049047365,0.763464901225372,-1.50151715533221,-0.78076976044677,0.0931384612579434,0.471090191850451,-0.504385016893513,0.88293034555133,-0.999320012569257,1.17122155640011,-1.43542606948765,0.338463242296836,-0.742547422837527,0.770808287693594,-0.188349749718405,0.182842455494867,"G10090_12466"
1.39966420426425,0.647457506809314,1.42277341719054,-1.58872817797872,0.0195230808628749,-1.91132921664976,0.328020030102837,-1.54954377496049,0.905446800476661,-0.198385041527725,-0.38466081252974,-0.271805196791523,0.913775827469123,-1.02351244474469,0.924380487416661,-0.622873694230027,1.70677862094638,0.357833479643997,1.21172656143357,-2.49961295074904,0.464510345289702,-0.346707045283285,1.29330898883375,-1.12720476157886,0.660050495032969,-0.441424407490909,0.775047260938029,-1.19213355628314,0.959465061399175,-0.886536068320683,0.192680536069003,-1.10303685883483,1.20813757177407,-1.06094977824618,1.18392440394004,0.960334315462037,-0.699629327419198,-0.27907755532699,0.413217702232674,0.0119971360703253,0.280958455577011,-1.40070069341156,0.500522189936729,-0.414205204310916,0.63037301507969,-1.12389272379047,0.361234404665598,0.392807391541732,"G10090_13407"
-1.35284818370507,-0.805260466441831,-1.68926878901549,0.524056098251674,-0.199472063861175,0.963317547556953,-0.377892952757989,0.799873320387079,-1.41751557071074,0.278008731696756,0.923112747520253,0.765093062330554,-1.25359972152899,1.08298107948651,-1.0900279134429,0.97688787702185,-0.840362322623273,0.190868715877763,-1.3822506001009,0.222225719597474,-0.516312950366129,0.764132982671838,-1.31669736832387,0.560438818215353,-0.926227299694993,1.06099694766016,-0.101624922209331,1.47774304637199,-1.34647093503285,1.47615842812602,-0.514020139440405,1.24177003913312,-1.71994885757033,1.35589541719537,-1.41888116378359,-0.770251510933273,-0.261821646970537,0.988930449464491,0.0294530123477668,1.28056523578187,-0.659280783431962,0.991296653178812,-0.907637453751444,0.906895894199076,-0.483185433107345,0.768311311102305,0.548852968515177,1.1729929451142,"G10090_2002"
