"gene_id","ENTREZID","SYMBOL","logFC","FDR","timepoint","strict_DEG","direction","fdr_source_column"
"G10090_16232","24057","Sh3yl1",0.892765371573376,9.3250052477543e-06,"1W",FALSE,"Up","FDR"
"G10090_8212","66367","2310022A10Rik",-0.966601137690703,9.3431547060903e-06,"1W",FALSE,"Down","FDR"
"G10090_19018","13024","Ctla2a",0.568489289161767,9.345837473832e-06,"1W",FALSE,"Up","FDR"
"G10090_3590","15275","Hk1",0.761082610602534,9.35885801624727e-06,"1W",FALSE,"Up","FDR"
"G10090_9146","98685","Trmt1l",-0.341361371422701,9.35885801624727e-06,"1W",FALSE,"Down","FDR"
"G10090_25334","68050","Akirin1",-0.433282193159597,9.37108863590244e-06,"1W",FALSE,"Down","FDR"
"G10090_21046","100042150","Nrg2",1.65626731448959,9.37108863590244e-06,"1W",TRUE,"Up","FDR"
"G10090_4756","353242","Mrpl21",-0.70556912086716,9.37840659676589e-06,"1W",FALSE,"Down","FDR"
"G10090_23972","14077","Fabp3",-1.86043526357618,9.3914189941315e-06,"1W",TRUE,"Down","FDR"
"G10090_308","13709","Elf1",0.688728315214738,9.40043728889923e-06,"1W",FALSE,"Up","FDR"
"G10090_22473","227638","Qsox2",0.502649444460919,9.42568861422962e-06,"1W",FALSE,"Up","FDR"
"G10090_13862","27366","Txnl4a",-0.333439905205534,9.42599975269465e-06,"1W",FALSE,"Down","FDR"
"G10090_15115","12237","Bub3",-0.242545769842971,9.431671464088e-06,"1W",FALSE,"Down","FDR"
"G10090_2305","237412","Gm4924",0.787642460400659,9.431671464088e-06,"1W",FALSE,"Up","FDR"
"G10090_2260","215690","Nav1",0.688846826359774,9.45023782062236e-06,"1W",FALSE,"Up","FDR"
"G10090_26120","227580","C1ql3",1.32731157873943,9.45721311865441e-06,"1W",TRUE,"Up","FDR"
"G10090_130","21413","Tcf4",0.59587828655677,9.46706355751381e-06,"1W",FALSE,"Up","FDR"
"G10090_31665","12449","Ccnf",1.27657647546796,9.46706355751381e-06,"1W",TRUE,"Up","FDR"
"G10090_19533","20183","Rxrg",-1.55618405471176,9.51286613504737e-06,"1W",TRUE,"Down","FDR"
"G10090_29310","67211","Armc10",0.510071225345308,9.51819715064936e-06,"1W",FALSE,"Up","FDR"
"G10090_12111","211550","Tifa",1.0582674125615,9.53642241985344e-06,"1W",TRUE,"Up","FDR"
"G10090_26759","67187","Zmynd19",-0.574444498288973,9.54078695588628e-06,"1W",FALSE,"Down","FDR"
"G10090_32027","12017","Bag1",-0.604324390211376,9.54148640161876e-06,"1W",FALSE,"Down","FDR"
"G10090_21559","70349","Copb1",0.669375838145183,9.54148640161876e-06,"1W",FALSE,"Up","FDR"
"G10090_5385","102124","Enkd1",0.74493208720203,9.54818202555938e-06,"1W",FALSE,"Up","FDR"
"G10090_5484","240084","Cchcr1",0.903114422088544,9.54889711261857e-06,"1W",FALSE,"Up","FDR"
"G10090_23463","12566","Cdk2",0.68530583957266,9.60505680318096e-06,"1W",FALSE,"Up","FDR"
"G10090_26414","69576","Smco1",-1.77652246878808,9.61049639680137e-06,"1W",TRUE,"Down","FDR"
"G10090_4563","26398","Map2k4",-0.85832713336892,9.62403550720688e-06,"1W",FALSE,"Down","FDR"
"G10090_31967","22057","Tob1",-1.01511421036947,9.63831951287203e-06,"1W",TRUE,"Down","FDR"
"G10090_1313","241391","Galnt5",1.7770936952583,9.64962082709244e-06,"1W",TRUE,"Up","FDR"
"G10090_680","11556","Adrb3",-2.99284022736922,9.65400733826458e-06,"1W",TRUE,"Down","FDR"
"G10090_4889","109264","Me3",-1.28763794557285,9.65409568889806e-06,"1W",TRUE,"Down","FDR"
"G10090_12518","20847","Stat2",0.774067022103232,9.67746510538234e-06,"1W",FALSE,"Up","FDR"
"G10090_8828","108837","Ibtk",-1.09329915856218,9.6847521344387e-06,"1W",TRUE,"Down","FDR"
"G10090_7275","320183","Msrb3",-0.759382372555041,9.6847521344387e-06,"1W",FALSE,"Down","FDR"
"G10090_9066","100040531","Dynlt1f",0.425551233731137,9.68504344551362e-06,"1W",FALSE,"Up","FDR"
"G10090_19848","107239","Carns1",-1.03392125797621,9.68591488498115e-06,"1W",TRUE,"Down","FDR"
"G10090_3530","22156","Tuft1",1.29175852937222,9.68830646991611e-06,"1W",TRUE,"Up","FDR"
"G10090_7685","268996","Ss18",0.463022291330094,9.68830646991611e-06,"1W",FALSE,"Up","FDR"
"G10090_19779","116733","Vps4a",-0.620720408944825,9.70878716582326e-06,"1W",FALSE,"Down","FDR"
"G10090_12728","22724","Zbtb7b",-0.4772255691957,9.71302429436533e-06,"1W",FALSE,"Down","FDR"
"G10090_1610","66379","Cox14",-0.941371366924993,9.72197137810003e-06,"1W",FALSE,"Down","FDR"
"G10090_19352","56420","Ppp4c",0.32846355600469,9.72197137810003e-06,"1W",FALSE,"Up","FDR"
"G10090_3651","71409","Fmnl2",0.660874140840035,9.76225780021135e-06,"1W",FALSE,"Up","FDR"
"G10090_17045","237400","Mex3d",0.754177990161658,9.7653787228004e-06,"1W",FALSE,"Up","FDR"
"G10090_11542","18107","Nmt1",-0.297132285258329,9.81894151408018e-06,"1W",FALSE,"Down","FDR"
"G10090_6039","12388","Ctnnd1",0.475174070887185,9.83246316063759e-06,"1W",FALSE,"Up","FDR"
"G10090_14190","70361","Lman1",0.526193023812502,9.92914894685543e-06,"1W",FALSE,"Up","FDR"
"G10090_19150","22190","Ubc",-1.11939539891496,9.95826440082593e-06,"1W",TRUE,"Down","FDR"
"G10090_2253","78304","Naa38",-0.554322229991731,9.95826440082593e-06,"1W",FALSE,"Down","FDR"
"G10090_19995","99586","Dpyd",-1.16800992445221,9.95826440082593e-06,"1W",TRUE,"Down","FDR"
"G10090_26302","16414","Itgb2",1.34554732230201,9.95826440082593e-06,"1W",TRUE,"Up","FDR"
"G10090_9238","212670","Catsper2",-0.748392415780384,9.9617077687313e-06,"1W",FALSE,"Down","FDR"
"G10090_9083","71732","Vps11",-0.344686975634758,9.99436819421153e-06,"1W",FALSE,"Down","FDR"
"G10090_23970","66808","9030624G23Rik",1.00470663137696,9.99840126501299e-06,"1W",TRUE,"Up","FDR"
"G10090_8981","16890","Lipe",-1.78349089575578,1.00321508079149e-05,"1W",TRUE,"Down","FDR"
"G10090_10554","12721","Coro1a",1.25899905182697,1.0032405475495e-05,"1W",TRUE,"Up","FDR"
"G10090_13429","12193","Zfp36l2",0.793929480522862,1.00681749568086e-05,"1W",FALSE,"Up","FDR"
"G10090_6738","79043","Spsb3",-0.59372012950328,1.00708732352672e-05,"1W",FALSE,"Down","FDR"
"G10090_9624","60613","Kcnq4",-0.711293701846544,1.00710767329413e-05,"1W",FALSE,"Down","FDR"
"G10090_13276","69876","Thap3",-0.625031709683948,1.00741014945542e-05,"1W",FALSE,"Down","FDR"
"G10090_24691","78893","Cnot10",-0.282804756051779,1.01003201460024e-05,"1W",FALSE,"Down","FDR"
"G10090_9343","225288","Fhod3",-1.11357760292169,1.01511444253741e-05,"1W",TRUE,"Down","FDR"
"G10090_5546","211488","Ado",-0.555602832086027,1.01639551046973e-05,"1W",FALSE,"Down","FDR"
"G10090_2410","75894","Adal",-0.967932001671827,1.02295363711206e-05,"1W",FALSE,"Down","FDR"
"G10090_22832","67128","Ube2g1",-0.887467662735108,1.02988698559497e-05,"1W",FALSE,"Down","FDR"
"G10090_10748","240756","Klhl12",-0.712732265985154,1.02988698559497e-05,"1W",FALSE,"Down","FDR"
"G10090_1303","217203","Tmem106a",1.14514467577223,1.0301234361684e-05,"1W",TRUE,"Up","FDR"
"G10090_30781","18129","Notch2",0.921223164188542,1.03088930189269e-05,"1W",FALSE,"Up","FDR"
"G10090_5587","278507","Wfikkn2",-1.35876268626827,1.03093006348764e-05,"1W",TRUE,"Down","FDR"
"G10090_2317","69185","Dtwd1",-0.447313057570165,1.03348627532978e-05,"1W",FALSE,"Down","FDR"
"G10090_2488","16413","Itgb1bp1",-0.37359100430368,1.03364276807135e-05,"1W",FALSE,"Down","FDR"
"G10090_8813","414084","Tnip3",2.02746409197961,1.03392298871816e-05,"1W",TRUE,"Up","FDR"
"G10090_3673","622320","Kctd21",-0.551147198033395,1.03540174894301e-05,"1W",FALSE,"Down","FDR"
"G10090_12275","56619","Clec4e",3.54514830252701,1.03588240368043e-05,"1W",TRUE,"Up","FDR"
"G10090_18597","433586","Maml3",0.540090802288754,1.03913270642645e-05,"1W",FALSE,"Up","FDR"
"G10090_11338","22378","Wbp2",-0.604502794174945,1.03944899103677e-05,"1W",FALSE,"Down","FDR"
"G10090_29004","13866","Erbb2",0.733412124333352,1.04003626995576e-05,"1W",FALSE,"Up","FDR"
"G10090_26473","18226","Nup62",-0.326461454740324,1.04310426148235e-05,"1W",FALSE,"Down","FDR"
"G10090_17438","18146","Npdc1",0.851720304748936,1.04320007198854e-05,"1W",FALSE,"Up","FDR"
"G10090_12665","71519","Cyp2u1",-0.90297259034508,1.04320007198854e-05,"1W",FALSE,"Down","FDR"
"G10090_30832","69747","Zswim7",-1.16059941298516,1.04422020313434e-05,"1W",TRUE,"Down","FDR"
"G10090_12604","77629","Sphkap",1.74645815643404,1.0445891083212e-05,"1W",TRUE,"Up","FDR"
"G10090_29496","22346","Vhl",0.471778068963062,1.04483357371731e-05,"1W",FALSE,"Up","FDR"
"G10090_16097","212111","Inpp5a",-0.839383564571124,1.04576765693594e-05,"1W",FALSE,"Down","FDR"
"G10090_19990","72349","Dusp3",-0.720298669868339,1.04850075820403e-05,"1W",FALSE,"Down","FDR"
"G10090_18015","81600","Chia1",-2.25177675301503,1.04891291258082e-05,"1W",TRUE,"Down","FDR"
"G10090_4021","70382","Kctd2",-0.309454586188191,1.05404736142842e-05,"1W",FALSE,"Down","FDR"
"G10090_980","319942","A530016L24Rik",-2.0677547341452,1.05533626740371e-05,"1W",TRUE,"Down","FDR"
"G10090_14918","17970","Ncf2",1.11954109225795,1.05685419684419e-05,"1W",TRUE,"Up","FDR"
"G10090_14533","233805","Dcun1d3",-0.426135998641118,1.05685419684419e-05,"1W",FALSE,"Down","FDR"
"G10090_8739","353282","Sfmbt2",1.73929852414597,1.05793451140255e-05,"1W",TRUE,"Up","FDR"
"G10090_2776","233824","Cog7",-0.387706670273951,1.05867377340611e-05,"1W",FALSE,"Down","FDR"
"G10090_28238","68058","Chd1l",-0.71063255703811,1.05936602610545e-05,"1W",FALSE,"Down","FDR"
"G10090_4098","103220","Ttc41",-1.80144319602995,1.06023922383411e-05,"1W",TRUE,"Down","FDR"
"G10090_1415","269473","Lrig2",0.314407921229271,1.06072105819448e-05,"1W",FALSE,"Up","FDR"
"G10090_10881","244585","Rpgrip1l",0.698699373785016,1.06088236880635e-05,"1W",FALSE,"Up","FDR"
"G10090_13618","382985","Rrm2b",-0.966199689787882,1.06134800265485e-05,"1W",FALSE,"Down","FDR"
"G10090_1225","24056","Sh3bp5",-0.365332260673245,1.06452234172615e-05,"1W",FALSE,"Down","FDR"
"G10090_7766","66169","Tomm7",-0.598893059608355,1.06452234172615e-05,"1W",FALSE,"Down","FDR"
"G10090_7338","57342","Parva",0.83316578560699,1.06697589854787e-05,"1W",FALSE,"Up","FDR"
"G10090_20214","83797","Smarcd1",0.405263847074724,1.06831866184976e-05,"1W",FALSE,"Up","FDR"
"G10090_10246","71514","Sfpq",0.405123165702241,1.06908846380693e-05,"1W",FALSE,"Up","FDR"
"G10090_451","15288","Hmbs",-0.628094718460778,1.06908846380693e-05,"1W",FALSE,"Down","FDR"
"G10090_7427","14537","Gcnt1",1.33150586539297,1.06908846380693e-05,"1W",TRUE,"Up","FDR"
"G10090_11881","69537","Dnase1l1",-0.938238607667928,1.06908846380693e-05,"1W",FALSE,"Down","FDR"
"G10090_11779","230737","Gnl2",-0.395652851101811,1.06908846380693e-05,"1W",FALSE,"Down","FDR"
"G10090_33785","93689","Lmod1",-1.07489403307076,1.06908846380693e-05,"1W",TRUE,"Down","FDR"
"G10090_12513","100040462","Mndal",0.773086355491639,1.06908846380693e-05,"1W",FALSE,"Up","FDR"
"G10090_7281","235050","Zfp810",0.968406445498274,1.06908846380693e-05,"1W",FALSE,"Up","FDR"
"G10090_10741","11459","Acta1",-1.88495892228247,1.07772033139912e-05,"1W",TRUE,"Down","FDR"
"G10090_15830","16515","Kcnj12",-1.56884837681474,1.07772033139912e-05,"1W",TRUE,"Down","FDR"
"G10090_15542","72281","Sh2d4a",-0.6315280644471,1.07918965851396e-05,"1W",FALSE,"Down","FDR"
"G10090_4863","57257","Vav3",0.850865165371764,1.08015862412029e-05,"1W",FALSE,"Up","FDR"
"G10090_12332","67742","Samsn1",1.47015573646175,1.08185183987974e-05,"1W",TRUE,"Up","FDR"
"G10090_2789","18441","P2ry1",-1.18988424469682,1.08185183987974e-05,"1W",TRUE,"Down","FDR"
"G10090_5431","76630","Stambpl1",1.04799670865956,1.0823996452e-05,"1W",TRUE,"Up","FDR"
"G10090_29194","225638","Alpk2",-2.14082648039145,1.08296351450294e-05,"1W",TRUE,"Down","FDR"
"G10090_5383","234564","Ces1f",-2.75909959537582,1.08711863644766e-05,"1W",TRUE,"Down","FDR"
"G10090_12993","231724","Rad9b",-0.639722461366307,1.08791446482051e-05,"1W",FALSE,"Down","FDR"
"G10090_1593","26407","Map3k4",-0.746518106654879,1.08835589516582e-05,"1W",FALSE,"Down","FDR"
"G10090_16689","171580","Mical1",0.860255476178168,1.08835589516582e-05,"1W",FALSE,"Up","FDR"
"G10090_18518","117198","Ivns1abp",-0.774167641518142,1.08835589516582e-05,"1W",FALSE,"Down","FDR"
"G10090_20278","104346","Gas8",0.537909327657286,1.08835589516582e-05,"1W",FALSE,"Up","FDR"
"G10090_32086","17164","Mapkapk2",-0.748986978751638,1.09035996869709e-05,"1W",FALSE,"Down","FDR"
"G10090_20695","74255","Smu1",-0.384019190120316,1.09245823358727e-05,"1W",FALSE,"Down","FDR"
"G10090_32627","225849","Ppp2r5b",-0.492095291261485,1.09569702151911e-05,"1W",FALSE,"Down","FDR"
"G10090_5185","52685","Cd300lg",-0.824890990085908,1.09569702151911e-05,"1W",FALSE,"Down","FDR"
"G10090_26778","27357","Gyg1",-1.34090773404021,1.09994286525199e-05,"1W",TRUE,"Down","FDR"
"G10090_7731","208104","Mlxip",-0.7473925802824,1.1007838952401e-05,"1W",FALSE,"Down","FDR"
"G10090_17245","20947","Swap70",0.720547640116094,1.10621543106806e-05,"1W",FALSE,"Up","FDR"
"G10090_9653","19279","Ptprr",-0.785814448274761,1.10621543106806e-05,"1W",FALSE,"Down","FDR"
"G10090_22701","16518","Kcnj2",-1.36195421519675,1.10888545179854e-05,"1W",TRUE,"Down","FDR"
"G10090_14713","237781","Mief2",-1.11393619169911,1.10994877225183e-05,"1W",TRUE,"Down","FDR"
"G10090_3663","68925","Rpap1",-0.623339272284812,1.11014481483191e-05,"1W",FALSE,"Down","FDR"
"G10090_8221","18475","Pafah1b2",0.508794509679921,1.11105947225924e-05,"1W",FALSE,"Up","FDR"
"G10090_4060","170460","Stard5",0.897225027815023,1.11112657391354e-05,"1W",FALSE,"Up","FDR"
"G10090_12165","107094","Rrp12",-1.01759595958443,1.11207614414727e-05,"1W",TRUE,"Down","FDR"
"G10090_18341","12050","Bcl2l2",-0.297029067108391,1.11372019562025e-05,"1W",FALSE,"Down","FDR"
"G10090_740","245860","Atg9a",-0.989707426477456,1.11726934559002e-05,"1W",FALSE,"Down","FDR"
"G10090_28279","110175","Ggct",-0.579720823907089,1.12065726074742e-05,"1W",FALSE,"Down","FDR"
"G10090_16733","71665","Fuca1",0.591323707491099,1.12092441464641e-05,"1W",FALSE,"Up","FDR"
"G10090_12935","71778","Klhl5",0.660108515359885,1.12092441464641e-05,"1W",FALSE,"Up","FDR"
"G10090_25492","230863","Sh2d5",2.01050789815768,1.12421706571583e-05,"1W",TRUE,"Up","FDR"
"G10090_4999","232337","Zfp637",-0.449274326205946,1.12732184572119e-05,"1W",FALSE,"Down","FDR"
"G10090_28985","66248","Alg5",0.514373409967653,1.12789959912611e-05,"1W",FALSE,"Up","FDR"
"G10090_2738","78781","Zc3hav1",0.608044785066889,1.12789959912611e-05,"1W",FALSE,"Up","FDR"
"G10090_7880","320267","Fubp3",0.451580816113376,1.12789959912611e-05,"1W",FALSE,"Up","FDR"
"G10090_12232","66840","Wdr45b",0.350881507335105,1.12830092059049e-05,"1W",FALSE,"Up","FDR"
"G10090_10232","110385","Pde4c",-1.45682190055996,1.12882836004802e-05,"1W",TRUE,"Down","FDR"
"G10090_69","11876","Artn",1.29646173890175,1.12955119116897e-05,"1W",TRUE,"Up","FDR"
"G10090_1072","66591","Mad2l1bp",-0.528146225246154,1.12955119116897e-05,"1W",FALSE,"Down","FDR"
"G10090_19986","66165","Bccip",-0.691058392841413,1.12955119116897e-05,"1W",FALSE,"Down","FDR"
"G10090_692","69601","Dab2ip",-0.611375969220975,1.13076452442966e-05,"1W",FALSE,"Down","FDR"
"G10090_4610","16859","Lgals9",0.762558868841981,1.13189847848096e-05,"1W",FALSE,"Up","FDR"
"G10090_4684","216350","Tspan8",-1.65727540666676,1.13701857755842e-05,"1W",TRUE,"Down","FDR"
"G10090_8384","76500","Ip6k2",0.378313945707289,1.13958919269319e-05,"1W",FALSE,"Up","FDR"
"G10090_677","382062","AB124611",1.35484561358482,1.14536708063117e-05,"1W",TRUE,"Up","FDR"
"G10090_3838","16553","Kif13a",-0.845701262512817,1.14610676033625e-05,"1W",FALSE,"Down","FDR"
"G10090_12316","19247","Ptpn11",-0.571411730881235,1.14616311954533e-05,"1W",FALSE,"Down","FDR"
"G10090_22386","77037","Mrap",-1.97826309641246,1.14901980805196e-05,"1W",TRUE,"Down","FDR"
"G10090_23177","16449","Jag1",0.651758192450501,1.14948118858008e-05,"1W",FALSE,"Up","FDR"
"G10090_4643","108167344","Znf83",0.733173966144248,1.15019836505114e-05,"1W",FALSE,"Up","FDR"
"G10090_2277","18100","Mrpl40",-0.43795639953152,1.15988786361262e-05,"1W",FALSE,"Down","FDR"
"G10090_4851","66233","Dmap1",-0.460767161026814,1.16215850989483e-05,"1W",FALSE,"Down","FDR"
"G10090_8675","56795","Arl10",0.702099461798904,1.16398899965832e-05,"1W",FALSE,"Up","FDR"
"G10090_12465","19027","Sypl1",-0.884943726525544,1.16791900451967e-05,"1W",FALSE,"Down","FDR"
"G10090_13109","23991","Cib1",0.687269540472456,1.16885668633779e-05,"1W",FALSE,"Up","FDR"
"G10090_22442","66092","Ghitm",-0.958915739217158,1.16885668633779e-05,"1W",FALSE,"Down","FDR"
"G10090_20553","11610","Agtrap",0.680149116927557,1.16990463018587e-05,"1W",FALSE,"Up","FDR"
"G10090_21424","69125","Cnot8",-0.320999475128965,1.17146588905782e-05,"1W",FALSE,"Down","FDR"
"G10090_12774","12325","Camk2g",-1.05924990162819,1.17146588905782e-05,"1W",TRUE,"Down","FDR"
"G10090_23496","59007","Ngly1",-0.632247324656401,1.17146588905782e-05,"1W",FALSE,"Down","FDR"
"G10090_18973","212980","Slc45a3",1.17183465715414,1.17274253604397e-05,"1W",TRUE,"Up","FDR"
"G10090_32736","18584","Pde8a",0.553039311293043,1.17329849598127e-05,"1W",FALSE,"Up","FDR"
"G10090_16710","108167946","Gm46306",1.55820488440178,1.17331319850014e-05,"1W",TRUE,"Up","FDR"
"G10090_11669","57778","Fmnl1",0.810118167137642,1.17807018652006e-05,"1W",FALSE,"Up","FDR"
"G10090_17872","381485","Trim55",-1.62764811397356,1.17807018652006e-05,"1W",TRUE,"Down","FDR"
"G10090_1968","235344","Sik2",-1.05722652228594,1.17807018652006e-05,"1W",TRUE,"Down","FDR"
"G10090_3105","94223","Dgcr8",0.302971093896986,1.17807018652006e-05,"1W",FALSE,"Up","FDR"
"G10090_16834","330662","Dock1",0.675843665470162,1.17857428617484e-05,"1W",FALSE,"Up","FDR"
"G10090_11701","69165","Cd209b",-1.49996248817517,1.18283529147909e-05,"1W",TRUE,"Down","FDR"
"G10090_5610","224613","Flywch1",-0.550973243586756,1.18739159142619e-05,"1W",FALSE,"Down","FDR"
"G10090_7253","230866","Emc1",-0.500094578122439,1.18877181495074e-05,"1W",FALSE,"Down","FDR"
"G10090_20850","14412","Slc6a13",-1.76680199401525,1.18889052270733e-05,"1W",TRUE,"Down","FDR"
"G10090_13427","18709","Pik3r2",0.514738406298539,1.18923945161229e-05,"1W",FALSE,"Up","FDR"
"G10090_33584","23937","Mab21l2",1.35510505091731,1.19082593893526e-05,"1W",TRUE,"Up","FDR"
"G10090_17466","23992","Prkra",0.569148940579646,1.19125289698608e-05,"1W",FALSE,"Up","FDR"
"G10090_12732","19130","Prox1",1.26685356481274,1.19125289698608e-05,"1W",TRUE,"Up","FDR"
"G10090_12097","67089","Psmc6",-0.663937459415442,1.1953624114518e-05,"1W",FALSE,"Down","FDR"
"G10090_32107","12862","Cox6a2",-1.95447442237181,1.1953624114518e-05,"1W",TRUE,"Down","FDR"
"G10090_1484","12411","Cbs",-2.18200334632883,1.19625996009651e-05,"1W",TRUE,"Down","FDR"
"G10090_10334","13353","Dgcr6",-0.632948477290721,1.19822265935258e-05,"1W",FALSE,"Down","FDR"
"G10090_16276","70103","Znhit1",-0.450496543058919,1.19905559914864e-05,"1W",FALSE,"Down","FDR"
"G10090_5755","67285","Cwc27",-0.414518355269253,1.19995008530854e-05,"1W",FALSE,"Down","FDR"
"G10090_15509","225872","Npas4",1.50849280614066,1.20043604918287e-05,"1W",TRUE,"Up","FDR"
"G10090_28495","192174","Rwdd4a",-0.516135743700656,1.20204644894312e-05,"1W",FALSE,"Down","FDR"
"G10090_2624","51875","Tmem141",-0.545174371614229,1.20318639162231e-05,"1W",FALSE,"Down","FDR"
"G10090_3953","20182","Rxrb",-0.422439930543698,1.20403396695709e-05,"1W",FALSE,"Down","FDR"
"G10090_28127","19185","Psmd4",-0.748377920091901,1.20403396695709e-05,"1W",FALSE,"Down","FDR"
"G10090_17668","30933","Tor2a",0.577120178449089,1.20424279726026e-05,"1W",FALSE,"Up","FDR"
"G10090_16357","98193","Dcaf8",-0.791643707975491,1.20424279726026e-05,"1W",FALSE,"Down","FDR"
"G10090_8233","14950","H13",0.436876120702858,1.20452247916671e-05,"1W",FALSE,"Up","FDR"
"G10090_24804","80284","Smim12",-0.686598872730247,1.20649113088617e-05,"1W",FALSE,"Down","FDR"
"G10090_5868","20112","Rps6ka2",-1.37333208421146,1.20919651740731e-05,"1W",TRUE,"Down","FDR"
"G10090_3908","23874","Farsb",-0.81919896233728,1.2111402582555e-05,"1W",FALSE,"Down","FDR"
"G10090_23144","17300","Foxc1",1.10449742393021,1.21501119091154e-05,"1W",TRUE,"Up","FDR"
"G10090_23195","20615","Snapin",-0.540689711435176,1.21566008187108e-05,"1W",FALSE,"Down","FDR"
"G10090_601","66953","Cdca7",1.42407588174483,1.2159631415908e-05,"1W",TRUE,"Up","FDR"
"G10090_22564","24030","Mrps12",-0.775281405082853,1.21956984640855e-05,"1W",FALSE,"Down","FDR"
"G10090_9733","66540","Fam107b",1.01710704374162,1.22052209075823e-05,"1W",TRUE,"Up","FDR"
"G10090_27585","242735","Lrrc38",-1.87721368805166,1.22375515484733e-05,"1W",TRUE,"Down","FDR"
"G10090_3480","19731","Rgl1",0.907587061105339,1.22949196412555e-05,"1W",FALSE,"Up","FDR"
"G10090_27520","53610","Nono",0.361427457789713,1.23672993640091e-05,"1W",FALSE,"Up","FDR"
"G10090_5675","239170","Fhip2b",-0.579299326393642,1.24213807097259e-05,"1W",FALSE,"Down","FDR"
"G10090_1210","68044","Chac2",-0.866474157580183,1.24900330920452e-05,"1W",FALSE,"Down","FDR"
"G10090_2669","497652","Acd",0.49623455391234,1.25139629729572e-05,"1W",FALSE,"Up","FDR"
"G10090_4921","14886","Gtf2i",-0.368186078182931,1.25578684848205e-05,"1W",FALSE,"Down","FDR"
"G10090_14605","19200","Pstpip1",1.28322230749005,1.25578684848205e-05,"1W",TRUE,"Up","FDR"
"G10090_33847","21854","Timm17a",-0.988091422586772,1.25578684848205e-05,"1W",FALSE,"Down","FDR"
"G10090_7550","19708","Dpf2",-0.46867478676982,1.25578684848205e-05,"1W",FALSE,"Down","FDR"
"G10090_31025","78369","Icam4",-1.74720253561942,1.25679968410858e-05,"1W",TRUE,"Down","FDR"
"G10090_26336","68051","Nutf2",-0.706869954494923,1.26250587671876e-05,"1W",FALSE,"Down","FDR"
"G10090_696","20535","Slc4a2",0.655703942253505,1.26802700762967e-05,"1W",FALSE,"Up","FDR"
"G10090_11182","18023","Nfe2l1",-0.834327262543525,1.26910907255075e-05,"1W",FALSE,"Down","FDR"
"G10090_6247","76775","Slc10a7",0.491136649452182,1.26910907255075e-05,"1W",FALSE,"Up","FDR"
"G10090_9386","71567","Mcm9",0.711653940906249,1.26950927856094e-05,"1W",FALSE,"Up","FDR"
"G10090_32245","75620","Kxd1",-0.659041229416364,1.27114039554646e-05,"1W",FALSE,"Down","FDR"
"G10090_4383","57745","Zfp112",-0.752338333685272,1.27177967520137e-05,"1W",FALSE,"Down","FDR"
"G10090_12968","50909","C1ra",1.02900035738352,1.27182635268902e-05,"1W",TRUE,"Up","FDR"
"G10090_16783","11636","Ak1",-1.63786248451485,1.27182635268902e-05,"1W",TRUE,"Down","FDR"
"G10090_19187","15505","Hsph1",-0.999869733181375,1.27317783983463e-05,"1W",FALSE,"Down","FDR"
"G10090_18439","56417","Adar",0.851048503111243,1.27693802942806e-05,"1W",FALSE,"Up","FDR"
"G10090_5066","18111","Nnat",-2.04549884003467,1.27693802942806e-05,"1W",TRUE,"Down","FDR"
"G10090_12807","59027","Nampt",-0.9168490051211,1.27693802942806e-05,"1W",FALSE,"Down","FDR"
"G10090_23254","66914","Vps28",-0.438829940698616,1.27835335546872e-05,"1W",FALSE,"Down","FDR"
"G10090_25429","11481","Acvr2b",-1.21124724467336,1.27835335546872e-05,"1W",TRUE,"Down","FDR"
"G10090_23508","20498","Slc12a4",0.798883606650268,1.27835335546872e-05,"1W",FALSE,"Up","FDR"
"G10090_14829","69227","Selenot",-0.770093939893316,1.27852526549886e-05,"1W",FALSE,"Down","FDR"
"G10090_1882","65102","Nif3l1",-0.315628347122099,1.27912686732022e-05,"1W",FALSE,"Down","FDR"
"G10090_18659","66132","Prorp",-0.708819887531227,1.28112262686017e-05,"1W",FALSE,"Down","FDR"
"G10090_4969","105014","Rdh14",-0.84851421270852,1.28242765922346e-05,"1W",FALSE,"Down","FDR"
"G10090_8847","252837","Ackr4",1.56036040086081,1.28596402775225e-05,"1W",TRUE,"Up","FDR"
"G10090_1613","56784","Ralgapa1",-0.590021859869892,1.28820249437976e-05,"1W",FALSE,"Down","FDR"
"G10090_19176","68510","Ints1",-0.561499523571613,1.28910102043621e-05,"1W",FALSE,"Down","FDR"
"G10090_20494","100163","Pafah2",0.440526486225653,1.28910102043621e-05,"1W",FALSE,"Up","FDR"
"G10090_15515","67976","Trabd",-0.427376951321234,1.29210182924686e-05,"1W",FALSE,"Down","FDR"
"G10090_15679","56077","Dgke",-0.462140014176335,1.29490679127549e-05,"1W",FALSE,"Down","FDR"
"G10090_976","240442","Adnp2",0.593559126842012,1.30156703288147e-05,"1W",FALSE,"Up","FDR"
"G10090_4862","74167","Nudt9",-0.616358056169477,1.30156703288147e-05,"1W",FALSE,"Down","FDR"
"G10090_16905","19063","Ppt1",0.710288394691343,1.30454933838952e-05,"1W",FALSE,"Up","FDR"
"G10090_3546","69367","Glrx2",-0.53383301152917,1.30703884405422e-05,"1W",FALSE,"Down","FDR"
"G10090_9539","276829","Smtnl2",-1.91067653978572,1.30714427336486e-05,"1W",TRUE,"Down","FDR"
"G10090_20436","56461","Kcnip3",1.24983760036716,1.30714427336486e-05,"1W",TRUE,"Up","FDR"
