"M130L","M130R","M135L","M135R","M142L","M142R","M143L","M143R","M147L","M147R","M153L","M153R","M158L","M158R","M160L","M160R","M163L","M163R","M167L","M167R","M174L","M174R","M178L","M178R","M131L","M131R","M137L","M137R","M140L","M140R","M146L","M146R","M150L","M150R","M154L","M154R","M157L","M157R","M161L","M161R","M166L","M166R","M169L","M169R","M173L","M173R","M176L","M176R","gene_id"
5.63029135739183,5.46360901956847,5.48067489234706,5.7887053610884,5.55707978024073,5.7974669723775,5.53887526261998,5.79292229310439,6.11071071821707,5.91158773181321,5.9462277372617,6.01062596402467,5.98286062276272,6.30096437299595,5.87161851568249,6.15115288884504,5.65513546390222,5.59199324487031,5.71595682610064,5.71076945298608,5.36330554666652,5.89440672175344,5.55771666916106,5.6770351202761,5.62866423252848,5.68733437858499,5.48371097348235,5.8068525487992,5.45684989540075,5.66086081345905,5.41591269432508,5.51781219113141,5.63812581295731,5.76077811704211,5.68798774767783,5.89241284753161,5.55628093673017,5.69073714071982,5.63148490106092,5.88394959657053,6.07211025866013,5.69893094042388,5.6390363860524,5.88036305970206,5.64844763137055,5.57157782638403,5.90384345881302,6.01621516815892,"G10090_11674"
1.39987899145187,2.7793609231797,1.7556782600743,4.24240701354633,2.43241451205437,3.90924974098264,2.24085042611713,4.03647612846116,2.11653220177063,3.98253862573093,2.84894284076451,4.56167171164305,2.16846370082552,4.72057090148215,2.49691290148657,4.26512678320938,1.23733330505891,3.33213731824568,1.51566833114885,4.03771725485577,1.98555417027201,3.5609613300193,1.47289514336555,3.48604614887149,1.88418981294895,3.80820304568887,1.97562309174174,3.23357659988668,1.21329547512642,2.29409557611801,2.25347041133362,2.04805679171335,1.62478802255354,3.22744980113236,2.70385618236923,2.15074976942081,2.04805704305498,1.91991512179404,2.4039352141428,3.46928570327314,2.63627943603638,2.50909329270298,2.57535478771836,4.03132853717979,2.52037707467332,2.45455069467083,2.5994064524891,2.97601666742596,"G10090_658"
7.33386959771172,7.96407381928586,7.02044069447283,8.51384956903836,8.24277624804912,8.89110401632402,7.99970046286641,8.76053351677976,7.08061135534265,8.31684099315449,8.35112471201289,8.3556820114199,7.50649867790895,8.53426690149788,8.03535785736093,8.44578526338531,7.28059783081984,8.02343843605517,6.91822858967944,9.01308752909462,8.09525656292407,8.43021104534272,7.14161340838548,8.71409521637716,8.18222003165903,8.68277959457777,7.54247695540866,9.00853175036507,6.98472539608834,8.62470469009226,8.40512409801784,9.03225863441369,7.30793967310727,8.68374559794428,6.75229952673292,7.26937068800644,8.6989038815057,8.62947883255495,8.06649766419643,8.34650345857718,7.68682597502408,8.73203697034388,7.66795248730339,8.33791617022251,7.8190166370974,8.79314705224601,8.14192159284027,8.33841873837,"G10090_22802"
5.01449670225289,5.00243318586524,5.13581342639847,4.40799795342864,4.62182322324297,4.45859978691839,4.83218361248007,4.62271672751611,5.09732298489304,4.81117946734024,4.81735157528012,4.53933707119032,5.04835403104173,4.787806726364,5.11076687489983,4.84930415904246,5.08341357625287,4.74609318957996,4.96657570306775,4.48149645312392,4.75779392931005,4.72526015759131,5.10341245619267,4.62024965797449,4.98723538471653,4.7514272289109,5.00213686642046,4.68889899198276,5.21680212190687,4.30608302141822,4.67178002468795,4.34781519388542,5.13397415343563,4.60710609786213,5.08309780556254,4.89411343401842,4.96825176100172,4.6144188392054,4.72084930553425,4.62021917094339,4.94899457694429,4.26653979126109,5.40012896645156,4.48359596189342,4.76663479679014,4.57177145291574,4.65622932652603,4.79313143058053,"G10090_32366"
6.02894240094536,5.15253611622603,5.79918266837475,4.36834776009548,5.12749830201842,4.59369902257825,5.60838325448318,4.78722100913188,6.25232495909223,5.4356745248649,6.17370339744794,5.4567784379507,5.76218762471031,4.89938949959328,5.53314838387625,5.44186500174844,5.5320210221666,5.04501262993515,5.87292223899109,4.35486790161767,5.34644466815972,4.61716082583614,5.08938439805843,4.71938888135327,5.83545421343084,5.44365902274924,6.09401089192925,4.39529496143428,5.22348338709446,4.93838829696821,5.56239797765259,4.7500541807077,6.0100044740994,5.09200203122371,5.92489387070774,5.4947462047259,5.93586522725477,5.53544941885674,5.51820863633312,4.81837637889641,6.54084819051729,4.76482045594942,6.34403648624414,5.06343411739787,5.70884645284502,5.185139221349,5.78357888897355,5.30135199632447,"G10090_33289"
8.49464170394903,8.46430701247102,8.52723045435108,8.16115109666921,8.27235769824278,8.23710581956694,8.29179571505263,8.23058265312177,8.5159452037715,8.24378862227852,8.24186444733239,8.23609859976079,8.32084216296237,8.34443348087793,8.42990167145375,8.30755413122341,8.55123685105092,8.40348740913064,8.47124298853046,8.26962385981266,8.32732501973732,8.29156394998722,8.49918750111848,8.28594555968062,8.38009626371143,8.38489613482347,8.35433005767098,8.49422509195712,8.49581748343854,8.30757979546821,8.28714108238495,8.36152805755937,8.49368591292222,8.25973973053506,8.39933746003835,8.33843450911163,8.16200171881137,8.28639780070039,8.38766579812871,8.33279672868047,8.33393266449666,8.22941494753001,8.23855658291109,8.25142395580833,8.40765900657837,8.21569604640329,8.27110037211955,8.37903364333279,"G10090_25510"
-3.1634447249746,-2.36512864262337,-3.03739839872762,-3.27477269414902,-1.21935246394611,-2.54902237122432,-3.28850960604785,-3.61894468139744,-4.9938598546404,-2.9858759720794,-4.9938598546404,-2.31688175219831,-3.11265129430464,-3.5579625964882,-4.9938598546404,-4.9938598546404,-2.70071335756202,-3.97570088646198,-3.09445672636949,-2.62283753175943,-2.90106538153354,-2.78205400445165,-3.12598926818983,-2.19762761015549,-2.57965955443058,-3.45213938908425,-1.73926382712086,-3.23472634138781,-3.74584958216035,-4.9938598546404,-1.92210486565663,-4.18163579113131,-3.72501871759442,-3.15982186652284,-1.76274280919884,-2.76204564485052,-3.08204509080283,-2.77628344336306,-2.91530862692905,-3.44641454780185,-3.88772924989141,-2.74592581062773,-4.9938598546404,-4.0375374545075,-1.93492124877254,-4.99385985464041,-4.9938598546404,-4.9938598546404,"G10090_31218"
6.06569465541602,6.20505147277981,6.09756511718017,6.33148025142463,6.17753513416599,6.33337102234032,6.22980780540081,6.25685628419314,5.88292489189179,5.88250312602302,6.04912802130015,6.07753686511583,5.97322170489365,5.96193998256617,5.80256392665072,5.89264202951305,6.2978264884275,6.18112826715099,6.12045012869718,6.3299090504082,6.31588727276524,6.39806521171485,6.06203087139545,6.36043848930941,6.21891178727041,6.23025042762693,6.52575071525822,6.45997469549441,6.21031917675427,6.5603053363374,6.21154227375076,6.42911526022493,5.76090834380672,6.25589722642847,6.0814967536629,6.3201203301928,6.16291239432489,6.04508784328082,6.01829310731798,6.45681100514083,5.86116139071933,6.57062881503412,5.51681266890731,6.40980691746863,5.76071696633498,6.37776584123171,6.40215999216215,6.00152581944601,"G10090_5241"
6.01290023303068,5.83901601302014,5.93969712729095,5.58324665877275,5.61923763591259,5.46592733150661,5.66066837429216,5.49714918598611,6.0946432963785,5.59702718012232,5.80017350662201,5.54618683618511,6.09198745248282,5.48987297862857,5.82684329483076,5.67256948124212,6.17282406581526,5.91949753960743,5.97472520170711,5.34990557350229,5.81413910155786,5.70167288102635,6.04123008013795,5.4777356071983,5.81127815456258,5.68144426115433,5.86795427172212,5.51131831806993,6.05698196685098,5.71921864493811,5.49427283537924,5.5605002693925,5.89672994283972,5.5894444916735,5.93008635428107,6.07978649466528,5.56335261341938,5.65263263520385,5.73010878929514,5.79814630545096,5.78748529355923,5.67657674628657,5.50646857000365,5.89331461266114,5.54456410533694,5.55095396420055,5.90218223927286,5.72151911291092,"G10090_23700"
2.52799310294294,2.85917475189968,2.38692679685033,2.88619307852086,2.79311945165413,2.93433006359509,2.20815683524463,2.71868080706631,1.77721753640999,2.51656287668541,2.50722293151115,2.82359852882271,2.1819161020909,2.39231838412077,1.97293712644815,2.68486608023913,2.4912173722788,2.78353276971755,2.06611756634999,3.24196988755856,2.60365930841164,3.08193231784031,2.40932982217624,3.11084538421574,2.44723869263558,2.77396437863589,2.73309364267397,3.10188233654422,2.32029889543465,3.1581253221438,2.8145551333408,2.96141007715452,2.48688663762823,2.57754523567297,3.15785473216203,2.49558734770315,2.61582441568917,2.66951371598349,2.62510498507527,2.65020948971489,2.28652551988083,3.12091936882887,2.57535478771836,2.88932927574789,2.97150469456165,2.81893961655849,2.66356854472588,2.53012891405687,"G10090_13932"
