"","M130L","M135L","M142L","M143L","M147L","M153L","M158L","M160L","M163L","M167L","M174L","M178L","M130R","M135R","M142R","M143R","M147R","M153R","M158R","M160R","M163R","M167R","M174R","M178R","M131L","M137L","M140L","M146L","M150L","M154L","M157L","M161L","M166L","M169L","M173L","M176L","M131R","M137R","M140R","M146R","M150R","M154R","M157R","M161R","M166R","M169R","M173R","M176R"
"Retn",6.68342543682435,6.36234520289053,7.57670687182524,7.8885859747669,5.0454878688987,7.30125931734063,7.49759152494769,8.16682206275825,5.66456439269034,5.61901735983216,7.67235136960699,6.267443850928,3.17393308207156,4.93437648371045,4.6304335581785,4.81304701990622,5.19745071779707,4.05403182811239,2.92450649828705,4.08812582104761,3.10437625324611,5.00957536807462,3.43682164135992,3.89404681488595,7.79814136459558,6.72740074815403,5.68548037906406,7.98470677039045,6.8634061184821,5.81550463873818,8.99608170746354,7.19333061140847,7.09069980268656,8.19862331856901,7.59216870784571,7.30476039590166,4.8050640413071,4.42459224965223,4.11562232631451,5.92048684506189,5.83062156069129,6.05434586585554,6.40542645082702,4.23374020547039,5.39444591816766,4.74045109975688,5.52480099654345,5.63712655298566
"Timp4",5.05501517936955,5.76458141994629,4.6632893315832,4.33455727388917,4.06921524386125,4.71290963904941,4.55003472330913,4.61787951423246,4.50480984968177,4.86924791802197,4.56390327943645,5.04684806125698,2.67293745229283,2.99441996399,2.46082727871713,0.9693067509118,2.97485425218606,3.20075734817965,1.13079125277186,1.77962865364449,2.74940532253924,3.38812252612659,1.70168340024473,1.85788165771279,5.59589116461878,4.92417104647548,4.54352523427358,3.8439346771448,5.52295867279878,5.0303664123669,5.3657147635877,4.43714859430895,5.42867895149144,5.22846157748293,4.75614807030229,4.06487672765067,4.1459762717871,2.80832229888044,2.71646515805528,3.127073920366,4.68440548988218,4.57417131374094,3.46549124395461,3.18956653000279,4.09944260935805,3.73310081192538,3.60154772322296,2.8396408519089
"H4c8",2.07158922545054,2.29650696228993,1.44280950380199,1.05341042649853,2.13176811998102,1.40256176720063,1.4113692510817,2.16411819348411,2.00713183544905,2.01350545941064,1.65215689729607,1.58295668325168,0.649816136570928,-0.497901615877121,-1.52444830372016,-0.782305619218808,-0.160297168770485,0.293001308609432,-0.648248624538487,-0.487109148176375,0.663544585885405,-1.29828561467719,-0.332066831896534,-1.53314901118818,1.97464427505193,1.45735360091748,1.23326576064848,1.3192797949217,1.2744097347348,2.00136229523226,1.16629130776841,1.32404571408237,1.4247902498775,1.91074904763849,1.27021135203813,1.04611115130241,0.712617792542504,-0.426111926053999,-0.534374188244921,-0.290204564670291,0.0362792457458326,1.20229596204174,0.363703461713705,-0.16770666134058,0.256089055814729,0.0472919902400752,-0.192438924717098,1.00291603184905
"Mogat1",1.23644642774046,1.4597617472568,1.26731797259823,1.84536525526239,0.0340005512771931,1.75021042850305,1.92663342498201,2.09093796648102,0.204557651445909,0.493430403937504,1.24302863113908,1.11093936524801,-4.36780889005048,0.271953939518909,-1.15603530647031,-1.873453507277,-0.450696473775459,0.00903895587508189,-6.25291303970219,-1.84486221126331,-1.33125234080598,-0.224102054599028,-2.72762823001624,-3.67905932814542,2.35327093505463,1.70889236791344,0.109748204396447,1.79537431897656,1.87222301063917,0.412167582171814,3.05263155700941,1.64772950594363,2.04160825942754,2.72325245838687,1.14482942845943,1.75767013847007,-0.985802757961936,-1.42909372878454,0.00570463423647024,0.0243550852690388,1.07993099251568,0.575374060822594,0.451980957548368,-2.32673961005143,0.790689903218426,-0.377472055023542,-0.495143475980913,-0.336556746548947
"Cyp2e1",8.54832102752316,8.19288457137476,8.69684282343005,9.76590954221748,6.29159889498842,8.71152101889843,7.72257330343886,9.27390466430386,7.00170263812368,7.24155514830074,8.72821097675683,7.31724024043316,4.17475871771374,7.0399491699852,5.58520803993372,6.01320796463125,5.73579396883824,6.49626890685194,1.99975239274806,4.54171884196631,4.93876820494634,5.7982764549239,3.86621443361584,4.0959535760149,9.55700801754827,9.34258895093996,6.86599815357862,9.34116713775107,8.38282074791757,7.16276500359905,10.0614309178823,8.23033758382133,8.83030099189572,8.34656810905384,8.40415358344848,8.58208005006308,6.52032867786184,6.3066945315159,6.28820868938986,7.07159596702668,7.50717343985709,6.66202197357778,7.40715774713031,5.61171810197769,7.83516503623478,6.17337430116953,6.48841400293926,6.7393449590172
"Car14",4.4101382591057,4.76327522244566,4.87931444254311,4.51266479898524,5.02592574452086,4.29229341083828,5.19833952903901,5.28249013327946,4.82386768668739,4.81955128888385,4.56895282243323,5.5759062959604,2.38288693192125,1.28875586119013,2.16765110068941,2.21238492667241,2.93587968771054,3.51472110698753,2.43162520887554,2.7838558454693,2.59558208055957,-0.279017887905339,2.89753597173614,2.09727029844045,4.76089019070139,4.97509089533253,5.85531483625621,4.47305332054235,4.92031878630727,4.68942109130917,3.29369994811128,4.58111840170816,4.24141262851849,4.64963997205042,5.10998849492994,4.53397724096937,4.33625648505886,2.08613845589593,3.64638725413427,2.89520106860783,3.13932246691162,5.40284083520045,3.99363967404866,4.01289116325547,1.98669818712557,3.64835581441684,3.51228038512588,4.16434526113055
"Pfkfb1",6.0171447085153,6.14978811846445,5.12559330518288,5.71229735087629,5.80064501568711,5.78978982811927,5.85061649793973,5.90894327679274,5.63082240614801,5.8234107711196,5.52708013832051,5.82033504265774,4.24812721426681,3.22126652607006,3.50739262781582,3.72062763805508,4.42621227880495,4.77994039183412,3.29975605781208,3.68614785137712,4.31606216874115,2.91458611000648,3.77149286677748,2.9668563838076,5.56414854539874,5.69750903030665,5.9353884794818,5.76091913230589,5.99031522794288,6.01987403854926,5.74494658774121,5.61868262562531,5.91180708525571,6.04748333914365,5.66171480472898,5.67623072726322,4.8050640413071,2.93933746887667,4.42524352575025,4.04699028687038,4.8771474677837,5.64862304285323,5.03888126251102,4.91753273285097,3.82434392694125,4.59486019552122,4.33175163247234,5.2896533182138
"Cimap1d",5.31676012135386,4.65038945431816,2.45515317189831,2.017634197173,4.48271714422887,2.76149623604957,1.64248999255412,2.23874456193862,5.1894507590557,4.19717905710917,2.18391553747085,1.72761072569651,0.761474126894489,-1.01602682344512,-1.86973112131367,-2.00469804055526,1.74290752413636,1.47026608817399,-1.49802553753872,-1.71361767798505,1.99643502337007,-5.0141789852248,-1.43217234649007,-1.20101203134077,4.58623759601417,3.3939663534248,1.84376651451232,2.33781220305116,5.26928543558731,4.95474043610936,2.68655808823702,2.71253780157172,4.36870268048363,5.20059046557994,0.734041402181945,1.68251277890133,3.5863519664586,0.342281896167494,0.518352930141736,0.591830159261354,2.79120994301824,1.89344983021435,1.27914436068615,1.13269200858587,2.32778609267432,2.50084938838821,0.0633468133790522,0.759202236256484
"Adhfe1",5.4110784318603,5.76339401655342,5.74333912735635,6.54877932464907,5.87744691771788,6.24524920870916,6.57048961475673,6.72807388771685,5.60228857041103,5.8604049786018,6.42489726398131,6.38289143478816,3.83349823687683,4.16040728687075,3.69708403269723,3.92152734636871,4.66625574125879,4.43116133881504,3.19623560567325,4.05399106527979,4.91591565956879,3.96023560458073,4.08790062348707,3.59173655753163,5.86910172386484,5.57844465522054,6.13120980191716,6.50476563796218,5.87505571337701,5.51323072546932,6.95395947489504,6.16993458906649,5.6130293143745,6.19934836904097,6.53684283795271,6.35871500936139,4.02101206359438,3.45607667020038,4.66334463944429,4.69848352629428,4.8771474677837,6.13404987002347,5.42999939912988,4.98334877769397,4.5157522143898,4.4921671452884,4.9200989370176,5.38172428435233
"Car4",2.63164751136514,4.37678202830021,2.90809768795326,3.25599757542123,1.45322584751947,2.75398218239226,2.55655981376694,3.37526532336112,1.53153897405956,2.89901642787178,3.59001139404697,3.44926189838604,0.867407571643554,1.48252092545857,0.705581209373769,0.614211792089238,0.564570282877851,0.938155469718572,-0.826648285000093,0.23855379692433,0.870381520363669,1.05191020523298,0.972811488124856,0.408403513104921,3.62546281221452,3.26476728975408,2.25658959272572,2.82792881912451,2.86767908549422,2.8649148875039,3.98364994557955,3.71811883383502,2.52147912963784,1.88444472328658,3.23454354981428,3.05149769784947,1.24592752795385,0.342281896167494,1.24449149382359,0.390782640323261,1.63632434104007,2.89730215570996,1.42852198472438,0.44855410277388,2.0274233476219,1.06904367572847,1.41698376799375,0.836507962423933
"Ostn",4.05759065468766,3.53126771223249,3.34419680275993,4.10399448197618,4.92627860627782,3.58429258847938,2.37945558672032,4.60326453355045,4.67658930686284,4.59350429612584,3.10789255351581,3.63270803948197,2.29989404167862,1.13513724988853,-0.246800770393491,0.915867491950339,2.41677944071972,3.00160875039959,0.488553946698956,1.11154852018901,2.32409948780657,-0.533052295488181,0.320734791545163,0.113498591984105,4.43593279004115,4.68822770569591,4.97178456422071,3.69144915766586,4.95487419081712,4.99814857572799,2.66107936792009,2.93971528547355,5.48328704895859,4.83304557077994,4.40546799365257,3.64142987293329,3.76908474420153,1.39240537559333,1.3082674042569,1.58595359292468,3.67585270522671,4.81110112066065,2.06764025549244,3.33257023212981,2.32081653785948,3.47562341210003,3.43945880074957,2.37039627855082
"Ephx2",5.62413797067336,6.04521288305151,6.05533640955823,6.96334404167204,5.46804685149458,6.21341380102956,6.31741484011939,7.66626536324703,4.94626116461878,5.56625293162247,6.53274464888984,6.22443349638885,3.54108405846919,4.55841269086403,4.03041113904615,4.35703690419491,4.49754647861365,4.72083555534118,3.27260776939288,4.08587512629958,3.82093107824906,4.36736396595979,3.69405411202156,3.90697620724096,6.17933370554257,5.86676873543056,5.74829494006239,6.52385940704111,5.66328348524637,5.50178638154326,7.30313508228085,6.65380914006033,5.82989132654659,6.09901363978374,6.38230380600818,6.82539794839097,4.02101206359438,3.44254601964092,4.61372530348931,4.91082296312417,4.70900184552674,5.60217412016631,5.13622056115196,4.44956687574695,4.83600089266868,4.29106536725666,4.93963636691956,5.03472877482671
"Pon1",4.45145931871131,3.17902533968955,3.99700909912147,4.18686509466115,3.33905482760016,4.77918681316509,4.22581585663816,4.13949832464926,3.39680719955967,3.74249077573603,4.69285505423697,3.04415227403681,-0.119881376606892,2.50899313681976,1.56856173026548,1.02083705155188,2.48255470836996,2.71099810021337,-1.12363002275722,0.0296069066528339,1.44274398430519,2.13895077367454,0.116720899523569,0.693494839811912,4.52372839453616,4.33781261430445,2.14609005146017,5.08888889672045,4.39381110533903,3.77031586497193,5.83883738241004,3.61020349466814,4.98470122056741,5.41265880678572,4.09448830967368,3.95739230098426,2.87368496841579,2.29412585801284,2.17349072492245,2.82673519191135,4.20516717639795,2.71724277713393,3.20514377924238,1.98962895949404,4.44700224787238,2.79245294641877,2.07664363599251,3.04900963423873
"Tdrp",4.94247077881982,4.25026256360352,3.94191768580406,4.71181492484241,4.07330220138449,4.16004561253984,4.44140807746308,4.83893590055363,4.43641040203142,4.85674795499371,4.21511749265537,4.4176737864861,3.15313711779952,2.6211035031413,2.30339631216699,2.63365167291293,2.90460775831695,3.3833638869808,1.860829126347,2.9551131804287,3.09366974740471,2.06263661182603,2.45318508756881,2.53872531207549,4.70930240480971,4.12446969696131,4.32950941026546,4.61973232577434,4.59962977638053,4.58073347372474,4.92799109003846,4.36071188054782,4.64691336492609,4.78748299339949,4.25094646082535,4.42448439317951,3.78518641849315,2.56779365934812,3.17562963567878,3.25849439206409,3.47179932734035,4.24591229324982,3.59054178808135,3.30149559913543,3.27287025936801,3.50660865767689,3.28382964470687,3.66873755312057
"Paqr9",0.911484272763468,1.11716008410469,2.45515317189831,2.10252309475951,1.90235654546672,1.85226169997275,2.0202464757535,2.44951165815544,0.521414756785849,1.4160259002519,2.2056924798661,1.59636619241825,-0.743318025142684,-0.511554240584327,-0.0706438152396643,-0.0219760319870912,-0.07454798789021,0.613630263345171,-0.895361035084107,-0.259899710542151,-0.765655164951757,-0.871221031382754,-0.304416799291692,-0.705054536678363,1.41427200718655,1.70889236791344,1.78965910917287,2.33781220305116,1.67828112807832,1.70943362282491,2.67387497322518,1.91724794534762,0.840621201694368,1.8169379039283,2.48955739271993,2.42563716594631,-0.00782906429193449,-0.795221627582441,0.622375994684965,0.726131250972945,1.06094788914811,1.92398419836246,0.542178766519946,-0.004811515164063,0.549681803714631,-0.0275295839665833,1.17470792232676,1.02444091301701
"Mcrip2",4.92753011412329,5.43685548052081,4.46542150735213,4.50907087120482,5.01606553734249,4.66563622064205,4.93967142510579,5.469794911085,4.74996249319306,5.04113067795231,4.59311285358801,5.09105173480334,3.81706645285781,2.58837555809973,2.45507948210682,2.43903489172405,3.61493450005439,3.70643501246345,2.8789439209066,3.14868276659939,3.64144031319828,2.0768155469958,3.09138960956695,2.71080244290703,4.73711872358912,4.85754400072824,5.02349247104603,4.35923118668607,4.96554506077367,4.8969392840568,4.41560981153926,4.4749992463202,4.41188515715901,5.03963882415204,5.00852233466685,4.51174370828987,3.68919194362169,2.38181026035413,3.38975444103163,3.17874620806826,3.37904920449496,4.98045877967523,3.84208055507731,3.68190448435783,3.03383059001503,3.57032242851245,3.47001113163289,4.48387253165431
"Prodh",4.16021084191338,3.77699050560834,3.80160358591974,3.75647220567197,3.32541221964149,3.96882120929708,3.42295722535691,3.7909171275421,3.5390857831129,3.70579067170021,4.02611050885365,3.23274420263996,2.07513460579825,2.28222227497274,1.89155415204795,1.91132356680539,2.28473352147952,2.57743761172179,1.21469251038081,1.23042591604093,2.3513209565416,2.17234798355465,1.77294208341455,1.63770706162617,4.21899906869812,3.95999912561111,2.66996404278192,3.91728394532387,4.41264961075849,3.59830281079538,4.61122768064457,3.68049753541305,3.55585792176354,4.16963554277254,3.29331725923945,3.37640965117565,2.68060955637896,2.06607210158597,2.43866404151258,2.90434422374084,3.4861012540403,3.11804483982731,3.04981325852057,2.46066070563053,3.21013450402005,2.64707012923925,2.50813165605195,1.84276695289562
