"gene_id","logFC","logCPM","F","PValue","FDR","comparison","direction","FDR_lt_0_05","strict_DE_FDR_0_05_abslogFC_1","strict_direction"
"ENSSSCG00000022429",-3.0131883083128,3.96974659761745,419.673167675792,1.06330711162931e-11,1.20391472896881e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000029944",-3.92273639441295,6.5442658007487,381.38896141274,2.00150551907339e-11,1.20391472896881e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000029395",-4.16020750949588,3.81857534197291,369.274686732073,2.5499464747998e-11,1.20391472896881e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000017583",-3.23687467916084,4.52163098681407,265.923502960726,2.17571697129131e-10,7.70421379534252e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000008501",-3.73493849369959,5.09774556239307,241.868948021792,4.04520857263238e-10,9.31747556432774e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000011557",-4.12219915500105,5.55654573845644,236.703784449954,4.65593438437502e-10,9.31747556432774e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000014988",7.85802258981419,4.11240715510642,163.975421549182,4.78427807948933e-10,9.31747556432774e-07,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000058412",-5.01919402531129,0.128292211919669,108.000413856752,5.26262387140793e-10,9.31747556432774e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000007391",-3.63622577884225,3.60617142207852,226.682863673457,6.25215815832892e-10,9.75449009581689e-07,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000007235",2.14107026709194,3.9049220169972,222.897207771257,6.886818762932e-10,9.75449009581689e-07,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000031228",-3.88897552879583,1.96711674186399,214.046215257225,1.04950559728983e-09,1.35138157091028e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000029515",-4.47338654462569,2.82857117729893,207.881001822879,1.26049367576141e-09,1.48780270195705e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000008889",-6.03528519467339,2.17083883262811,128.303593256765,1.67992948426626e-09,1.83034778578056e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000015581",2.8159355365775,2.6166590121229,192.520831325534,1.81789955536332e-09,1.83919495015472e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000030626",-4.05043492538647,3.88071974329236,184.900543300856,2.33960081090904e-09,2.20920705904771e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000057692",-5.1739812974137,2.80268484787283,182.191567776755,2.63959921925768e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000004969",2.06815915402661,2.69426783907751,177.646611584247,3.00170750114327e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000008747",2.51412672486748,2.1642569478686,177.888495664962,3.04954236548232e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000006624",-2.12354857026832,5.06229544482112,175.941591714479,3.16885903031206e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000012841",-2.63128919194512,4.90968614260205,174.626596716802,3.3264613843431e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000010184",-3.90669315544223,7.92160211075233,174.299782346799,3.36342872055106e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000015281",-2.24354396985429,4.12400370686134,173.28865056817,3.49637075444728e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000017668",1.85744752865292,7.53132422993338,170.20581825865,3.91612462363185e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000013418",-4.42461742204675,6.9639239218459,169.19888018205,4.07006379214402e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000028840",1.42139587158936,3.19800105231166,169.170553308884,4.08218144512577e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000002866",-2.42364524775086,4.90875509319261,169.072063666729,4.09005910378983e-09,2.22813835177227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000017238",1.63080032191528,5.48915622921781,165.149740271555,4.74931826568033e-09,2.4914571820406e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000031738",2.94757809700274,2.97773358812154,163.788728238099,5.07917077241788e-09,2.519044623064e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000010471",2.06352065462241,2.39841912175497,162.946645186136,5.23542144970874e-09,2.519044623064e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000016668",3.2374545440937,4.67444033113848,161.534210484396,5.47927361953134e-09,2.519044623064e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000002989",-1.09078162743033,6.39003571112081,161.326636515765,5.5133001493211e-09,2.519044623064e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000016061",2.03717041170501,5.88871162016011,160.369270185028,5.72750178500876e-09,2.5351354775895e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000008150",-3.52136449651007,2.98401346444089,159.050016153572,6.22120249936417e-09,2.55426137727464e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000001752",3.16252508956045,3.20819588735381,158.360043757845,6.28809287365156e-09,2.55426137727464e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000052991",-2.30395700168334,3.31912792021167,158.040305167086,6.31171619631549e-09,2.55426137727464e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000037821",1.77776956951516,6.60591837210496,154.989508231887,7.11451685104801e-09,2.71370244710238e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000011683",-2.32895214326366,7.69255628326965,154.441830870787,7.27625993923762e-09,2.71370244710238e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000034566",-2.66232260421431,3.25599994906887,154.583671679308,7.28047818341503e-09,2.71370244710238e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000004588",2.30435589077769,2.2123019004099,153.333024434956,7.77996485320126e-09,2.7231966269507e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000014326",2.22293685947995,3.29664595767728,152.311514816523,7.97859458828391e-09,2.7231966269507e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000010495",1.65079159475071,6.4273655746923,152.167315821496,7.99490174179268e-09,2.7231966269507e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000016401",-2.72018301672769,1.99618563947825,153.157712072806,8.07499705817068e-09,2.7231966269507e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000040715",-4.74988117381415,1.13166089017157,110.605118732999,8.41550362490229e-09,2.77202775216549e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000023320",-2.791709350816,5.1114380821791,150.364445489556,8.63002917151997e-09,2.77808484512293e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000030680",1.89760927530299,2.80533518677341,148.97063794285,9.19686679956628e-09,2.85789577125856e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000007528",4.35545522729379,3.22610991757702,150.313624954288,9.2815027871995e-09,2.85789577125856e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000014840",2.72391824718267,7.14427639030542,147.383261614489,9.78890787300334e-09,2.92913845796676e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000020657",-2.57031771455412,6.09074326179888,147.064008137094,9.92647881830022e-09,2.92913845796676e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000035908",2.74232322632277,1.44648789641431,148.496954685369,1.03387055393019e-08,2.93656489202297e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000009591",-1.09296593328034,4.13866051259113,146.070364342509,1.03662979808775e-08,2.93656489202297e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000012926",-4.2780261036716,6.63423300232688,145.436512744237,1.06540773128363e-08,2.95890884429439e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000000171",1.27750056323645,5.73616636483262,143.901169507027,1.13863706873911e-08,3.10147220031168e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000027093",-1.79971904679125,4.80659767020067,137.871853844335,1.4919640637179e-08,3.9872035846227e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000001660",1.75385903706837,4.18100826180059,136.10475167576,1.61884671932602e-08,4.20566993318155e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000010861",-2.17650331823879,4.61477834549057,135.91166256648,1.63309690994765e-08,4.20566993318155e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000003697",2.36515092647625,1.55245639338048,135.580769448985,1.763421980903e-08,4.36068674955472e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000024481",1.1621476824744,6.35148701984274,133.795394484208,1.80090521514724e-08,4.36068674955472e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000035736",-2.1412461086111,5.69196621776409,133.685266566847,1.81072632590268e-08,4.36068674955472e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000032094",-3.52792698069284,4.1557222955206,133.714218446808,1.81643969375691e-08,4.36068674955472e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000002368",-2.21075896202809,6.02765250657258,133.023946386284,1.8678639058311e-08,4.37535147730675e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000014221",-3.5800075760196,2.79711161509163,133.742274002993,1.88432956873561e-08,4.37535147730675e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000026914",-1.52135089745824,5.60828209976227,131.337883471904,2.02324903084563e-08,4.59650094646005e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000020873",-1.31380925367736,4.87545236581149,131.122514444453,2.04447585164489e-08,4.59650094646005e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000000133",-1.89135598050224,4.35721901582912,130.105892153425,2.14785042253428e-08,4.70474849827106e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000000217",1.8685238849793,3.87659519110534,129.492587505234,2.21349435305188e-08,4.70474849827106e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000003931",1.74533395548112,2.06302522335948,129.498431060918,2.23775006049968e-08,4.70474849827106e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000033620",-2.03528306937446,3.93402855401941,129.110596553726,2.25493904769082e-08,4.70474849827106e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000005901",-2.07555203043782,2.47258159695794,129.234099140273,2.25870444706602e-08,4.70474849827106e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000002716",1.02299552237198,5.38350189193209,127.401147885626,2.44766314380633e-08,5.02444938679316e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000053482",-1.61847722001737,3.89273573051921,126.529065189438,2.55773592628012e-08,5.15800806924819e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000010529",-3.5495024312083,4.30669253512685,126.36608127522,2.58555897286516e-08,5.15800806924819e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000027404",-5.08730880928951,2.98431839034527,126.772258202757,2.82166721300541e-08,5.48369741671378e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000055131",2.45799547136678,2.08948532816369,125.070532958976,2.82624902160481e-08,5.48369741671378e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000002032",2.59187180601099,5.39063819239723,123.944446363504,2.9073276439793e-08,5.564782263422e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000017492",-1.83972257571682,6.48471489012031,123.659070125082,2.9479868774578e-08,5.56737148430831e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000017473",2.15619315740235,3.89455694492206,121.636407111365,3.27208701966292e-08,6.06676367984907e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000026257",1.3083249462438,5.77166569054889,121.451667994184,3.29808531028226e-08,6.06676367984907e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000015911",4.10257749356676,2.55974124362903,123.025664696502,3.35008396325576e-08,6.08340887891725e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000033760",-2.25816753965154,7.23171318236847,120.559384437152,3.45271639646249e-08,6.19041456196136e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000007423",1.97294206163447,2.35360663239159,118.027606700099,3.97794788689226e-08,7.04295673374274e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000003532",1.41052977894951,6.03332678594932,117.111548033945,4.13454507927852e-08,7.22983907443222e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000002849",2.31128966886538,2.18785897468711,116.930407807862,4.25509224242024e-08,7.34989347824882e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000035071",-4.08118139145279,1.18604414583136,106.585344849897,4.45753755462195e-08,7.60681468959823e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000017759",-4.0914641092509,6.55019552807876,115.159471137598,4.5906435854425e-08,7.681694011836e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000045128",1.49405431835192,5.63643602378709,115.073914347287,4.60988415000042e-08,7.681694011836e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000009998",-1.53051355371581,5.8334742199918,113.847346655978,4.92531625387307e-08,8.09341761235594e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000039780",-1.30556995240214,3.97159307928761,113.692039301377,4.97124634478232e-08,8.09341761235594e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000005494",2.36810182557263,10.4257310055844,113.241680066293,5.0903350600148e-08,8.19312565796019e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000013989",4.66608400383109,2.71838913307101,113.281395771884,5.53043589509494e-08,8.78123850300563e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000055161",-2.74642846616611,1.39050207565911,113.329931286971,5.63836680431018e-08,8.78123850300563e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000007476",4.8209603367317,2.95462398022583,113.034721751934,5.64171634971415e-08,8.78123850300563e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000056698",-4.46225934703656,1.13490555836316,92.0684032602305,5.76275334494888e-08,8.87213460628869e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000024257",1.5467932714491,5.46901949487284,110.487567820229,5.9268132734585e-08,9.02660034465228e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000005045",-1.71671532498539,5.05869518040209,110.175065844003,6.0318076729776e-08,9.08877913617604e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000012847",-1.55607241676026,5.68630793752349,109.755691757477,6.17432135365286e-08,9.20558817401464e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000005344",2.32828221393542,1.32256922186417,109.845310538641,6.60143384729374e-08,9.53032386279196e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000033051",2.39198477073251,2.38146324030196,108.802880008868,6.61013048993609e-08,9.53032386279196e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000007529",2.66514220293927,3.62317485693751,108.422084659213,6.67925094277855e-08,9.53032386279196e-06,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000032580",-1.63367826310554,6.04297489551727,108.258470437622,6.71834131208007e-08,9.53032386279196e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000001872",-1.80178716598955,3.12172037485754,108.280371939318,6.72855398389718e-08,9.53032386279196e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000003018",-4.70131634922257,5.81474408308949,108.0255739102,6.82208009953386e-08,9.56712302275224e-06,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000036050",-0.903837140140012,6.59045179142242,107.801643906141,6.89528025286232e-08,9.57497544132764e-06,"ACLT_t28_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000040673",-1.75185197692199,3.94603435942269,106.78723023898,7.31600823195595e-08,1.00605767570315e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000012377",2.42504567220813,2.22467019163906,106.415797438714,7.61421813476285e-08,1.03699793904597e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000029326",2.08473738413647,2.50058803795531,105.737075048734,7.82990429710453e-08,1.05621680442084e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000040607",-1.4572112238713,4.16997401862437,105.432952853284,7.90862143329959e-08,1.05677088661562e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000002464",-2.87633911610103,2.77149547694564,104.801130894513,8.31036823530485e-08,1.10007528677437e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000010874",1.08671034752843,5.35978901578041,104.085123538086,8.55298640657838e-08,1.12170832835904e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000011519",1.506102565735,6.58123860674771,103.82227498732,8.68544068649505e-08,1.12862919159189e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000048264",2.44700007503851,-0.0400422975059614,97.5021369149423,8.82895428138604e-08,1.1294877016557e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000038540",-2.11347635528787,4.62962378625507,103.510931326582,8.85153451594062e-08,1.1294877016557e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000050103",-3.48421131244914,1.38461651530495,103.618086999424,9.44426416673467e-08,1.19436212194312e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000013393",2.07390215883315,7.1786851498544,102.128821889442,9.60486779220856e-08,1.20392342839683e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000010540",1.51369739892872,2.95310586395797,101.098277020213,1.02463961963909e-07,1.2682687507941e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000004782",2.13068387983026,2.64214615882809,101.085980942522,1.02972964092997e-07,1.2682687507941e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000016658",1.81435837174174,3.19243790776151,100.821928464871,1.04169738121129e-07,1.27194842305834e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000037264",1.20870718070151,8.01353799569207,100.00231010518,1.09216216516483e-07,1.32216965020467e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000017131",-2.27035061935526,2.54070496499838,99.6261216654227,1.12724993874344e-07,1.34455833377513e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000010791",-2.07478883402991,2.27078803571892,99.5235451293682,1.13642293521825e-07,1.34455833377513e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000005056",2.58844398046837,2.09447036260724,99.7971285110291,1.13913442567789e-07,1.34455833377513e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000030469",2.47035270854384,2.08419422186571,98.949312219645,1.19508506179856e-07,1.3929843092355e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000006141",-4.38528558929023,7.28007910417212,98.4753333656449,1.19983116158381e-07,1.3929843092355e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000006386",0.86045735355917,8.2805353425099,97.907567073662,1.24248222830699e-07,1.42847864526967e-05,"ACLT_t28_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000007281",-1.19705489124659,6.03218031970863,97.8033088353049,1.250574357621e-07,1.42847864526967e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000017498",-4.5772312273665,5.24660432637464,97.1803940919368,1.30459190575487e-07,1.47376711469573e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000033444",1.38508181212917,2.44470468086177,97.0770836918981,1.31443033512485e-07,1.47376711469573e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000003401",1.40552125629788,6.81577017305269,96.9206206874441,1.32143761343093e-07,1.47376711469573e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000004401",-3.09645994151878,3.73554759777193,96.6402089229571,1.35062181642969e-07,1.49454745374298e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000009914",0.948447532985417,7.42408298863408,95.9103205006204,1.40826394159322e-07,1.54625197431987e-05,"ACLT_t28_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000041731",1.28602601156008,5.54265924284263,95.5777620114515,1.43838346861498e-07,1.54807683693873e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000032796",-1.40853199406635,3.68030708462578,95.464504449716,1.45024555324954e-07,1.54807683693873e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000001475",1.03581999429023,7.46832025490468,95.3105847599012,1.4628939768474e-07,1.54807683693873e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000040147",-4.3782853956494,0.327889559397711,62.9892763869584,1.46324927493877e-07,1.54807683693873e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000007425",-1.22486011473,4.25586165340885,95.2823496216918,1.46620527488147e-07,1.54807683693873e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000006333",1.21854621757517,2.88228484535849,95.2126810164832,1.47550390417063e-07,1.54807683693873e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000040118",-1.79034636000738,4.76053294178567,94.4310934526346,1.54803654887841e-07,1.6067066546856e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000034351",3.02393654899332,1.59556866899576,95.6427018506857,1.55714310027798e-07,1.6067066546856e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000010340",-1.66143175230855,4.80489408408674,94.2565012685127,1.56541597251209e-07,1.6067066546856e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000011309",2.33743354847053,1.82554848636888,94.3977186569532,1.60153727688848e-07,1.63187015051439e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000009216",2.90049223718571,5.51344392906668,93.7939480179161,1.61297529703484e-07,1.63187015051439e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000008125",1.7960950797695,3.13598907083904,93.5309033403488,1.64406598611405e-07,1.65152841328506e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000003894",-5.17340716180368,2.6881699172116,92.8824895426312,1.67502075989245e-07,1.6707742283885e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000009378",2.00746281589728,2.00298479439236,93.2636951095378,1.69441617524601e-07,1.67303511682075e-05,"ACLT_t28_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000007982",-1.82157053697246,2.07678747538004,93.1249929520864,1.70091116084572e-07,1.67303511682075e-05,"ACLT_t28_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000028943",-0.994811902191326,4.48634148174855,92.8405999581476,1.71551414015551e-07,1.67332102594739e-05,"ACLT_t28_vs_Control_t0","down",TRUE,FALSE,"not_strict"
