"branch","contrast","pathway","pval","padj","log2err","ES","NES","size","leadingEdge_size","leadingEdge_genes"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_PROTEIN_SECRETION",2.12916671357236e-05,9.67803051623798e-05,0.575610261071129,0.478262084061398,1.89975003370645,85,29,"KIF1B;SEC24D;COPB2;LMAN1;SEC31A;GBF1;AP1G1;YKT6;ARCN1;ZW10;AP2B1;USO1;COPB1;CLTC;ARFGAP3;AP3B1;RAB14;MAPK1;GOSR2;TOM1L1;M6PR;OCRL;DOP1A;GALC;MON2;SEC22B;SNX2;TMX1;TMED2"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_XENOBIOTIC_METABOLISM",3.98452737295752e-05,0.00016602197387323,0.557332238758646,-0.439545716384157,-1.73402546032627,144,46,"PC;ECH1;FBP1;RETSAT;ABCD2;NDRG2;ACO2;CAT;ESR1;EPHX1;FAH;ADH1C;APOE;RBP4;PTGR1;PTGDS;FBLN1;JUP;COMT;SLC1A5;CSAD;PINK1;ATOH8;GABARAPL1;DDAH2;HACL1;MPP2;HSD11B1;ASL;CES1;PPARD;DHRS1;PGD;PDK4;POR;CYB5A;FMO1;ACOX3;MCCC2;PTGES;ELOVL5;NQO1;CYP27A1;ACOX2;CDO1;LONP1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_CHOLESTEROL_HOMEOSTASIS",5.04091390818555e-05,0.000193881304160983,0.557332238758646,-0.539596866524775,-1.93499496407969,66,20,"FASN;ALDOC;ECH1;PPARG;LPL;MAL2;CBS;PMVK;ACSS2;PCYT2;CPEB2;SCD;LSS;SEMA3B;PNRC1;ATF5;ANTXR2;MVD;FDFT1;SREBF2"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_PEROXISOME",0.000252768773507231,0.000902745619668683,0.49849310876659,-0.473643134927904,-1.74073894405621,80,39,"ECH1;ALDH1A1;RETSAT;ABCD2;CAT;ACAA1;TSPO;RXRG;GSTK1;CRAT;ACOT8;EPHX2;SLC25A4;PEX11A;DHCR24;CTBP1;PEX14;SEMA3C;MLYCD;ELOVL5;PEX5;ABCD1;HRAS;ABCB9;SLC25A19;HSD17B4;PEX2;CNBP;LONP2;PEX6;FIS1;ACSL1;ISOC1;SOD1;DHRS3;DLG4;HSD11B2;ABCB1;HAO2"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.000657563725043115,0.00205488664075973,0.477270815362862,0.350906666817596,1.51751640059966,170,50,"TNC;COPA;SPP1;ADAM12;FBN2;CTHRC1;HTRA1;FAP;SNAI2;GPX7;POSTN;BMP1;CALU;MMP2;ITGAV;MMP14;CDH11;PLOD2;COL6A3;ITGB1;BDNF;MMP1;THBS2;COL1A1;COL1A2;COL5A2;COL5A1;SPARC;LOXL2;CALD1;SERPINE1;COL3A1;IGFBP4;PMEPA1;MEST;ITGA5;RGS4;SERPINH1;IL6;ECM2;GJA1;COL4A2;TNFRSF12A;ANPEP;CD44;COL16A1;CRLF1;FUCA1;PRRX1;FSTL1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_MYOGENESIS",0.000629982827044354,0.00205488664075973,0.477270815362862,-0.394511425775567,-1.56769593366815,154,54,"SGCA;CFD;AKT2;PC;GPX3;MYBPH;GSN;CRAT;SCD;FOXO4;PPP1R3C;APOD;LPIN1;CTF1;CACNA1H;DMD;PICK1;BIN1;DMPK;IGFBP3;SIRT2;SH2B1;FXYD7;HDAC5;ERBB3;TCAP;SORBS1;LSP1;CKM;ACTN2;GAA;SYNGR2;CHRNB1;NQO1;KLF5;FGF2;FST;ITGA7;SH3BGR;CKB;EFS;COL15A1;VIPR1;TAGLN;FLII;CKMT2;CRYAB;ACSL1;FHL1;PTGIS;SLC6A8;COX6A2;PLXNB2;KIFC3"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_SPERMATOGENESIS",0.00298877922830497,0.00879052714207344,0.431707695803346,0.443882933637334,1.67325106227094,62,25,"EZH2;CCNB2;KIF2C;BUB1;NCAPH;TTK;NEK2;CDK1;IDE;CLVS1;TOPBP1;ZC3H14;CSNK2A2;DBF4;PIAS2;PRKAR2A;MAST2;AGFG1;STAM2;RFC4;SLC12A2;CHFR;SPATA6;PSMG1;TCP11"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_KRAS_SIGNALING_DN",0.00384819825549009,0.0106894395985836,0.431707695803346,-0.435698723814283,-1.5927303007837,76,31,"COQ8A;EFHD1;PDK2;GAMT;TFCP2L1;THNSL2;P2RX6;MAGIX;CPEB3;CNTFR;SPHK2;BTG2;CELSR2;IGFBP2;MTHFR;IDUA;FGGY;CKM;MFSD6;SHOX2;ZBTB16;BMPR1B;FGF16;NRIP2;THRB;CCDC106;HSD11B2;HNF1A;TNNI3;LFNG;EGF"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_UV_RESPONSE_DN",0.00508793307832166,0.0133892975745307,0.407017918923954,0.344377962197305,1.44936762096705,133,41,"RUNX1;SNAI2;ATP2B4;TFPI;SIPA1L1;ATP2C1;KCNMA1;SDC2;LTBP1;SYNJ2;BHLHE40;INPP4B;NFKB1;AKT3;AGGF1;BDNF;SFMBT1;DLG1;MAPK14;COL1A1;COL1A2;COL5A2;ATRN;SERPINE1;COL3A1;MAP1B;RGS4;TJP1;GJA1;CDC42BPA;VLDLR;SPOP;DDAH1;MIOS;PIAS3;AMPH;CDON;PTPRM;SCN8A;ANXA4;PRKCA"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_PANCREAS_BETA_CELLS",0.00607736548973272,0.0151934137243318,0.407017918923954,0.634958144916424,1.78343040244305,17,5,"DPP4;SRPRB;LMO2;AKT3;PAK3"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_ANDROGEN_RESPONSE",0.00994744552373228,0.0236843941041245,0.380730400722792,0.380052188843811,1.50079410067669,82,25,"CENPN;SEC24D;B4GALT1;HMGCR;LMAN1;UBE2J1;ITGAV;PGM3;ACTN1;SGK1;INPP4B;PLPP1;SLC38A2;GSR;ABHD2;STK39;ANKH;ELK4;HMGCS1;PMEPA1;XRCC6;VAPA;RAB4A;MAK;GNAI3"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.0187680635485281,0.0426546898830183,0.352487857583619,0.35272575843611,1.39777629370016,88,33,"CDK2;PRKCB;CDK1;E2F1;RALB;SMAD2;ACTR3;RIT1;HSP90B1;CALR;PTPN11;CLTC;PRKAR2A;UBE2N;MAPKAP1;GSK3B;YWHAB;EIF4E;MAPK1;PPP2R1B;CDK4;TNFRSF1A;MAPK9;STAT2;CSNK2B;ARPC3;ACTR2;PLA2G12A;MAPK8;IRAK4;PFN1;PDK1;CFL1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_HYPOXIA",0.0449275362318841,0.0976685570258349,0.257206466468838,-0.315901220992263,-1.27421881514692,166,37,"SELENBP1;ALDOC;FBP1;CDKN1B;PFKL;RBPJ;IRS2;GRHPR;VEGFA;PPP1R3C;CITED2;GPC1;MIF;SLC25A1;ALDOA;PNRC1;ADM;GPC3;F3;PCK1;GALK1;DCN;JUN;IGFBP3;RRAGD;GBE1;ILVBL;KLHL24;IDS;TGM2;GAA;BTG1;PFKP;CCNG2;PHKG1;AKAP12;DDIT4"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_GLYCOLYSIS",0.090625,0.188802083333333,0.266350657088526,0.271667376460636,1.17086514822833,156,35,"KIF20A;STMN1;DEPDC1;CENPA;CDK1;COPB2;B4GALT1;KDELR3;GFPT1;PRPS1;HMMR;PYGL;SDC2;PLOD2;SOX9;PKM;GMPPB;IL13RA1;GNE;RARS1;IER3;HSPA5;CHST2;LDHA;KIF2A;P4HA2;COL5A1;STC2;NASP;PHKA2;GCLC;SAP30;HOMER1;VLDLR;SLC25A13"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_APICAL_SURFACE",0.105527638190955,0.202937765751836,0.176694268938498,-0.427706572684468,-1.31263472973217,29,9,"RTN4RL1;SLC2A4;HSPB1;ADIPOR2;SLC34A3;SULF2;CROCC;FLOT2;TMEM8B"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_KRAS_SIGNALING_UP",0.102719033232628,0.202937765751836,0.245041785430996,0.277088518617646,1.19249663637207,150,35,"SPON1;SPP1;ETS1;MMP9;VWA5A;TFPI;RELN;SOX9;USP12;FLT4;NIN;CDADC1;STRN;ANKH;FBXO4;EPB41L3;CROT;AMMECR1;DCBLD2;ANO1;RGS16;PLAU;ADGRA2;BPGM;PECAM1;ADAM17;TOR1AIP2;CBL;CMKLR1;ETV4;FUCA1;PRRX1;SLPI;PRDM1;TRIB2"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_ANGIOGENESIS",0.127139364303178,0.227034579112819,0.195789002148949,0.38767374130303,1.26480299150553,31,8,"SPP1;POSTN;ITGAV;COL5A2;KCNJ8;COL3A1;PTK2;APP"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.124584717607973,0.227034579112819,0.160801401070022,-0.383508151752395,-1.26328232122961,41,17,"MGST1;CAT;GPX3;STK25;ERCC2;TXNRD2;HMOX2;LSP1;PFKP;PRDX6;NQO1;G6PD;SOD1;FES;FTL;HHEX;PTPA"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_TGF_BETA_SIGNALING",0.138964577656676,0.239594099408062,0.197822021315103,0.338765185488299,1.21807509367243,50,13,"RAB31;SMAD1;WWTR1;SLC20A1;HDAC1;SERPINE1;PMEPA1;TJP1;BMPR2;TGIF1;CDKN1C;KLF10;CTNNB1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.178571428571429,0.276891724260145,0.12384217120105,-0.285646520287149,-1.12985798797227,149,37,"FASN;PLAAT3;SYNGR1;UNC119;SEMA3B;CHPT1;MAPT;PEX11A;SLC24A3;AQP3;NBL1;CLIC3;CELSR2;IL6ST;TIAM1;PPIF;CXCL12;MYBBP1A;KDM4B;GFRA1;FDFT1;NXT1;PTGES;TGM2;ZNF185;NCOR2;NADSYN1;ELOVL5;ABCA3;KCNK5;LRIG1;KLF4;ADD3;MREG;MINDY1;CISH;CCND1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_HEME_METABOLISM",0.182748538011696,0.276891724260145,0.120985142145252,-0.286609407817736,-1.13068559605898,144,40,"ALDH1L1;SELENBP1;BCAM;PC;FN3K;ALDH6A1;CAT;SLC22A4;MARCHF2;ALAD;PIGQ;SLC10A3;GYPC;MKRN1;AQP3;BTG2;ACKR1;SLC66A2;TFDP2;TMCC2;CCND3;UBAC1;ABCB6;EZH1;FECH;TMEM9B;LRP10;MARCHF8;SLC25A38;RNF123;KAT2B;SLC6A8;CCDC28A;CTSB;TNS1;RAD23A;NARF;SLC2A1;MOCOS;PPOX"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_IL2_STAT5_SIGNALING",0.169753086419753,0.276891724260145,0.190023305279108,0.258237430600782,1.1153193610182,159,41,"CKAP4;SPP1;LRRC8C;LCLAT1;CASP3;PNP;ITGAV;ENPP1;CDC6;BHLHE40;CDC42SE2;PLPP1;MYO1E;NCOA3;HUWE1;TTC39B;HOPX;UMPS;RGS16;MAPKAPK2;BMPR2;IL1RL1;DRC1;IL4R;ADAM19;GUCY1B1;CD44;ETV4;CDKN1C;HK2;SOCS1;XBP1;ANXA4;NCS1;BATF3;SYT11;SOCS2;AHCY;SNX14;NFIL3;MAP3K8"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.178470254957507,0.276891724260145,0.176694268938498,0.29766774300093,1.1340977541623,68,23,"OSMR;SOCS3;IL13RA1;IL7;ITGA4;PTPN11;PTPN1;STAT3;IL1R1;IFNAR1;IL6;IL4R;CBL;STAM2;TNFRSF12A;CD44;SOCS1;STAT1;IL10RB;TNFRSF1A;MAP3K8;STAT2;TLR2"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_UV_RESPONSE_UP",0.226865671641791,0.333625987708516,0.107972360317345,-0.28445346603438,-1.10583619963607,127,26,"TST;GRINA;NPTXR;GPX3;ACAA1;EPHX1;STK25;DGAT1;SLC25A4;ALDOA;CREG1;SIGMAR1;WIZ;AQP3;BTG2;IL6ST;PPIF;IGFBP2;FMO1;CCND3;TUBA4A;SQSTM1;BTG1;NFKBIA;SHOX2;NTRK3"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_ESTROGEN_RESPONSE_LATE",0.240963855421687,0.344234079173838,0.155241966228839,0.256184064034407,1.08938578538777,138,20,"KIF20A;TOP2A;RAB31;PAPSS2;MYOF;CA12;DLG5;FARP1;PLK4;ATP2B4;CDC20;RBBP8;CDC6;SGK1;DNAJC1;BTG3;STIL;HPRT1;ABHD2;LARGE1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_P53_PATHWAY",0.369784172661871,0.513589128697042,0.0776798560117236,-0.254950286352269,-1.02804905921838,164,29,"CEBPA;COQ8A;RETSAT;SESN1;EPHX1;CD81;TXNIP;FDXR;PROCR;BAIAP2;H2AJ;BTG2;CTSF;RPL18;JUN;STOM;LDHB;ZNF365;CCND3;RAB40C;BTG1;ZBTB16;WRAP73;ABHD4;RXRA;KLF4;IL1A;DDIT4;HRAS"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_MYC_TARGETS_V2",0.426630434782609,0.576527614571093,0.105920292736253,0.279427497051948,1.0214123518591,53,17,"PLK4;MCM4;WDR43;DDX18;PLK1;NOP56;PPRC1;NOLC1;NPM1;MPHOSPH10;HK2;CDK4;GNL3;UTP20;LAS1L;TMEM97;HSPD1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_INFLAMMATORY_RESPONSE",0.45625,0.600328947368421,0.110564716336619,0.233535824563535,0.996541421989804,147,23,"KIF1B;SLC31A1;ATP2C1;OSMR;KCNJ2;MARCO;MMP14;ATP2A2;SGMS2;TNFAIP6;NFKB1;HIF1A;CHST2;APLNR;SERPINE1;DCBLD2;RGS16;IL1R1;IFNAR1;ITGA5;IL6;IL4R;TNFSF15"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_APICAL_JUNCTION",0.505185185185185,0.647673314339981,0.0635007968065945,-0.247330431477734,-0.977080398149256,148,24,"AKT2;CD209;TSPAN4;ADAMTS5;PKD1;CRAT;GAMT;ADAM15;RRAS;JUP;NEGR1;TUBG1;CADM3;AMIGO1;BAIAP2;LAMC2;HADH;CD34;MVD;TMEM8B;ACTN2;ACTB;IRS1;RAC2"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.562814070351759,0.703517587939698,0.0642140881844605,-0.294338265016198,-0.940899817081679,36,9,"RBPJ;HDAC11;AXIN1;WNT5B;PPARD;HDAC5;DVL2;NCOR2;FZD8"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_ALLOGRAFT_REJECTION",0.6,0.71120374433231,0.0937465422491719,0.225133696743864,0.956318992637289,143,20,"ETS1;PRKCB;ST8SIA4;MMP9;IL27RA;HIF1A;RARS1;EIF4G3;EIF3J;IL7;DYRK3;GLMN;DEGS1;UBE2N;NPM1;EIF3A;IL6;IL4R;BRCA1;AARS1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.611635220125786,0.71120374433231,0.0572461135202884,-0.255207418996942,-0.933244478765133,77,6,"TMEM140;TXNIP;IRF7;PROCR;CSF1;LY6E"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.597560975609756,0.71120374433231,0.0925528864684773,0.221317186854739,0.95158502442177,151,61,"ST8SIA4;CASP3;PNP;TNFAIP6;SOCS3;NFKB1;HIF1A;MTHFD2;IL7;NCOA3;AUTS2;CASP7;PTPN1;STAT3;BPGM;IL6;IL4R;ZNFX1;CMKLR1;HERC6;SOCS1;STAT1;DDX60;PELI1;TRAFD1;STAT2;JAK2;PSMA2;PIM1;IFI30;OAS2;CD40;PSMA3;ICAM1;EIF2AK2;TRIM25;FCGR1A;SELP;ITGB7;NUP93;RIGI;PDE4B;IRF1;BANK1;TRIM21;CD86;RIPK2;PTPN2;CMPK2;PSMB2;MX1;CSF2RB;CCL2;IL2RB;RIPK1;SP110;IFI44;CDKN1A;IFIH1;TDRD7;SAMHD1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_APOPTOSIS",0.690119760479042,0.769085411942555,0.0493910105981501,-0.231742037913717,-0.908576929451918,137,19,"RETSAT;GPX3;TSPO;CDKN1B;GSN;HSPB1;TXNIP;CD14;FDXR;ERBB2;BTG2;MGMT;DCN;SMAD7;JUN;RHOT2;PLPPR4;ERBB3;FEZ1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_NOTCH_SIGNALING",0.692176870748299,0.769085411942555,0.0551351763385257,-0.277600354095759,-0.866960107567403,32,12,"WNT5A;TCF7L2;DTX2;PPARD;CCND1;JAG1;ST3GAL6;FZD1;WNT2;LFNG;FZD7;SKP1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_HEDGEHOG_SIGNALING",0.80607476635514,0.876168224299065,0.0629394692018967,0.247209433240555,0.774723813525131,26,6,"NRP2;NRCAM;HEY2;VLDLR;RTN1;CDK6"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_COAGULATION",0.866666666666667,0.921985815602837,0.0395172228473919,-0.215090025715965,-0.810657935998925,96,25,"CFD;GSN;ANG;CAPN5;CRIP2;S100A1;F3;TFPI2;SIRT2;USP11;C2;CSRP1;C9;ACOX2;RAPGEF3;CTSO;C1QA;GNB2;ITGB3;PLEK;APOA1;CTSB;MMP11;PEF1;MST1"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.928802588996764,0.967502696871629,0.072003313661988,0.193465300076967,0.838413884004567,168,35,"TNC;RCAN1;PANX1;B4GALT1;DUSP5;B4GALT5;SGK1;TNFAIP6;BHLHE40;SOCS3;NFKB1;BTG3;IER3;MCL1;DRAM1;SERPINE1;PLAU;PMEPA1;IL6;CFLAR;CD44;TGIF1;FOSL1;KLF10;RNF19B;REL;EFNA1;PDLIM5;TRIB1;FOSL2;NFIL3;MAP3K8;TLR2;RELB;ATF3"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_COMPLEMENT",0.972560975609756,0.983655274888559,0.0667426134241917,0.182787100984136,0.785919387580763,151,34,"MMP13;DPP4;CASP3;DUSP5;MMP14;HSPA5;KIF2A;PRDM4;CASP7;RABIF;CASP10;SERPINE1;STX4;XPNPEP1;IL6;COL4A2;PDP1;PIK3CA;GNAI3;USP15;PREP;USP16;S100A12;MMP15;ANXA5;ADAM9;ZEB1;PIK3CG;CPM;GP9;GPD2;CALM1;USP14;JAK2"
"trimmed","ACLT_untreated_t28_vs_Control","HALLMARK_DNA_REPAIR",0.983655274888559,0.983655274888559,0.0326513265618535,-0.190665451685671,-0.74616272342791,134,21,"BCAM;NME4;TAF1C;APRT;POLR2F;COX17;NME3;POLL;NELFB;VPS37D;ERCC2;EDF1;USP11;EIF1B;VPS28;MPC2;SAC3D1;TARBP2;SNAPC4;VPS37B;SURF1"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_G2M_CHECKPOINT",6.83619539280502e-29,3.41809769640251e-27,1.39518713415833,0.663174953247231,2.93413411632138,184,85,"TPX2;CENPF;KIF23;KIF11;EZH2;CCNB2;NDC80;KIF2C;RACGAP1;TOP2A;UBE2C;STMN1;POLE;KIF4A;BUB1;KIF15;TTK;MYBL2;NUSAP1;GSPT1;NEK2;CENPE;PRC1;PLK4;CENPA;EXO1;POLQ;CDK1;SMC4;PBK;MCM2;KIF22;HSPA8;CDC20;E2F1;CDC7;MCM6;SMC1A;CCNA2;HMMR;ODF2;H2AZ1;LMNB1;CDC6;KPNB1;TROAP;SMARCC1;PRIM2;DDX39A;PLK1;HNRNPD;CCNF;G3BP1;CHAF1A;CKS2;HIF1A;STIL;SLC38A1;E2F2;SYNCRIP;ESPL1;HNRNPU;TRAIP;DBF4;MAPK14;MCM3;RAD54L;NCL;PAFAH1B1;FOXN3;MAD2L1;CBX1;NUP50;NOLC1;CHEK1;NASP;PRMT5;HUS1;E2F3;SAP30;AURKB;CUL1;SS18;CUL3;RBL1"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_E2F_TARGETS",2.47573662580907e-23,6.18934156452268e-22,1.25451347943706,0.625430430156621,2.75715413505175,182,80,"EZH2;CCNB2;KIF2C;RACGAP1;TOP2A;STMN1;POLE;KIF4A;MELK;BUB1B;DLGAP5;SPC24;DEPDC1;CIT;MYBL2;GSPT1;CDCA8;CENPE;PLK4;ASF1B;DIAPH3;CBX5;CDK1;SPAG5;SMC4;DNMT1;MCM2;KIF22;CNOT9;CDC20;MCM4;MCM6;SMC1A;CTPS1;TK1;PRPS1;E2F8;HMMR;H2AZ1;LMNB1;PAN2;ZW10;PRIM2;TCF19;GINS1;CDCA3;DDX39A;PLK1;NCAPD2;KIF18B;HNRNPD;CKS2;SYNCRIP;ESPL1;DUT;PCNA;TIMELESS;NOP56;MTHFD2;TUBB;MCM3;EIF2S1;MAD2L1;DCLRE1B;NOLC1;SLBP;IPO7;CHEK1;SMC6;NASP;BRCA1;RAD51AP1;HUS1;XRCC6;RPA1;AURKB;SSRP1;ATAD2;DONSON;NUP153"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_ADIPOGENESIS",1.70129076199196e-19,2.83548460331994e-18,1.14219120216838,-0.617686408060598,-2.4915283018688,175,82,"TST;SLC25A10;CD302;LIPE;TALDO1;ECH1;CYP4B1;CIDEA;RETSAT;MTARC2;BCKDHA;CD151;CAT;ACO2;LEP;GPX3;PPARG;LPL;FAH;SNCG;LTC4S;ADIG;APOE;PFKL;FABP4;CRAT;DHRS7B;ADIPOR2;IDH3G;ITIH5;TKT;ACADS;SLC1A5;EPHX2;MIGA2;NKIRAS1;DGAT1;COX8A;ACADL;ADIPOQ;SLC25A1;ABCB8;ALDOA;PEX14;ETFB;AGPAT3;MGLL;ELMOD3;HADH;ACAA2;ACLY;STOM;GBE1;STAT5A;ELOVL6;ESRRA;POR;PTGER3;SORBS1;NDUFB7;CYC1;ECHS1;DECR1;CCNG2;CDKN2C;SDHB;ITGA7;RMDN3;OMD;COL15A1;SLC5A6;SPARCL1;DHRS7;GHITM;UQCR10;APLP2;NABP1;RNF11;SAMM50;UQCR11;SOD1;DHCR7"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_MYC_TARGETS_V1",6.15420203405356e-12,7.69275254256695e-11,0.887074988399873,0.510810890503785,2.22798356755626,176,87,"CDK2;GSPT1;TYMS;MCM2;CDC20;RRM1;TCP1;MCM4;MCM6;EPRS1;NCBP1;CTPS1;CCNA2;HDAC2;PSMD1;SF3B3;DDX18;EIF4G2;PPM1G;H2AZ1;KPNB1;DHX15;SMARCC1;CCT3;HNRNPD;G3BP1;STARD7;SYNCRIP;APEX1;DUT;PCNA;EIF3J;SRPK1;NOP56;HPRT1;HNRNPU;LDHA;ETF1;IMPDH2;EIF2S1;MAD2L1;XPOT;NOLC1;IARS1;FBL;NPM1;EIF4A1;HSP90AB1;EIF4E;PSMA4;PSMD7;ILF2;XRCC6;SNRPB2;CUL1;PSMD14;RFC4;HNRNPR;COX5A;HDGF;HNRNPA2B1;CCT7;EIF3B;CCT4;LSM2;EIF2S2;CSTF2;CDK4;PWP1;CCT2;RSL1D1;SSBP1;PSMD8;COPS5;TARDBP;DDX21;GNL3;SSB;SNRPA1;PSMA1;NAP1L1;USP1;PSMA6;PSMA2;NME1;HSPD1;SNRPD1"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_MITOTIC_SPINDLE",2.81093186203221e-11,2.81093186203221e-10,0.863415391606693,0.492037958539601,2.1691053498151,182,60,"TPX2;CENPF;KIF23;KIF11;CCNB2;NDC80;KIF2C;RACGAP1;TOP2A;KIF4A;ANLN;DLGAP5;KIF1B;BUB1;KIF15;TTK;NUSAP1;FARP1;NEK2;CENPE;PRC1;CDK1;SMC4;KIF22;PALLD;RANBP9;FSCN1;SMC1A;KNTC1;LMNB1;FGD6;PLK1;CEP192;CDK5RAP2;ESPL1;CKAP5;ARHGEF12;NET1;NIN;MYO1E;DLG1;MAPRE1;ARHGAP29;PAFAH1B1;PKD2;ABR;BCR;CDC42BPA;RAB3GAP1;ALS2;CDC42;LRPPRC;RABGAP1;KIF3C;ECT2;CAPZB;FBXO5;NCK2;VCL;KIF3B"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_FATTY_ACID_METABOLISM",3.10364413441947e-08,2.58637011201622e-07,0.719512826338911,-0.53057035375688,-2.07465119995611,128,44,"FASN;AUH;ECH1;ALDH1A1;CIDEA;RETSAT;GPD1;ACAA1;ACO2;EPHX1;D2HGDH;LTC4S;ADH1C;HPGD;ALAD;CRAT;SDHA;ADIPOR2;IDH3G;ACOT8;GRHPR;ACADS;NTHL1;GABARAPL1;ACADL;DHCR24;MIF;ALDOA;MGLL;CBR3;GCDH;HSD17B10;HADH;ACAA2;MDH1;FMO1;MLYCD;GLUL;ELOVL5;ECHS1;PCBD1;INMT;PRDX6;DECR1"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",8.24423435696993e-06,5.8887388264071e-05,0.593325476396405,0.4680054642738,1.88347183009972,103,42,"ALDH18A1;PDIA5;EIF2AK3;TARS1;SEC31A;KDELR3;SRPRA;WIPI1;SRPRB;EDEM1;SLC30A5;HSPA5;NOP56;HSP90B1;MTHFD2;CALR;DNAJC3;SHC1;EIF2S1;STC2;EIF4G1;XPOT;MTREX;NOLC1;IARS1;NPM1;HYOU1;EIF4A1;ASNS;FKBP14;EIF4E;ATF6;CEBPG;GOSR2;XBP1;BAG3;CNOT2;YWHAZ;PAIP1;ATF4;ATF3;DNAJB9"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_BILE_ACID_METABOLISM",1.46693540060391e-05,9.16834625377442e-05,0.593325476396405,-0.53634525185196,-1.91611421741477,74,38,"LIPE;ALDH1A1;RETSAT;ABCD2;CAT;ABCA6;RXRG;GSTK1;TFCP2L1;PEX16;FDXR;EPHX2;CYP8B1;HACL1;DHCR24;PEX11A;CH25H;PAOX;MLYCD;NR3C2;PEX11G;SLC29A1;NEDD4;ABCA3;RXRA;CYP27A1;RBP1;ABCD1;HSD17B4;LONP2;ACSL1;PEX6;ISOC1;SOD1;APOA1;ABCA1;PXMP2;NUDT12"
"untrimmed","ACLT_untreated_t28_vs_Control","HALLMARK_MTORC1_SIGNALING",2.22101228624724e-05,0.000100955103920329,0.575610261071129,0.384041369654753,1.69301204309707,182,57,"BUB1;SYTL2;PSME3;HMGCR;ARPC5L;MCM2;RPN1;MCM4;HSPA4;EPRS1;PNP;YKT6;CACYBP;NIBAN1;ATP2A2;PLOD2;DDX39A;PLK1;SRD5A1;ABCF2;BHLHE40;EDEM1;USO1;ACTR3;PPA1;CCNF;TXNRD1;RIT1;HSPA5;PRDX1;HSP90B1;GSR;MTHFD2;HPRT1;CALR;LDHA;ETF1;PITPNB;UCHL5;HMGCS1;GCLC;SERPINH1;ASNS;PSMA4;VLDLR;GSK3B;GMPS;RPA1;PSMD14;PSMC2;HK2;MLLT11;XBP1;M6PR;CDC25A;PSMD12;STIP1"
