"metric","value"
"project_root","E:/R/ACLsenescence2"
"raw_dir","E:/R/ACLsenescence2/data_raw/E-MTAB-6664"
"n_input_fastq_files","36"
"n_unique_samples","18"
"fastqc_bat","D:/software/fastq/fastqc_v0.12.1/FastQC/run_fastqc.bat"
"conda_exe","D:/software/Conda/1/Scripts/conda.exe"
"multiqc_env_name","multiqc_env"
"n_fastqc_ok","36"
"n_fastqc_html_final","36"
"n_fastqc_zip_final","36"
"multiqc_report_exists","TRUE"
"status","Step E completed successfully"
