"","M130L","M130R","M135L","M135R","M142L","M142R","M143L","M143R","M147L","M147R","M153L","M153R","M158L","M158R","M160L","M160R","M163L","M163R","M167L","M167R","M174L","M174R","M178L","M178R"
"G10090_1701",1.35285591985577,1.79542145881783,1.69715633193249,1.27880761055997,1.16105928520767,1.20751187761879,1.60051338339366,1.70627234507801,1.57352008123718,1.79561457446721,1.96068415985874,1.67096343841112,1.60268898449614,1.65997629652777,1.74029105447214,1.48391955466512,1.6477920425554,1.85143995671021,2.07839290465866,1.17564557365522,1.51131876242436,1.34432161186278,1.88050962484615,1.55250473908928
"G10090_30770",5.3110151857748,5.6128067460127,5.18347124472074,5.97740531015877,5.53930581274984,5.94353702045241,5.40130109135947,5.92632082594615,4.84255322769242,5.5669411873406,5.47827339257799,5.7737742439949,5.01172380221984,5.89206378434792,5.41824368423099,5.66104383717349,5.24434251755177,5.44643037626757,5.02632418451582,6.11403019836885,5.49759177931285,5.89275823655882,5.04864245830534,6.10206616262674
"G10090_9804",-0.704175025180604,-0.823488373826667,-0.959190802025429,-0.950438481817539,2.19286802343835,-0.323762752208375,-0.789720724884607,-0.842426611656378,-2.5849092813673,0.184539233426921,-0.697935382587728,0.262157892843793,-2.09775073364495,-0.37026999034035,-1.17809517997421,-0.171090443584295,-0.202067608016735,-1.72718101713712,-2.11322716788297,0.434281515591497,-0.900807141434576,-0.354169834488792,-1.21098872963935,0.948213977433702
"G10090_4131",4.58122719368164,4.5698101404832,4.38298051276932,4.52997027058608,4.41814679793673,4.55586245633939,4.60363722808054,4.66435572932579,4.68321494606311,4.82997559317439,4.78288366346697,4.81427486402778,4.81459429205568,4.62743576845384,4.45533603038142,4.62157846589335,4.47101544768436,4.83626616292924,4.77717530493698,4.4029702905339,4.47030200326823,4.63391684396771,4.91140790172038,4.68288444558982
"G10090_20925",-2.85101641350988,0.647141451415494,-1.78231303994135,1.39691220994973,1.00598988871484,1.80382530267648,-0.279525992565423,2.09883956355316,-3.07033610853754,1.88345792344516,-0.154793057561199,1.16794255122614,-0.80229485011878,2.25091269829356,-0.612498004119987,2.09821072065186,-1.54086952146849,1.40859576189335,-1.04909683046326,2.26194542004944,-0.997022456693879,1.61384005126677,-1.0797441963611,2.19658033347866
"G10090_10288",4.49421773371965,4.61886750093815,4.73171208213069,4.83201668103432,5.18266349067678,4.96546536023424,5.32101961061469,4.96973293876287,4.53554338248144,4.81093036216977,4.6233742818947,4.52112726994447,4.95695963826559,4.86095932760523,5.14753588488735,4.95707243501004,4.50002290917841,4.57717630936281,4.46705538579658,4.67870381888314,5.07344089921616,4.66969246707797,4.91852981012728,4.97165395137495
"G10090_5371",2.18083245252946,2.53506864305142,2.68215416859325,1.88413790897509,2.00086485653697,2.34128107217184,2.03007130041122,2.40064606251974,2.28721589608054,2.25680951991708,2.35765694337559,2.28273877026624,2.48173663701005,2.56407058355319,2.22789717970162,2.45281833737738,2.54659331978185,2.42149625060115,2.44414950116629,2.29870397005956,2.19484509762911,2.48182513561271,2.14488669717135,2.05661757005222
"G10090_301",4.56442356730063,4.2159007273606,4.71077260241877,4.47582627288456,4.7665505992935,4.28164065494029,4.87755212932129,4.21123935864389,4.89660187074091,4.91134059675814,5.03928781269351,4.45674494852037,5.13194205263101,4.5390637811965,4.92540245972912,4.87069128023755,4.58962533514528,4.16060075552369,4.55275468396305,4.02199462732869,4.60545244448819,3.94608236374707,4.51952184238956,4.28094260392266
"G10090_4235",3.16499590447876,3.3022571790471,2.73156636271832,3.30757784924963,3.08318439451135,3.4097401743308,3.07577823952698,3.22320436217347,2.52062513280506,3.16213282037864,3.08866097930308,3.47921028942504,2.51428001027438,3.10683652062014,3.12349246662897,3.04590871898193,3.08247407098052,3.03332009148987,2.94697746632294,3.64522234917456,3.432708927728,3.37327298555891,2.88453388140494,3.54287297676522
"G10090_16837",5.91858532913861,5.64201972731763,6.0116028454504,5.16919436509371,5.71153649728902,4.88033936455203,5.70649756400647,5.05161710439654,5.83234047811359,5.31043033256911,5.39134483665758,5.51226569239206,5.67583807419225,5.08526621019792,5.6833639863873,5.18856079027414,5.91614915959196,5.44643037626757,5.90358111980358,5.04516547559963,5.71152633080272,5.36320595821521,5.90597401566975,5.17045747541096
"G10090_14887",3.12626350999004,5.2945627872571,2.87039406741564,6.80103119045874,5.01808936628946,6.2983893832819,4.53766180009486,7.06995316340594,3.15848258195834,5.50399484263476,5.19306710131195,6.28197226265543,3.46240837607563,7.27737136061441,3.57251132486138,6.93070887913858,3.60768182918125,5.97362370923891,3.34918215055422,6.67392558977614,4.57440328969253,6.98082866452711,3.35379588914418,5.98093656428456
"G10090_668",4.06784682376472,3.77003614039791,4.05446564245615,2.72512656768452,3.619655285495,2.64880401766851,4.09514356439391,3.30168920343633,4.51312280159323,3.7579270413613,4.1770020667855,3.11613060387435,4.45823270010444,3.45271934765922,4.21009435718187,3.67121298673168,3.86151559772046,3.74428029036138,4.13297360084115,2.55314335636063,3.7393211521034,3.11443634632902,4.14320816872035,2.5107652307346
"G10090_24476",10.0685652245266,8.69136654786462,9.86220192261971,7.35992183767652,8.90531466924935,7.59469210194551,9.45197358974464,8.20840617908665,9.89606119126043,8.86483853951767,9.53297713055936,8.75617433020517,9.75934667944096,8.43659361564523,9.63751226857566,8.45221781722984,9.88727508691026,8.81539269965605,9.82985369467111,6.74196031314813,9.346163258754,8.41279489414205,9.89943243522572,7.40109198146867
"G10090_687",3.56321578569733,3.67476249370116,3.26879130100666,3.94895201128023,3.83077940410846,4.09651475191127,3.958675450058,4.11966948597559,3.96308689299991,4.08350291326381,4.12552284765379,3.73956725241015,3.95259265204469,4.69179902134129,3.78352814831273,4.44317988947165,3.3053582922334,3.56210986995789,3.62455790658978,3.95640628570111,3.57753844856681,3.77149286677748,3.12120770070184,3.61818450336135
"G10090_4465",2.96001416669113,2.83186345478589,2.96433046812721,2.75983224568325,2.90261214886953,3.01974242121744,3.00193551081501,3.16713402665172,3.46882270257049,3.05810975583541,3.00250433555336,2.74699235907741,3.36465858479224,3.20035759430843,2.77423838639547,3.05514199875997,2.98269243458852,3.06106508197278,3.1586602445048,2.72053063500104,2.84890012162321,2.98536765999195,2.94744063296513,2.7827124289464
"G10090_4126",3.14575968561584,3.77003614039791,2.47724917398564,3.79252585297011,3.52643442874602,3.92831939345385,3.01450809618628,3.51437652450944,1.99144008904915,3.14191959948913,2.76149623604957,3.82624166388903,1.91042319780075,3.44925964566336,2.47725664863834,3.27259537028487,2.85950767110422,3.53861906537173,2.80671958055099,4.24869886968476,3.27170102102174,3.7973586101476,2.09018080508121,4.11442786418428
"G10090_29534",5.11229255734928,4.60277638087543,4.83352877366378,4.43499255537598,4.72208570234331,4.46154414583295,4.67664932367483,4.22777999252622,4.36429211909918,4.07553220215523,4.22399054138207,4.36321284712961,4.30545500527655,4.03133271012748,4.36663747595841,3.83562290050214,4.89032079295456,4.58426855994598,4.85883881773778,4.41697035227456,4.48818226362643,4.16718953329171,4.52983605998249,4.20096143323445
"G10090_4564",-0.44891796993853,-0.338061546656425,-0.727865255918974,-1.23283821251826,-0.924108098055007,-1.02173421475872,-0.342261747913386,-1.35262134397556,0.280161138546591,-0.0280054019531798,-1.18336220975797,-1.22658929261806,-0.427899335337282,-0.144388582924022,0.155328553750979,-1.19278551468361,0.0995880918443659,-0.247188076017507,-0.714677791392696,-1.95528529617123,-0.497451447203368,-0.459139394090334,-0.177041397716013,-0.994561153873348
"G10090_16218",7.55062502302289,7.7609373101289,7.64346772424766,7.85941894744324,7.6940789592183,7.70505159952508,7.74602592819311,7.53122530151138,6.74248296524411,6.98995184499596,7.38421365876614,7.42642910554882,7.08689924098343,6.83471554283627,7.11192366695841,6.95434230408608,7.69627012737088,7.72175035488837,7.59240521947844,7.90163816422192,7.95687292651494,7.7692255473718,7.75630615869697,7.98532446169309
"G10090_28327",6.06912373345795,5.30638337809521,5.94193843343051,4.97292202061807,5.5080387521504,4.80777712095105,5.46909510470172,4.86449184586804,5.74664751471784,5.12721440417541,5.55810477664318,5.29038153071946,5.70784659017591,4.94614578395083,5.88842460145553,5.13514132082519,5.97483031681555,5.26866050138115,5.93958785630891,4.928824155188,5.72854947864503,5.28613853502399,5.97930629884891,5.1074436886552
"G10090_10057",3.48883358937475,3.9036541378539,4.34538372611167,4.00375782856934,3.55118715673767,3.51293613143137,3.67169670967653,4.07567537590876,3.2261212988337,3.5319330750855,3.21990551258133,3.45402544716678,3.40571365305501,3.99145079541832,3.30475310309425,3.555610660259,3.8208162826566,3.9242483923424,3.77385494664537,3.95832221565187,4.14358697792388,4.32172531341098,4.06380538965692,4.41067487810973
"G10090_15361",1.41844426148335,1.20709994600676,0.625771698695727,2.44340479519218,2.59775756734111,2.51707982515855,2.82052118428491,2.57165132986119,1.42791475899028,2.18335296910829,2.26553874138716,1.62024368080325,1.88824640695607,1.61127310495209,1.81467325079471,1.72282229802601,1.21715768822554,1.67579960171051,1.77606936771081,2.75629771130273,1.81033246536373,2.02958901837962,0.700474595758992,2.41143120580249
"G10090_20841",-0.166518239237805,0.0695964222568213,0.66699436142224,-0.769866236175718,-0.15628154018404,-0.536307387588476,0.394703846252821,-0.564125449169274,-0.43806789303803,-0.223925611928437,-0.154793057561199,-0.754520848302837,-0.0653292559525735,-0.967510820839943,-0.207241525633729,-0.0874325145373856,-0.58393824336038,-0.360398686465498,-0.215106781902185,-0.926716143974458,0.520035979525474,-0.0373127291488515,-0.0487173007404736,0.142942369876587
"G10090_31012",5.01670358481797,5.37084637251994,5.05543617396998,5.43614257141208,5.08257809274118,5.52704488947386,5.05538911916842,5.54219641933238,5.35341012057723,5.66581340029537,5.60271134182058,5.54159503215887,5.42081301633071,5.95927933220628,5.34859966556776,5.94676583771518,5.00011317741835,5.3372072161094,4.9040874174192,5.58913826601819,4.90737858688894,5.32419864684873,4.96369921782892,5.25125561297443
"G10090_23832",5.62413797067336,3.54108405846919,6.04521288305151,4.55841269086403,6.05533640955823,4.03041113904615,6.96334404167204,4.35703690419491,5.46804685149458,4.49754647861365,6.21341380102956,4.72083555534118,6.31741484011939,3.27260776939288,7.66626536324703,4.08587512629958,4.94626116461878,3.82093107824906,5.56625293162247,4.36736396595979,6.53274464888984,3.69405411202156,6.22443349638885,3.90697620724096
"G10090_33740",4.1949382198362,4.23334284877001,4.11157184584241,3.67794629919475,3.95522677503295,3.74733222257451,4.10986507010068,3.7766616729694,4.32369778683024,4.21750957741502,4.22670748199841,3.84019433589928,4.02590041522069,3.95785569792947,4.33918051323537,4.09485691431958,4.03877917935619,3.95414987805627,4.19055358029413,3.56702159670016,3.94751291329977,3.65056808451787,4.08843736675316,3.8298672815432
"G10090_4969",5.69753030276094,5.36520643163549,5.73095904002323,4.16781048485245,4.92239877076834,4.18771915087023,5.35879437486895,4.57237105800827,5.90178210984659,5.20355866528152,5.11309519761327,4.717815784399,5.86435655456603,4.88471855853324,5.54710063725245,4.9594224924811,5.69077521310615,5.4506318937355,5.79420979964682,3.8070635194729,5.38041248378108,4.94672456052637,5.74708058989473,4.34568459583611
"G10090_8049",5.96688088617939,6.06438499561148,6.13149696960696,6.28371365298138,5.89676081896008,6.27777910360661,6.33487059673564,6.48810890377008,6.42111618349982,6.26705285870553,6.45558045915084,6.38407838722201,6.41759071560709,6.42898418708404,6.0426217120247,6.38372746184327,6.39368860692752,6.49885083511405,6.41779977855344,6.22522064762353,6.37170977279751,6.61242415696648,6.44279469261069,6.40023496316895
"G10090_5532",5.53330481078495,5.53255479846889,5.37289440794482,5.59147553669918,5.34571356656625,5.63393563326235,5.68502994375435,5.64224633100704,5.61406187510003,5.44231453282685,5.59221515117268,5.76794663681468,5.71486417210769,5.58983014102947,5.81512628739473,5.7603527134843,5.63669657973933,5.59901190442904,5.57645320418662,5.42426635719426,5.5570370627302,5.71569209619663,5.65349223366128,5.58001135043253
"G10090_6786",2.53953336145834,2.20477765933529,2.35127577649458,1.65868606957761,2.39070598590055,1.91586127739056,2.63674735517064,2.20683338814943,2.71908015985818,2.53488146868745,2.54233532718889,2.35308917425361,3.01767603901053,2.4414100204232,2.52473964223738,2.32162370621223,2.39990524976813,2.21728292633247,2.49858903294117,1.88055795256752,2.42000359567842,2.07775803805262,2.48458094851501,1.73710483658771
"G10090_7258",3.47861977651275,4.11466296998489,3.17902533968955,4.22037679737033,4.03260161896216,4.46011005521696,3.38747227702174,4.18888598635676,2.45948483799115,3.51238406268072,3.53691625547536,4.25071200125311,2.99356443310099,3.83056628762965,3.3850629504286,3.85689805162984,3.28754701611694,4.07337834341163,3.32518666948524,4.85977772102164,3.65872414413099,4.37231724187315,3.18132869313941,4.59640008746925
"G10090_3477",4.27280938520052,4.96933723807177,4.38878290523242,5.13865472049426,4.7187963789854,4.79607093137033,4.58443353987427,5.1206539247998,4.71456042667077,4.55533410844394,4.31700645991335,4.84659517908952,4.18731515346595,4.62512254143541,4.28764425623983,4.89988835139187,4.61755305196688,4.80181792775069,4.97039237268097,4.89975757096987,4.35054545935158,5.01868453640922,4.44673292907846,5.06499602230869
"G10090_19182",-1.01451514579275,-4.36780889005048,0.494527165417474,-1.31300856120225,0.83222282097813,-0.841161969116897,-0.00122483007831867,-2.14908794989043,-0.868702247367892,-1.14730433032552,-0.212508555417486,0.587398721771991,-1.65029175667373,-4.66795053898103,-0.149526027777442,-1.19278551468361,-1.72144176711031,-2.51567691194341,-1.32473127307668,-1.84425398378248,1.01536126776195,-1.93913233520995,0.124614302145088,-1.20101203134077
"G10090_3205",5.77469242955459,5.88997178996002,5.66889807189098,5.96630353465089,5.91322150667239,5.84588773776115,5.89338022478237,5.72224991984177,5.45714089752285,5.55647993817461,5.75915229558127,5.86189976921442,5.55199535107303,5.5007215791512,5.62564848853101,5.38166466772458,5.91614915959196,5.83345349937682,5.68413959955912,5.78050763181408,5.90030143644095,5.84877022418148,5.68844012841583,5.76062316858556
"G10090_11699",5.08225270892193,5.7909101847171,5.4005320255622,5.38385963665299,5.17884505136838,5.61474218159488,5.44723567073798,5.567679175179,5.53180598216044,5.60390264886316,5.70854297845396,5.7083380532893,5.63941977424092,5.88950678040829,5.44424954275002,5.79038084820671,4.95756908697194,5.44853266449515,5.15938989392383,5.54072957726653,5.36718768663488,5.4427520957287,5.25234101360916,5.40119478946131
"G10090_14112",4.3791756183947,3.54906579413066,4.56027452551211,3.12946106535633,3.99185200679936,3.06949545641454,4.28092880591865,3.27009607874101,4.44851372017015,3.63315058853738,4.20758056304457,3.67874918337772,4.38386525405833,3.24892414520011,4.642594380585,3.30003876649653,4.38149625464928,3.44485164726718,4.57835775237198,3.09956318082439,4.3605295479242,3.49768877176809,4.54771038647414,3.11535653820469
"G10090_3053",5.61367518882246,5.27664829745878,5.6726979732297,4.65376466103373,5.00535025445879,4.75845921330155,5.20274560242999,5.00226246117495,6.35130798551073,5.42150356914247,5.78426754370823,5.26474661602338,6.05890696129987,5.63925027015978,5.71283784173133,5.27999761864747,5.9267360286145,5.53318145555964,6.22459743098952,4.20418243309554,5.15692261448536,5.29120418292819,6.16032119930952,4.52551181610379
"G10090_3159",5.11244119600418,5.130947257822,5.06138096856685,5.12118119206749,5.61065009841424,5.04352213523071,5.34204583553621,4.92911062143487,5.01202586101993,5.31802844353359,5.34449633672963,5.13278904490957,5.4207414877831,5.05579003157992,6.01183214256375,5.13286473667462,4.87209128374606,4.94093512094624,4.89225448261349,5.2072873022495,5.48854872159447,4.92588783516257,5.05606544764678,5.16874076878742
"G10090_20045",2.74677012756886,3.46718878707626,2.86154314983337,3.91635962274567,3.58924606748559,4.36676149706763,3.53875021586953,4.32493814946737,2.89775464350771,3.89708978903293,4.107946650071,4.02988574078069,3.62023718570699,4.41331096310099,3.55959158143565,4.33362480368243,2.89914464334156,3.670549901828,3.06758614970208,4.3382323342462,3.68609316352807,3.72133277212022,3.00032019256808,4.10323689631176
"G10090_6766",5.46380956569227,5.2754460515218,5.19760676543127,4.64185243246793,5.27211186859791,4.55720449833467,4.93489647685395,4.61351264255247,5.14203867902973,5.25622198374896,4.96149993315776,4.46397198951132,5.27491649375689,4.97770789342768,5.56875500312384,5.00539905540928,5.19264432990241,4.96960353046278,5.04113067795231,4.48234195214772,4.8957035344035,4.83322565219111,5.25700490250137,4.64222456264958
"G10090_6896",3.01051364869877,3.15313711779952,2.34379572920847,4.50388366257634,4.70011928497079,4.50808673176998,3.54309568614549,4.73162334951858,2.97842320338231,3.81009797036044,4.84785652085275,4.18444324624661,3.1673315008377,6.11204233877972,2.81829356647341,4.09261670417863,3.15630248283869,3.78497931979817,3.04572671573834,4.58635343826491,3.95396072309781,4.10870908576697,2.8187586137547,4.26596639634987
"G10090_14213",6.67002310278498,6.70298291937258,6.78315525114866,6.37928312278969,6.49465621653948,6.40098468656059,6.70722381372777,6.54054226852144,7.24050385130384,6.84118448447012,7.01964312775401,6.71687080824621,7.06555586558889,6.95364350003651,6.87913845506822,6.91906148519368,6.66255045971074,6.75259924689198,6.77966056832657,6.32400026467531,6.5175895813193,6.58669752348627,6.85330494715681,6.44413830413311
"G10090_4953",6.03816157851082,6.52776639233021,5.94088843699341,7.3330100497231,6.56014327554133,7.35571734729707,6.21607392335337,7.38772161039296,5.71952353237611,6.36403937695424,6.08004784899837,6.85177675599617,5.4796780943908,6.94476440660523,5.99463233803863,6.66952309841873,6.22458722240516,6.65675059670207,5.96407410331515,7.49039175409961,6.46099517080711,7.32061092848083,5.92465948871584,7.36640782587826
"G10090_13532",6.76427691008278,7.01276400752883,5.89131948272663,7.52717409137531,6.73964038492123,7.46814941688331,6.20083539396289,7.41423879985398,5.57932245829939,6.42850351822935,6.33229978684839,7.08226641374482,5.32854452168697,6.78099169748914,6.00127254910167,6.70463094591561,6.68007493213235,7.05151519166616,6.52800355248493,7.54324801828857,6.48728793759769,7.26344262285332,6.15815366212168,7.34902038150654
"G10090_671",5.3494128321785,5.3630348219631,5.11639763399798,4.99789240611446,5.22599045364322,5.13031396220193,5.44493851447508,5.09085471004275,5.1509609946258,5.18376085749693,5.38175967576463,5.21757331895074,5.51352896981669,5.14502893227045,5.36683526120613,5.17505146249517,5.24939655237995,5.34814893613425,5.20879928922214,5.05726549995909,5.45288039767342,5.21355279242847,5.51479137178331,5.09990952723615
"G10090_8658",8.0030727663607,7.36732399408947,8.22169129228792,5.36466075006352,7.25727923208272,5.38765672137898,7.37152569861351,6.10507044065189,8.13753234667456,6.93924373374567,7.01493548510218,6.6955394830583,7.83661028749233,6.20984482595817,7.76336330845252,7.04344616346711,8.48549118049375,7.34526896125057,8.21146480950467,4.35723467130372,7.30660085218139,6.76112484417707,8.10932831534203,5.76002946691426
"G10090_2799",0.318908587932437,2.33724745616099,0.92663817805526,2.9130595182776,1.2501428287901,2.21092654203156,1.08474839303153,1.70627234507801,1.95646395080617,3.29163088142619,2.18958988815386,2.68649313670473,-0.602986041895373,2.16915172647062,1.59590114513696,1.88694167778712,1.11313462368231,2.3513209565416,1.4160259002519,3.19364880835511,0.294743667683231,2.34041715740686,0.178053561106548,2.97096662886951
"G10090_28917",2.46574997626171,2.38261896392229,2.23834643062474,2.5031522582307,3.09285072910483,2.80156225116791,3.04546840536972,2.51287762043603,3.39889868513011,3.60019419260857,3.9091835317856,2.83880512535295,3.59002257265998,2.36547246255642,2.82550705670598,3.03194704510735,2.50609395750209,2.9227369254248,3.02353096962414,3.11338551449387,2.97471928326461,2.73478108842096,1.94358830746953,2.77802835002358
"G10090_20314",4.44921192619576,4.65974698478163,4.73125058682355,2.44614727259802,4.02767121543264,2.70272203551803,4.30259436382345,3.40152114013212,4.13411765913702,4.04608677626793,4.06971941564962,4.18582075046341,4.34014884403433,3.81314923455224,4.46730675051527,4.0400845153765,4.72457178724098,4.34783360280114,4.43546165418123,1.95306649020038,4.36634199174099,4.11535060177209,4.59292710845148,3.01367073779075
"G10090_26325",0.570447354928401,1.01301289389045,0.3501372560823,0.0655030620514827,0.785301773590638,0.605353761635115,0.735740764087887,-0.374647650305561,-0.637376701261437,0.144461794051586,0.103518938030192,-0.250048265442049,-0.0653292559525735,0.376443580377419,-0.69266835280397,-0.0473550751620502,0.480192094059336,0.364741472303918,0.767191216364356,0.319721751328641,0.587940044027277,0.116720899523569,0.736543850466514,0.751990489122056
"G10090_6462",3.28707250081043,3.03307054623171,3.02107297991331,3.01918786913894,3.23057319132409,3.01193349800668,2.98286877901232,2.80999885684352,2.87919882447947,2.78587756310192,2.9243256595564,2.96641932193729,3.19436170680685,2.8371993799621,2.78907342755842,2.7141050809249,3.26951309328668,2.72879504286396,3.03096755846592,3.01740735783304,2.98104690323662,3.08206683049588,2.9163301004251,2.89512870098156
"G10090_21750",4.33456700059833,4.32683919028085,4.45241229152125,3.31426474437687,3.86220568719384,3.3490500464704,3.77506389389892,3.4087284088176,4.17948844007864,3.95905554233932,3.72545069798158,3.45039145269904,4.1415223144881,3.84380211478635,4.49433016199728,3.91129694813621,4.40646659985843,4.10570899702762,4.43716983084784,3.40788578094802,3.93778684247961,3.73626763676566,4.39528427732722,3.48369164040916
"G10090_19839",3.63771892711648,3.68018746598817,3.35114931858672,3.65059767165427,3.50975361398557,3.25396817928171,4.17243565164076,3.87306957647113,4.8097371453394,4.67872685926764,4.44249272161009,4.18802638939431,4.58966630767709,4.5373865789194,4.26309611896599,4.72770990229402,3.26781836825773,3.49192634928966,3.84084221360306,3.16327377506564,3.52878722699081,3.57611931421051,3.5974943901515,3.03475429779355
"G10090_15929",5.1254454237527,5.12203907038882,5.07279501356462,5.20471706029443,4.86573392333945,5.07840245652673,5.12950377320091,5.18935523177995,4.97296464582664,4.98694493951279,5.06684144674133,5.10980928507764,5.1371755349392,5.25834545580008,5.21902322906837,5.08868794653335,5.23197869220065,5.18791210900009,5.17804819970468,4.90319309425204,4.98656089590912,5.28918005767032,5.17559232359026,5.18202757784998
"G10090_11883",2.66805815155482,3.52498687567225,2.75086691867726,3.14079118935572,3.96051622198795,3.16060495705729,4.29645571856237,3.18982432462781,2.36928702901957,2.84333761497624,3.3601336736678,2.59070386649566,3.54872615628891,3.09360069346344,4.10434462503217,2.94521471936246,2.65243840741177,2.81605435797431,2.38734314554781,3.30624551907218,4.31115963082466,3.03935234413525,3.28239022092128,3.50084976186952
"G10090_7102",2.62239943456312,3.33031696225237,2.65167356213848,3.97661515311069,3.53709478543448,4.09281790160939,2.76951150074313,4.05933895177427,1.93865267468971,3.67946329496853,3.07666344620349,3.56572871813353,2.47072364428764,4.081360245605,2.98217965143438,3.71847027348631,2.69809712440347,3.43215923366403,2.44414950116629,4.35578180608437,3.18117016073203,3.95121195151869,2.32150635118767,4.21142210775935
"G10090_6142",6.88441872598742,6.74310935948592,6.77904834911287,6.65392941807621,6.83672421321307,6.62867932754731,7.06618594200511,6.80188993924789,7.18398392641835,7.03449052378058,7.2146118395688,6.74161296921438,7.24997128689524,6.9373746388782,7.24093800549681,7.02212228103744,6.89253182026991,6.79328258772354,6.76468436075378,6.43926314299594,6.73113263965904,6.6384952522173,6.87217397417736,6.52917503019437
"G10090_26139",6.11105330598527,6.73263444401451,5.95967243524917,7.36335154362615,6.73236508133795,7.42406236780772,6.70043122321693,7.50865358431136,6.24662417882736,7.08068498674085,6.98395557118863,6.93246820364634,6.49436648615815,7.79071239388678,6.40114532059876,7.42069702604759,6.08805842677885,7.03384524894549,6.15993264944474,7.52312031788165,6.59440316316413,7.29738545911811,6.25661682044365,7.22062127462968
