"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","timepoint"
"HALLMARK_HEME_METABOLISM",2.93461991745351e-09,1.63034439858528e-08,0.774939030136436,-0.426697920516849,-2.16136739292841,170,"Mgst3;Alad;Aldh6a1;Pcx;Hagh;Bsg;Fbxo9;Ezh1;Gde1;Abcb6;Gclc;Cpox;Ypel5;Optn;Btrc;Glrx5;Urod;Narf;Map2k3;Isca1;Cat;Eif2ak1;Fn3k;Dcaf11;Fech;Marchf2;Bpgm;Epb41;Slc25a38;Rbm38;Tfdp2;Fbxo7;Tns1;Hmbs;Ppp2r5b;Icam4;Nfe2l1;Rnf123;Tmem9b;Vezf1;Atg4a;Gypc;Mospd1;Xk;Slc6a8;Slc22a4;Uros;Rap1gap;Tfrc;Mxi1;Mark3;Xpo7;Ubac1;Rcl1;Car2;Trak2;Psmd9;Atp6v0a1;Aldh1l1;Ranbp10;Adipor1;Hbb-bt;Nudt4;Foxj2;Ank1;Tmcc2;Abcg2;Clcn3;Tnrc6b;Selenbp2;Ccdc28a;Usp15;Nek7;Gclm;Bcam;Acsl6;Smox;Alas2;Hdgf;Rad23a;Sptb;Dcun1d1;Kat2b;Kdm7a","1W"
"HALLMARK_HYPOXIA",0.00301451763559839,0.0062802450741633,0.431707695803346,0.319206231534249,1.52686653673401,185,"Cdkn1c;Ccn5;Csrp2;Kdelr3;Col5a1;Ext1;Lox;Wsb1;Bgn;Pdk3;Hmox1;Ppfia4;Lxn;Srpx;Egfr;Mt2;Hexa;Pgm2;Eno2;Fosl2;Tpbg;Galk1;Bcan;Sdc3;Tes;Tmem45a;Adora2b;Tgfb3;Casp6;Xpnpep1;Cxcr4;Mt1;Myh9;Hk1;Vhl;Anxa2;Serpine1;Dpysl4;B3galt6;Errfi1;Sdc2;Ndst2;Rbpj;Kdm3a;Plaur;P4ha2;Ampd3;Gcnt2;Sdc4;Atp7a;Zfp36;Ddit4;Kif5a;Igfbp3;Tgfbi;Klf6;Chst2;Nagk;Stc1;Fos;Atf3;Pam;Car12;Has1;Btg1;Ets1;Pfkp;Eno1;Klf7;Pgf;Cdkn1a;Hspa5;Cavin3;Ier3;Plac8;Efna1;Ero1a;Ccn1","1W"
"HALLMARK_IL2_STAT5_SIGNALING",4.05210194738804e-05,0.000101302548684701,0.557332238758646,0.36820520083064,1.76124443779666,185,"Cdkn1c;Ckap4;Praf2;Adam19;Plagl1;Nfkbiz;Gpr65;Tnfrsf1b;Myo1e;Glipr2;Socs1;Enpp1;Muc1;Il3ra;Casp3;Col6a1;Il10ra;Uck2;Snx9;Irf8;Cd44;Cdcp1;Wls;Ahr;Tnfsf11;Igf2r;Tlr7;Spp1;Cxcl10;Emp1;Ctsz;Il1rl1;Il2rb;Cd48;P2rx4;Ncs1;Il4ra;Map6;Traf1;Sh3bgrl2;Cd83;Cdc6;Swap70;Myc;Rhoh;Aplp1;Plscr1;Rgs16;Nt5e;Anxa4;Ttc39b;Ccne1;Capg;Furin;St3gal4;Cyfip1;Cd86;Ifitm3;Itgav;Plpp1;Klf6;Etv4;Ager;Twsg1;Rabgap1l;Prkch;Cd81;Batf;Ltb","1W"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",2.67883805635281e-07,8.9294601878427e-07,0.674962860011025,0.546814013199091,2.25418170491311,75,"Il13ra1;Tnfrsf1b;Socs3;Socs1;Il3ra;Tlr2;Hmox1;Crlf2;Tgfb1;Il2rg;Ifnar1;Cd44;Tnf;Tnfrsf1a;Myd88;Cd14;Il1r1;Osmr;Ccl7;Pik3r5;Cxcl10;Ltbr;Ebi3;Csf3r;Stat3;Ptpn1;Il4ra;Pdgfc;Il17ra;Csf2ra;Stat2;Itgb3;Irf9;Il10rb;Bak1;Stam2","1W"
"HALLMARK_INFLAMMATORY_RESPONSE",3.49596307578455e-14,2.9133025631538e-13,0.965327754226083,0.521374559743278,2.48095929385796,170,"Mmp14;Tlr1;Timp1;Pdpn;Hif1a;Tnfrsf1b;C3ar1;Tnfsf15;Sphk1;Adgre1;Itga5;Tlr2;Aplnr;Il10ra;Ptger4;Lyn;Lcp2;Ifnar1;Cybb;Stab1;Pcdh7;Tpbg;Msr1;Bdkrb1;Tnfaip6;Ahr;Ccl5;Cd14;Il1r1;Ptpre;Gpr132;Osmr;Ccl7;Ereg;Pik3r5;Rhog;Cxcl10;Nlrp3;Lpar1;Adora2b;Slc31a1;Ebi3;Clec5a;Csf3r;Cxcr6;Cx3cl1;P2rx7;Mefv;C5ar1;Il7r;Il2rb;Ccr7;Cd48;Icam1;P2rx4;Il4ra;Tacr1;Ros1;Ccl22;Hbegf;Gpr183;Ly6e;Myc;Serpine1;Itgb3;Bst2;Eif2ak2;Best1;Rgs16;Rgs1;Gnai3;Has2;Plaur;Il18rap;Osm;Sri;Emp3;Ccl2;Gna15;Cd40;Gabbr1;Abi1;Slc7a1;Ptafr;Klf6;Chst2;Abca1;Nfkb1;Tlr3;Pvr;Il1b;Axl;Rasgrp1;Tnfsf9;Fzd5;Lck;Lif;Slc31a2;Cd82;Inhba;Cdkn1a;Irf7;Olr1;Tapbp;Sgms2","1W"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.103852596314908,0.129815745393635,0.178219874951973,0.291108505865511,1.2612167643919,95,"Ifi30;Epsti1;Cd74;Ifitm2;Cxcl10;Il4ra;C1s1;Oas1a;Elf1;Stat2;Adar;Dhx58;Ly6e;Mvb12a;Bst2;Eif2ak2;Plscr1;Irf9;Cd47;Oas1g;Casp8;Tent5a;Ifitm3;Parp12;Ncoa7;Mov10;Sp110;Oasl1;Lgals3bp;Trim25;Isg15;Samd9l;Helz2;Tap1;Irf7;Ifi44;Ddx60","1W"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",2.14122266956132e-06,6.29771373400388e-06,0.627256739718528,0.383135378845699,1.83524596160194,190,"Fcgr1;Hif1a;Slamf7;Socs3;Socs1;Casp3;Ifi30;Il10ra;Vcam1;Lcp2;Ptpn6;Mt2;Irf8;Tnfaip6;Myd88;Ccl5;H2-Eb1;Epsti1;Ccl7;Cd74;Ifitm2;Cxcl10;Samhd1;H2-Aa;Ciita;Upp1;Stat3;Rigi;Ripk1;Pla2g4a;Il2rb;Ptpn1;Irf5;Icam1;Il4ra;C1s1;Arid5b;Stat2;Adar;Dhx58;Ly6e;Klrk1;Marchf1;Bst2;Zbp1;Eif2ak2;Plscr1;Irf9;H2-DMa;Casp8;Rnf213;Gpr18;Oas2;St8sia4;Sri;Cd86;H2-M3;Ccl2;Ptgs2;Ifitm3;Parp12;Pml;Cd40;Nfkb1;Lats2;Casp4;Sp110;Oasl1;Lgals3bp;Trim25;Btg1;Pfkp;Mthfd2;Isg15;Stat4;Cfb;Samd9l;Cdkn1a;Helz2;Tap1;Irf7;Tapbp;Ifi44;Ddx60;Il18bp;Mvp;Rapgef6;Tnfaip2;Ifnar2;Nup93;Serping1;Rtp4;Xaf1;Parp14;Vamp8;Casp1;Csf2rb2","1W"
"HALLMARK_KRAS_SIGNALING_DN",0.752052545155993,0.767400556281626,0.0496901392724606,0.195533325810193,0.868933388051113,114,"Copz2;Kcnd1;Akr1b8;Entpd7;Ptprj;Wnt16;Klhdc8a;Hsd11b2;Tnni3;Skil;Bard1;Macroh2a2;Slc29a3;Arhgdig;Mast3;Igfbp2;Mefv;Cd80;Camk1d;Mthfr;Ypel1","1W"
"HALLMARK_KRAS_SIGNALING_UP",0.000414999933864271,0.000943181667873344,0.49849310876659,0.343553580262042,1.64280551449749,180,"Epb41l3;Igf2;Adgra2;Tnfrsf1b;C3ar1;Ephb2;Lat2;Il10ra;Dusp6;Mmp11;Il2rg;Birc3;Adam17;Lcp1;Irf8;Ctss;Clec4a3;Laptm5;Fcer1g;Mafb;Tmem176a;Tlr8;Plat;Ereg;Spp1;Tmem176b;Cxcl10;Emp1;Il33;Dock2;Il7r;Slpi;Serpina3n;Ly96;Gng11;Cxcr4;St6gal1;Prrx1;Adam8;Id2;Tmem158;Ikzf1;Traf1;Prdm1;Csf2ra;Itgb2;Fuca1;Hbegf;Ace;Rgs16;Plau;Plaur;F2rl1;Aldh1a2;Ngf;Vwa5a;Sox9;Itgbl1;Ptgs2;Il1rl2;Tnnt2;Igfbp3;Etv4;Eng;Gpnmb;Rabgap1l;Plvap;Kcnn4;Il1b;Cd37;Mall;Sema3b;Lif;Ets1;Gabra3;Inhba;Cfb;Flt4;Etv5;Prkg2;Ero1a;Ccnd2;Fbxo4;Strn;F13a1","1W"
"HALLMARK_MITOTIC_SPINDLE",7.33906685019007e-09,3.66953342509504e-08,0.761460801445585,0.428715734723679,2.06173033768347,198,"Fscn1;Marcks;Racgap1;Septin9;Prc1;Kntc1;Myo1e;Bcl2l11;Nek2;Kif2c;Smc4;Top2a;Ect2;Arf6;Anln;Prex1;Farp1;Ccnb2;Ttk;Clip2;Kif11;Kif15;Kif4;Bub1;Cenpf;Abr;Cttn;Cdk1;Incenp;Dlgap5;Cenpe;Espl1;Myo9b;Plk1;Nusap1;Kif22;Kif20b;Pif1;Kif23;Birc5;Arfip2;Pkd2;Arhgdia;Rasal2;Dock2;Ndc80;Nedd9;Cep192;Cdk5rap2;Flna;Ccdc88a;Kif3b;Plekhg2;Tpx2;Shroom1;Lmnb1;Wasl;Arl8a;Wasf1;Llgl1;Myh9;Ezr;Notch2;Alms1;Arhgef2;Fbxo5;Cntrob","1W"
"HALLMARK_MTORC1_SIGNALING",0.00713868661888016,0.0132197900349633,0.407017918923954,-0.267326109879704,-1.37578327924423,197,"Adipor2;Gbe1;Sc5d;Hspa9;Sord;Glrx;Hspd1;Nfyc;Ppa1;Tm7sf2;Gclc;Cyb5b;Stip1;Immt;Pgk1;Psph;Ifrd1;Got1;Txnrd1;Egln3;Map2k3;Wars1;Gapdh;Rrp9;Ppp1r15a;Hk2;Psmc2;Tomm40;Gpi1;Ung;Gsr;Ldha;Cacybp;Tpi1;Hspe1;Psmd14;Arpc5l;Nmt1;Hmbs;Psmc6;Nampt;Qdpr;Abcf2;Psmd12;Sqstm1;Acaca;Tfrc;Eef1e1;Tuba4a;Psma3;Cct6a;Tubg1;Pno1;Eif2s2;Cth;Mllt11;Pgm1;Rpa1;Pdk1;Psme3;Aldoa;Insig1;Ccng1;Uchl5;Me1;Psmb5;Scd1;Etf1;Nfkbib;Psmc4;Vldlr;Ube2d3;Cops5;Atp6v1d","1W"
"HALLMARK_MYC_TARGETS_V1",2.44828768664992e-05,6.44286233328927e-05,0.575610261071129,-0.34544000610438,-1.77304590385623,195,"Mrpl9;Hspd1;Got2;Tufm;Xrcc6;Cyc1;Ndufab1;Mrps18b;Pgk1;Ifrd1;Prdx3;Slc25a3;Cct4;Rfc4;Cox5a;Psma1;Ruvbl2;Rrp9;Vdac3;Glo1;Cct7;Nolc1;Stard7;Pwp1;Ldha;C1qbp;Hspe1;Exosc7;Psmd14;Psmb2;Phb2;Psmd7;Psmd1;Cct3;Cct5;Txnl4a;Bub3;Psmc6;Psma6;Pabpc4;Rnps1;Mrpl23;Acp1;Psmd3;Snrpd3;Cnbp;Pold2;G3bp1;Ddx18;Tcp1;Psma2;Eif2s2;Eif3j1;Clns1a;Vdac1;Cct2;Vbp1;Rad23b;Tomm70a;Apex1;Aimp2;Prpf31;Ube2l3;Snrpa1;Hnrnpa2b1;Eif2s1;Etf1;Psmc4;Psmb3;Rsl1d1;Cops5;Nop16;Serbp1;Snrpd2;Eif3b;Hsp90ab1;Psmd8;Hdgf;Ssbp1;Eif3d;Nop56;Eif4e;Ywhae;Psma7","1W"
"HALLMARK_MYC_TARGETS_V2",0.0020541995089902,0.00446565110650043,0.431707695803346,-0.412186684143896,-1.76127226093622,57,"Supv3l1;Sord;Hspd1;Tbrg4;Las1l;Rrp9;Ndufaf4;Dctpp1;Hk2;Grwd1;Ung;Nolc1;Tfb2m;Mybbp1a;Hspe1;Slc29a2;Nop2;Mrto4;Rrp12;Bysl;Ddx18;Rcl1;Exosc5;Pes1;Farsa;Aimp2;Nop16;Mphosph10;Noc4l;Rabepk;Pus1;Utp20;Prmt3;Nop56;Wdr74","1W"
"HALLMARK_MYOGENESIS",0.0250085056599847,0.035726436657121,0.352487857583619,-0.259646954972168,-1.3326944240009,195,"Acsl1;Sorbs1;Nqo1;Pcx;Kcnh2;Gsn;Akt2;Crat;Dmpk;Cd36;Lpin1;Ifrd1;Pdlim7;Ptp4a3;Ckmt2;Cox7a1;Cav3;Pick1;Fxyd1;Tpd52l1;Eif4a2;Eno3;Ctf1;Nos1;Svil;Mylpf;Foxo4;Fabp3;Bag1;Acta1;Cox6a2;Ak1;Cfd;Adcy9;Pgam2;Myl1;Slc6a8;Hspb2;Tnnc2;Gabarapl2;Tnni2;Bin1;Pfkm;Actc1;Mef2d;Sspn;Ldb3;Mapre3;Tpm2;Sh3bgr;Cdh13;Myf6;Ckm;Pde4dip;Tsc2;Myom1;Tnnt3;Sgca;Tcap;Pygm;Myh4;Myoz1;Hrc;Hdac5;Sirt2;Scd1;Fdps;Sgcg;Myom2;Ppp1r3c;Pkia;Pvalb;Syngr2;Speg;Atp2a1;Mapk12;Dtna;Casq1;Actn2;Agl;Schip1;Ablim1;Erbb3;Hspb8;Dmd;Stc2;Myl6b;Flii;Sh2b1;Dapk2;Actn3;Nav2;Gaa;Myh2;Ache;Myh1;Sgcd;Ryr1;Mef2c;Cacng1;Fhl1;Cryab;Clu;Ankrd2;Myl2;Gadd45b;Mb;Myl3","1W"
"HALLMARK_NOTCH_SIGNALING",0.686567164179104,0.715174129353234,0.0598603117764473,0.245688827987038,0.854065767968621,32,"Fzd1;Dtx4;Maml2;Ccnd1;Notch2;Jag1","1W"
