"metric","value"
"project_root","E:/R/ACLsenescence2"
"preferred_manifest_file","results/GSE228848_chronic_validation/GSE228848_synovium_chronic_manifest_repaired.csv"
"n_total_quant_samples","96"
"n_synovium_samples","48"
"n_main_comparison_samples","0"
"n_main_control_52w","0"
"n_main_aclt_alone_52w","0"
"synovium_counts_dim","22438 x 48"
"main_counts_dim","22438 x 0"
"status","Step 25 v2 completed successfully"
