"gene_id","logFC","logCPM","F","PValue","FDR","gene_name","contrast","target_group","reference_group","significant_FDR05","strict_sig","direction"
"ENSSSCG00000028996",-2.51703235660093,6.19030232722603,92.5954326955846,1.73229032130437e-07,1.62788785764455e-05,"ALDH1A1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005267",0.478249524943338,10.1215407762058,7.98135968686851,0.0136761435205607,0.0352850247070862,"ANXA1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005269",0.630867502947172,0.952008375250265,7.31536605612249,0.0173433044323784,0.0427311188918112,"TRPM6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000031382",0.136790059153355,3.10575155415322,0.849321553773602,0.372615553581022,0.482552994935393,"C9orf40","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005271",0.0813307709530277,3.78680321082134,0.262778584636636,0.616343844093375,0.705184385111573,"CARNMT1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005272",-0.445209431120465,2.32760518793006,7.19771710970396,0.0180587330727599,0.0441061235822173,"NMRK1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005273",-0.104993632515984,6.19819268067819,1.18335715885709,0.295351912853547,0.40307187951027,"OSTF1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000023520",1.03746579221699,4.00523431248148,8.89556648099357,0.0100408470310826,0.0275670470841605,"PCSK5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000057774",0.0796076896483327,5.89922086193462,0.320032361768069,0.580692237444092,0.675134631949339,"ENSSSCG00000057774","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000037277",0.393357048223467,3.44393421703336,12.9785033615386,0.00295563384152074,0.0108422282025081,"RFK","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005277",0.333131978572795,3.47746786633391,1.50690904296291,0.240190314907064,0.344182431664833,"GCNT1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004349",0.326189757050434,4.99298416403413,7.00659570337165,0.0193565356847332,0.0466730175060503,"COQ3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004272",-0.382685491479996,5.22798978212257,17.8177736808676,0.000885382349827218,0.00440082487123916,"LMBRD1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000037594",-0.00860063320123568,6.6882773877445,0.00595932425981826,0.939577801011133,0.95798211386863,"PNISR","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004261",-1.88320128248143,3.65420503823092,57.2836231077902,2.88011285519277e-06,9.00163843714489e-05,"ENSSSCG00000004261","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004351",-0.0795273799015429,2.72333473596813,0.489318680555762,0.49588432089564,0.600922135118496,"USP45","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004262",-0.670715450897965,1.99831919311249,6.93869472605723,0.0198539714002626,0.0476264018410959,"KPNA5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000038757",-0.520073467190981,2.82876448118421,10.9768647616093,0.00523124526351954,0.0167194467427073,"ENSSSCG00000038757","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004353",0.254672457801049,5.07739588679269,6.35873219597758,0.0246637015064897,0.0567621874579008,"CCNC","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005284",-0.166036132854488,2.20848323096922,0.212439061791106,0.652062550810164,0.736126730342975,"GNA14","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004263",0.522841280843437,3.43040677645238,5.83141150316955,0.0302691690542475,0.0666839546965542,"ZUP1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000021802",-0.23334860692429,2.90254873661592,2.0881049562788,0.170830203235448,0.263809915705607,"ABHD17B","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000031105",0.166532870876233,2.2529954037057,0.793084812080901,0.388473799936539,0.498251364542586,"C9orf85","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004355",-0.0161835200281204,0.436351785029555,0.00376017880329109,0.951991571865949,0.966767188081448,"ENSSSCG00000004355","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000023834",1.01118669704589,0.825827049114918,11.8858378890243,0.00403933462413184,0.0137411961630452,"RSPH4A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000031854",0.709095513012262,0.617334925177172,4.55830111413497,0.0513571468344437,0.101151867642,"ENSSSCG00000031854","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000025941",0.426764095991845,6.07100663572664,18.3554887723732,0.000784139898378584,0.00400712659018136,"PTP4A1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000030268",-0.585979726077544,6.4963058988655,10.4939345074512,0.00604920279149762,0.0187354006846786,"ZFAND5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000027002",-0.0517666063800934,1.48969952765288,0.0503954680702173,0.825677874860637,0.873461892097208,"KLHL32","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005288",-0.991372795359934,4.36653370625203,73.5061211512488,6.85816460156165e-07,3.79557394272989e-05,"TLE4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000035934",-0.23932630429758,2.47677737514135,3.37341351045943,0.0879455993806069,0.155776632830773,"TXNDC16","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004241",0.521006580966702,8.76523646702744,13.5897604356492,0.00250597784831441,0.00958707700330556,"GJA1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005037",0.0160221521001189,6.19536471579674,0.0322179120673381,0.860165209939585,0.899681278073808,"ERO1A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004242",-1.17752685520317,3.37234534315189,22.5053458005681,0.000328638015530881,0.00209735163785934,"TBC1D32","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005291",-0.942611925466442,4.71332269441564,41.526747660811,1.66580304291626e-05,0.000268098554102454,"TLE1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005038",0.0599467765129024,6.27201754854918,0.370386112991588,0.55270373345795,0.651646823499345,"PSMC6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000033763",0.0556325879421367,3.73989479181883,0.0707324931621484,0.794215078165484,0.849549237927663,"GNAQ","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004344",0.571801693786786,1.31819127639302,4.50222785612018,0.0525323946718364,0.102904111666907,"MMS22L","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005286",0.159610224983382,2.86121809884212,1.09007443240343,0.314445739757139,0.422905508412205,"CEP78","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005039",0.207960182679173,3.37094995255255,2.22267525169696,0.158553663265892,0.248190988602462,"STYX","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005040",0.169185265692626,4.47135829678525,1.94522010423087,0.185201367620643,0.28086099311429,"GNPNAT1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005287",-1.68896158648759,5.86944406470047,23.9804427879564,0.000247258593862222,0.00170414190767751,"PSAT1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005041",0.14382913966625,7.12524955591171,0.696511480157506,0.418205560123258,0.527019552951657,"FERMT2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000020885",0.415367703308743,4.89990333862368,12.9120098647046,0.0030094583442244,0.010982279287133,"NUS1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004253",0.256818418484444,5.04229675250596,7.73830751348294,0.0148866090718442,0.0378092327632799,"GOPC","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000060009",-0.217455340197933,1.91989762139362,1.29713694121772,0.274180003985528,0.38101115678894,"ENSSSCG00000060009","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004364",0.446830254845233,5.44459602926596,17.5749901525034,0.000935966695648709,0.00460323346416341,"HACE1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005043",-0.112893164062292,4.43062052423118,0.80185357828063,0.385929783726563,0.495760443278838,"DDHD1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004254",0.768458756800844,4.4818183144272,69.6131223717044,9.42348371541073e-07,4.60227277495641e-05,"DCBLD1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005045",-1.73033978275779,5.13563539614884,109.877238914806,6.09140476855664e-08,8.97808942835053e-06,"BMP4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005047",0.246217861852892,2.25314823045115,2.22348805786272,0.158489718913702,0.248146376409444,"CDKN3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004366",1.54785676357167,2.1703674505836,37.868248261152,2.70644191961171e-05,0.000371890085950964,"POPDC1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000027256",0.378231262472771,6.81450730433493,6.12030076389181,0.0270321348018792,0.0610194988708549,"CNIH1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004367",1.69151054166352,0.930134470840609,24.1806190622967,0.000243800476208083,0.00168834009588537,"POPDC3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004368",0.248545126075471,5.49234704094608,9.52810425423871,0.0081764546618311,0.0234892733227245,"PREP","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000026294",-0.150252559053083,5.51365877152122,2.41614560032686,0.142772166398158,0.228598727719498,"GMFB","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000035648",-0.402846266554041,3.54466203544748,9.70638121621179,0.00772657358401424,0.0225156052702117,"MANEA","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000038522",0.980581468857503,1.31110352731659,23.6342988600878,0.000265749890941237,0.00179526670630244,"FAM162B","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000035259",0.0992049848786371,5.96181259396429,1.24882710799803,0.282899658997405,0.390185286178256,"PHF3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000021451",-0.214852651588531,3.9273850760456,5.00819406620943,0.0423013234152988,0.0866446943330916,"CGRRF1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000038507",-0.491974408556739,8.3092152174443,9.26536620661627,0.00889724501317555,0.0251675201362594,"RPS29","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004339",-0.337948851250998,4.60818353579232,11.2617636814163,0.00480697149288077,0.0156783635786901,"UFL1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005004",-0.0825465947371087,2.51611132194022,0.323128926306085,0.57889098057254,0.673616846171088,"LRR1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004347",-0.437261022697051,4.189256611491,16.4141015888477,0.00122888331841296,0.0056056177608989,"FBXL4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005006",-0.126134099884152,7.22269418602533,0.699334743413554,0.417286583444988,0.526050845538554,"RPL36AL","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004275",-0.259151281717527,3.99483874166536,5.56260692505262,0.033692416327128,0.0725563231947781,"FAM135A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000035611",0.415690552992722,4.62793913043268,19.9497825310851,0.000553912024642653,0.0030870789175669,"MGAT2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000058931",-0.203845743454817,2.69125100421427,2.93553146968435,0.109072308988746,0.184849972217432,"DNAAF2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005008",0.918054716684667,1.5581453350717,15.885602563859,0.00139985730193151,0.00618126835119678,"POLE2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004358",0.816021998922056,5.08913097361996,33.024773971436,5.39559679014383e-05,0.000587473921116594,"ASCC3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000032489",-0.381148381317939,2.86888211267195,7.59089938081901,0.0156836516841869,0.0393724761063042,"KLHDC1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004990",-0.491718652902567,1.31881134306933,3.4200387423138,0.0860276004549703,0.152882150218364,"LRFN5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004340",0.680829723702449,3.91088270449229,8.11192348585819,0.0130741370130559,0.0340520956950909,"FHL5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000058693",0.437658079257528,2.48528415109887,3.39167985127901,0.087177540025698,0.154709748471461,"ENSSSCG00000058693","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005009",0.0836013048512642,5.73408392841956,0.821182078089096,0.380421873215157,0.490033768975035,"KLHDC2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000035240",-0.673815021914705,2.07954995237299,8.93325858064022,0.00992158581328076,0.0273307189765015,"GPR63","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005011",0.115174786778181,4.68066732580714,0.637967100853072,0.438011233167545,0.545983556201545,"NEMF","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000032312",0.158367879010428,7.07121028992012,4.50484576233465,0.0524392840147041,0.102750469461781,"RAB11A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004342",0.260961685353775,2.00839869276789,2.50427038311387,0.136246393184364,0.220291223714488,"NDUFAF4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005012",0.0258055310260001,7.19741451008926,0.0678420869193369,0.798360350095505,0.852745565797334,"ARF6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005029",0.031153520399101,6.93191169536435,0.0493893807298405,0.82739227132421,0.874746797272848,"RTRAF","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005030",0.544447677256108,6.11790224196197,5.25980305492822,0.0381069843382542,0.0797569498810515,"NID2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000046110",-0.533888266497877,1.76557700441112,4.26868258649737,0.0581912751431774,0.111539251821324,"ENSSSCG00000046110","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000021862",-0.39565144809533,2.62578592246131,1.65211135390581,0.219880049993999,0.32113909043663,"PTGER2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005027",0.879770461578436,7.11935920346998,13.0599367868616,0.00289025193702886,0.0106863764516182,"FRMD6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000028092",-0.00735172970712412,5.53206107868664,0.00525370710109683,0.943260479260183,0.960198708149843,"ENSSSCG00000028092","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004941",0.380046038669697,3.77215755840227,8.48162757748105,0.0115273064672177,0.030873248881787,"DIS3L","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004942",-0.0629592236668682,2.73232389866289,0.282678810024886,0.603426813302393,0.694112213566228,"TIPIN","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004943",0.303303691522594,5.43623056600709,13.368612718844,0.00265876270995835,0.0100048361904963,"MAP2K1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000036735",-0.212311610541723,2.5420926776655,0.991996747344506,0.33644451480399,0.445854258592226,"VCPKMT","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005015",-0.0878678799326733,5.05372561062358,0.727918154024448,0.408158327690733,0.51733800165888,"SOS2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005016",-0.604299348439975,3.44786654466061,27.2480269374213,0.000137112882518511,0.00112075573906841,"L2HGDH","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000031354",-0.875908729406088,2.28402644868513,44.5093569370108,1.15480544589361e-05,0.000214450740761305,"DMAC2L","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000038941",-0.454191321990478,2.69939341108876,10.4755013899437,0.00608506538433998,0.0188169358461856,"SNAPC5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004945",0.0484495650924023,10.5990315935524,0.16361856498965,0.692060975466624,0.768822419746404,"RPL4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005787",-0.194935585013537,4.33457419876356,2.14315460358706,0.165666017758153,0.257253585521754,"CTDP1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000034516",0.294825293967782,2.31010238894543,3.50993292402208,0.0823951966720849,0.147763077237093,"CDKL1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000036634",0.624763797586043,5.50910409959807,15.0611310423506,0.00171241420487769,0.007187417175269,"MAP4K5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005785",-1.16819838417038,7.19483970134711,29.8069938482343,8.92643980907033e-05,0.000827735166931144,"PCSK6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004946",0.552095901717345,3.39706022542797,13.0129193176089,0.00292807354934074,0.0107751683121369,"ZWILCH","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005020",-0.532758516353063,1.77294732575379,3.82997624374659,0.0709537196225248,0.131310333353766,"ATL1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005786",0.238336361703273,4.83345529527839,5.67229879066723,0.0322422831835449,0.0700349491860174,"SNRPA1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004948",-1.00997316703749,1.08465571774563,14.1794375018341,0.00215716970680161,0.00857600517735268,"SMAD6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004971",-0.0652930990104126,5.35995125257942,0.248658330171448,0.625893725218801,0.71337109812891,"TLE3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005021",0.380459323788043,5.02737741471885,6.26171630716053,0.0255970110374805,0.0584776225398601,"SAV1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000038767",0.130594110349325,6.08665071139036,0.364144070194878,0.556026121722775,0.65429681119105,"MBP","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
