"gene_id","logFC","logCPM","F","PValue","FDR","gene_name","contrast","target_group","reference_group","significant_FDR05","strict_sig","direction"
"ENSSSCG00000028996",-2.24309236281906,6.25682812709774,77.6110901663857,4.65305884542435e-07,1.85886696866467e-05,"ALDH1A1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005267",-0.0552474584546195,9.85779898444991,0.0817568975915962,0.779150477914861,0.839679620819431,"ANXA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005269",0.493242809239656,0.904750904166581,2.22879990760375,0.157906472534573,0.245519207295672,"TRPM6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000031382",-0.22271502288734,2.9544884973094,2.03728532742603,0.175581607810032,0.267416247827582,"C9orf40","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005271",-0.212862855414293,3.66697091520074,1.57048064103383,0.23082487295935,0.331082375978074,"CARNMT1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005272",-0.674902573543298,2.25744308437568,9.36295754203861,0.00855103381062794,0.0245475724539466,"NMRK1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005273",-0.198486899055063,6.17817077479323,2.15053263075216,0.164792742829022,0.254088951217146,"OSTF1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000023520",2.20697236575663,4.89908145993223,33.4347640198594,4.89924798227131e-05,0.000487288585126957,"PCSK5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000057774",0.135356174036322,5.95237143889831,0.960477526652511,0.343829092894989,0.452850494220818,"ENSSSCG00000057774","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000037277",0.156612700936708,3.33902102199894,1.04993773843213,0.323038904313837,0.431678971467359,"RFK","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005277",0.415953032598996,3.54831974972484,2.55816411173016,0.13222014164342,0.213139994025614,"GCNT1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004349",0.170108030302569,4.93252259932908,1.54741813660258,0.23410173911486,0.334871362092643,"COQ3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004272",-0.779439648894757,5.09281734507242,37.613639003532,2.68391242030444e-05,0.000314488610763469,"LMBRD1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037594",-0.133500959670135,6.65097553252808,1.45131422732989,0.248443014953181,0.350211887870519,"PNISR","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004261",-1.3784526624722,3.80290800956556,27.1580989507801,0.000135293948087875,0.00104032348089396,"ENSSSCG00000004261","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004351",-0.306218215573191,2.64168752433453,3.91553604341627,0.0680266246035234,0.125580148895194,"USP45","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004262",-1.38787746193825,1.79225433511698,38.9624118559631,2.24960643629102e-05,0.000280128157547944,"KPNA5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038757",-0.867444219349679,2.72037887765115,24.4026277630843,0.000222768723124724,0.00153098369687793,"ENSSSCG00000038757","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004353",-0.177554039695157,4.88162053898939,1.29084512839552,0.275115817831003,0.380351960678841,"CCNC","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005284",0.064434100315027,2.34180117693117,0.0325770184231611,0.85937503423418,0.899307761359833,"GNA14","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004263",0.273784213267344,3.31390418617888,1.25155926365618,0.282232208580865,0.38811700722043,"ZUP1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000021802",-0.351480334145891,2.87011036883367,4.60771118376419,0.0499878586706481,0.0988879500644043,"ABHD17B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000031105",-0.132258073257851,2.12701004163172,0.319203406216194,0.581102398857126,0.675224952480486,"C9orf85","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004355",0.526590299289843,0.715188327127181,4.50567094798306,0.0523527455985011,0.102551146174438,"ENSSSCG00000004355","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000023834",0.225211918230418,0.423320925786141,0.5851364468072,0.457209365576593,0.565015955779155,"RSPH4A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000031854",1.14977725796817,0.899984599394624,14.6575963850914,0.00188779865153213,0.00763584247576518,"ENSSSCG00000031854","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000025941",0.0298352720542727,5.88020845297278,0.0884876073963807,0.770511245442867,0.833350798281697,"PTP4A1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000030268",-0.613209634266568,6.50754308010563,10.6104494002133,0.00577971971086772,0.0181235405694603,"ZFAND5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000027002",-0.628884364660953,1.27070711436489,7.67306645499824,0.0151538665566349,0.038467091617725,"KLHL32","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005288",-1.21746307138836,4.31810336844132,64.2942024991317,1.40616324592035e-06,3.97735108093358e-05,"TLE4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035934",-0.588260174526495,2.35415077010626,12.8075200786684,0.00305953029497754,0.0110692157316765,"TXNDC16","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004241",0.73343995964588,8.91729063594398,21.0535816643691,0.000430082065443761,0.00252844198160308,"GJA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005037",-0.447615894575428,6.00487511502449,30.0745336929787,8.28022227242329e-05,0.000719050662619895,"ERO1A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004242",-1.33484798825299,3.35057544886319,20.4730996169148,0.000485600348935035,0.00276950267889968,"TBC1D32","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005291",-0.892059195245126,4.75335163724141,35.2431393090684,3.75154843221385e-05,0.000401377412838326,"TLE1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005038",-0.172210760937499,6.18080316499199,1.49949395980946,0.241112300362661,0.342558531749027,"PSMC6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000033763",0.334824917903223,3.91045454252654,2.94482870262791,0.108362797595775,0.182394477079076,"GNAQ","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004344",1.07064785826039,1.63906113407635,20.1242303109927,0.000524532041495722,0.00294271365652685,"MMS22L","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005286",0.232501319451568,2.92220696667839,2.05294759455472,0.174038177695359,0.265582221843898,"CEP78","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005039",-0.0780999877947985,3.24942495782987,0.277457411009849,0.606684033285515,0.697534588472401,"STYX","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005040",-0.154971360502851,4.3322902521382,0.816541838061166,0.381598658456232,0.491430845621385,"GNPNAT1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005287",-2.82857637415513,5.69112753339073,66.1293953103936,1.1942138552638e-06,3.58591683585857e-05,"PSAT1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005041",-0.0608323709139614,7.04396909587014,0.156551718260573,0.698361770337828,0.775213155297013,"FERMT2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000020885",0.203181896232167,4.80621503097732,3.47057572767319,0.0837523097294577,0.148006782267118,"NUS1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004253",-0.0566662575077633,4.90370595569433,0.337436737209487,0.570618483615879,0.665542315603114,"GOPC","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000060009",-0.869320143342902,1.68855851516594,13.8700166913716,0.00229866159777757,0.00887029868517153,"ENSSSCG00000060009","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004364",0.078822481753413,5.26883254387534,0.641526516201353,0.436645666786344,0.544946514571993,"HACE1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005043",-0.244360502572139,4.39167427109811,4.44372291224371,0.0536853271023874,0.104399953634141,"DDHD1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004254",0.728710570240739,4.48084516951816,53.8078285186092,3.87827278994872e-06,8.02394585042159e-05,"DCBLD1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005045",-1.92184629942852,5.11880749707365,94.4380660336529,1.42415533410184e-07,8.23983856515098e-06,"BMP4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005047",0.660227684771109,2.5053846421524,7.97362368471365,0.0136207264718288,0.0353701514091477,"CDKN3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004366",1.6380684339733,2.26248892129351,71.4413631942505,7.6544368244243e-07,2.67679605213835e-05,"POPDC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000027256",-0.113882209801851,6.58015151842424,0.60129228940818,0.451086248848991,0.559357952593455,"CNIH1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004368",0.435409735463267,5.61945711836364,24.7456470517621,0.000208764797649832,0.00146155895964095,"PREP","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000026294",-0.658079403253217,5.3186526804188,26.154234896316,0.000161485650205777,0.00119647332606914,"GMFB","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035648",-0.868003383775124,3.38639160954564,36.4492461388032,3.15921022904983e-05,0.000355736069541663,"MANEA","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038522",0.867440967195047,1.26749661836667,13.7574106720966,0.00237328482004294,0.00908036635582557,"FAM162B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000035259",0.0834205229074168,5.97656872056011,0.962154105578614,0.343421975054141,0.452501848819255,"PHF3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000021451",-0.626040636313479,3.77498024319012,17.5174339038435,0.000931377840999064,0.00449691376438813,"CGRRF1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038507",-0.72384099749678,8.24320503867513,16.9579272237808,0.00106123631598266,0.00496861068598068,"RPS29","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004339",-0.389057976111042,4.60831735937711,12.2506864764997,0.00357274624582069,0.0124818108288576,"UFL1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005004",-0.323096879647307,2.42931987331555,3.77453587815985,0.0725978784997879,0.132285956303608,"LRR1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004347",-0.616647224944578,4.13904203009771,17.3365190306377,0.000971254785856245,0.00463577108219046,"FBXL4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005006",-0.213056320645164,7.20737745207159,1.46988135051232,0.245583440637949,0.347419651187748,"RPL36AL","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004275",-0.589970107104078,3.87702410311124,20.9045659519371,0.000443640780874717,0.00258784394843846,"FAM135A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035611",0.334661190000721,4.60514460045556,13.7856468243803,0.0023462284288959,0.00900832728040877,"MGAT2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000058931",-0.118450146440998,2.75236060677789,0.827780024975436,0.378436677631291,0.488198063330569,"DNAAF2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005008",1.28958885144414,1.82056242941843,30.6725279187794,7.55881169044506e-05,0.000671142583455762,"POLE2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004358",0.919186466840922,5.178185783116,72.2816958801373,7.09309509253161e-07,2.54297285773306e-05,"ASCC3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000032489",-1.07640450982888,2.63266953610345,37.25396468234,2.82548958371386e-05,0.000328287291795913,"KLHDC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004990",0.200250844872092,1.64589237300662,0.432095542162062,0.521717743801416,0.621944569711598,"LRFN5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004340",0.795744922602502,4.0044168476467,17.8172174130602,0.000869252336319727,0.00425023185144299,"FHL5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000058693",-0.085801566725741,2.23955346738783,0.14140843155208,0.71256858592078,0.787238118715397,"ENSSSCG00000058693","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005009",-0.330950661095978,5.56009892374851,7.40663818422936,0.0166379783518195,0.0415125215464881,"KLHDC2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035240",-0.533347540162079,2.15376193942378,6.30938107168822,0.0250118426280753,0.0574368435181342,"GPR63","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005011",0.223199970827175,4.76081442212248,4.19287923612898,0.0599935306715745,0.113869528450906,"NEMF","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000032312",-0.328176767356046,6.85869111637109,16.5363572121887,0.00117306946043353,0.00531902347338155,"RAB11A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004342",0.452739614567021,2.13327879123716,7.28163523172096,0.0174117920347615,0.0431144808682604,"NDUFAF4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005012",-0.223229876819284,7.10117447487666,5.11066078947406,0.0403730564843732,0.0835581958618706,"ARF6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005029",-0.363658752627699,6.76900422062671,5.89371080238864,0.0293940371480481,0.0651183273900252,"RTRAF","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005030",0.690644165592971,6.22736458933507,7.41399150238488,0.0165940886870338,0.041443001277865,"NID2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000046110",-0.174376984498096,1.93972355615803,0.455248313110248,0.510935715955739,0.613269357834207,"ENSSSCG00000046110","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000021862",-1.3613537415289,2.30984484998505,17.3737372111895,0.000964148511042347,0.00460648733053566,"PTGER2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005027",0.274729434649449,6.77940348539688,1.344303445612,0.26582019051378,0.370596412144444,"FRMD6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000028092",-0.0626329205673692,5.52763029079124,0.301259030766898,0.59180848246367,0.684146371905898,"ENSSSCG00000028092","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004941",0.420166484656354,3.81699807868161,11.109631684955,0.00497429543961442,0.0161383968525261,"DIS3L","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004942",-0.250403445507597,2.66647398182349,3.44189046574187,0.0849137841897635,0.14952095637423,"TIPIN","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004943",0.356947528827713,5.48936934030679,14.4146083921865,0.00198941852509027,0.00794483554085575,"MAP2K1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000036735",-0.717616331664732,2.35574966310581,12.7371203417012,0.00311978416723176,0.0112329288411822,"VCPKMT","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005015",-0.320255756012633,4.96927271931104,12.8487522146685,0.00302307191454733,0.0109791919164913,"SOS2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005016",-0.889211147351492,3.36590428212356,48.3391946750778,7.0340580287581e-06,0.000119899099309358,"L2HGDH","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000031354",-1.10290129320547,2.22858166049203,41.3747545138998,1.63291666821678e-05,0.000222831058581279,"DMAC2L","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038941",-0.335924982227601,2.77011216771416,5.61114138093151,0.0328995219548203,0.071045197387795,"SNAPC5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004945",0.0506787959250117,10.6240301573083,0.160333339436486,0.694940577632238,0.771897084551244,"RPL4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005787",0.295965248634482,4.60433561189895,4.17118344343673,0.0605794820659333,0.114785191944449,"CTDP1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000034516",-0.566678982001378,1.93848995766568,5.44483496715161,0.0351966720681931,0.0750043769346597,"CDKL1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000036634",0.165183736694404,5.27172028086829,1.24054645918249,0.284268875828751,0.390352041453991,"MAP4K5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005785",-1.15283015192824,7.22234542865907,27.7492285684511,0.00012208902070167,0.000971320867326367,"PCSK6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004946",0.724812773339408,3.52328357457924,25.2335717667704,0.000190857544999703,0.00136232469306959,"ZWILCH","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005020",-0.952552287944613,1.64332432630927,11.8734535927599,0.00398544554568477,0.0135770336169774,"ATL1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005786",0.186228295986761,4.82944994909081,3.85858984265339,0.0698242543798814,0.12828302731236,"SNRPA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000004948",-0.698808380004772,1.20272930525709,8.39406104446777,0.0118075748593009,0.0315679200283589,"SMAD6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004971",0.160986613456686,5.49807691096057,1.64643206969164,0.2204418624733,0.319116052540936,"TLE3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005021",-0.0881075674121024,4.80476463886499,0.352756952645302,0.562105635859298,0.65831066528309,"SAV1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038767",-0.166679522164697,5.9619141959282,0.506942258427697,0.488252889228022,0.592943973752768,"MBP","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000004963",-0.128274905289351,6.27250417131905,1.78575959586884,0.202923754603201,0.299110791142021,"ENSSSCG00000004963","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
